geometry,temperature_K,window_s,center_distance_nm,surface_gap_nm,kBT_J,U_initial_kBT,Udd_eq_kBT,Udd_time_mean_kBT,Udd_end_kBT,delta_Uani_kBT,delta_Fmag_eq_kBT,delta_Fmag_time_mean_kBT,delta_Fmag_end_kBT,delta_Fmag_of_mean_probability_kBT,relaxation_free_energy_excess_time_mean_kBT,relaxation_free_energy_excess_end_kBT,internal_energy_relaxation_deficit_kBT,vdW_kBT,partial_contact_F_eq_kBT,partial_contact_F_time_mean_kBT,tau_N_isolated_s,tau_B_free_s,hexane_viscosity_Pa_s,detailed_balance_relative_error,KL_quadrature_error_kBT,free_energy_identity_error_kBT,ligand_solvent_F_J,assembly_translation_rotation_F_J,assembly_delta_G_J,U_initial_J,Udd_eq_J,Udd_time_mean_J,Udd_end_J,delta_Uani_J,delta_Fmag_eq_J,delta_Fmag_time_mean_J,delta_Fmag_end_J,delta_Fmag_of_mean_probability_J,relaxation_free_energy_excess_time_mean_J,relaxation_free_energy_excess_end_J,internal_energy_relaxation_deficit_J,vdW_J,partial_contact_F_eq_J,partial_contact_F_time_mean_J,KL_quadrature_error_J,free_energy_identity_error_J
face,273.0,20.0,19.0,3.0,3.76917177e-21,0.0,-6.818720256206978,-6.4718684102715045,-6.818720086488668,0.0,-5.008285333608101,-4.82348105503844,-5.0082853336080415,-4.903547370415829,0.184804278569661,5.981024874383866e-14,0.3468518459354737,-1.2956260225249996,-6.303911356133101,-6.11910707756344,11.817371217347482,1.1124919185452515e-06,0.0003891903959608592,3.646056851849805e-17,2.066473861202769e-15,1.304512053934559e-15,nan,nan,nan,0.0,-2.570092789722251e-20,-2.4393583711150132e-20,-2.5700927257525047e-20,0.0,-1.8877087695540687e-20,-1.8180528625780704e-20,-1.8877087695540462e-20,-1.8482312321429077e-20,6.965590697599823e-22,2.2543510112195464e-34,1.3073441860723768e-21,-4.8834370285786125e-21,-2.37605247241193e-20,-2.3063965654359318e-20,7.788894941088375e-36,4.916930007314857e-36
face,274.0,20.0,19.0,3.0,3.7829782600000005e-21,0.0,-6.79113646417055,-6.470674624169976,-6.791136423502564,0.0,-4.983404423948202,-4.812976410247843,-4.983404423948198,-4.8891080962643905,0.17042801370035943,2.6020526031967414e-15,0.32046184000057387,-1.2908974603989958,-6.274301884347198,-6.103873870646838,10.857449834809778,1.0959411151596322e-06,0.0003848047158663515,3.712001877522754e-17,1.893892202633274e-15,1.838839495303885e-15,nan,nan,nan,0.0,-2.5690721604650462e-20,-2.4478421430768694e-20,-2.569072145080436e-20,0.0,-1.8852110596583873e-20,-1.8207385125860433e-20,-1.8852110596583858e-20,-1.849538963895818e-20,6.44725470723442e-22,9.84350842926968e-36,1.2123001738817695e-21,-4.8834370285786125e-21,-2.3735547625162487e-20,-2.3090822154439044e-20,7.16455302934519e-36,6.956289834363969e-36
face,275.0,20.0,19.0,3.0,3.79678475e-21,0.0,-6.763738346674774,-6.467494196120732,-6.7637383378837,0.0,-4.958714304362661,-4.801455936601032,-4.95871430436266,-4.873777477146227,0.157258367761629,2.455785683315448e-16,0.29624415055404185,-1.2862032878157268,-6.244917592178387,-6.087659224416759,9.98165075779514,1.079709396124941e-06,0.00038048906279540274,6.06540595263199e-17,1.7466357011802841e-15,6.425998513685804e-16,nan,nan,nan,0.0,-2.5680458607644998e-20,-2.4555683334544706e-20,-2.568045857426718e-20,0.0,-1.882717085041101e-20,-1.8230094677883766e-20,-1.8827170850411006e-20,-1.850468400012227e-20,5.970761725272446e-22,9.324089631680422e-37,1.12477527310029e-21,-4.8834370285786125e-21,-2.371060787898962e-20,-2.311353170646238e-20,6.63159979404686e-36,2.439813316028493e-36
face,276.0,20.0,19.0,3.0,3.8105912400000005e-21,0.0,-6.736523979424472,-6.462516895990808,-6.736523977720392,0.0,-4.93421291934279,-4.789025914584365,-4.93421291934279,-4.857670508644825,0.1451870047584244,5.485194784005717e-16,0.27400708343366453,-1.2815431309758145,-6.215756050318604,-6.0705690455601795,9.182090878892192,1.063789457652542e-06,0.0003762420802115844,1.8887189156640813e-17,1.6417012181121525e-15,5.485194784005717e-16,nan,nan,nan,0.0,-2.5670139264044838e-20,-2.4626010272214567e-20,-2.5670139257551283e-20,0.0,-1.8802268526742464e-20,-1.8249020198248174e-20,-1.8802268526742464e-20,-1.8510596687048315e-20,5.532483284942904e-22,2.090183519362588e-36,1.0441289918302712e-21,-4.883437028578612e-21,-2.3685705555321075e-20,-2.3132457226826785e-20,6.255852280435499e-36,2.090183519362588e-36
face,277.0,20.0,19.0,3.0,3.82439773e-21,0.0,-6.70949146612708,-6.455914518905364,-6.7094914658327305,0.0,-4.90989824259083,-4.775782318390452,-4.90989824259083,-4.8408889589011626,0.1341159242003777,-3.082041610450283e-16,0.253576947221716,-1.276916621477707,-6.186814864068538,-6.05269893986816,8.451671604075317,1.0481741851070237e-06,0.0003720624412829121,8.069761789009408e-17,1.6863452960963316e-15,8.049116928532385e-16,nan,nan,nan,0.0,-2.5659763932510777e-20,-2.4689984831175716e-20,-2.5659763931385068e-20,0.0,-1.877740369349536e-20,-1.8264491057426583e-20,-1.877740369349536e-20,-1.851348474560367e-20,5.129126360687766e-22,-1.1786952938771607e-36,9.697791013350605e-22,-4.8834370285786125e-21,-2.3660840722073975e-20,-2.3147928086005197e-20,6.449255122386989e-36,3.078302450998383e-36
face,278.0,20.0,19.0,3.0,3.8382042200000005e-21,0.0,-6.682638937970076,-6.447842672128511,-6.682638937925066,0.0,-4.8857682764989105,-4.761811857417643,-4.885768276498911,-4.82352294029387,0.1239564190812669,-3.2149537853686915e-16,0.234796265841565,-1.2723233962205929,-6.158091672719504,-6.034135253638237,7.7839963986397995,1.0328566476579128e-06,0.0003679488481885076,5.895255370084198e-17,1.4284642219560157e-15,1.096345236817342e-15,nan,nan,nan,0.0,-2.5649332972453066e-20,-2.474813695405973e-20,-2.564933297228031e-20,0.0,-1.8752576416800247e-20,-1.827680636598644e-20,-1.875257641680025e-20,-1.8513666104702742e-20,4.757700508138072e-22,-1.2339649186107088e-36,9.011960183933368e-22,-4.8834370285786125e-21,-2.363601344537886e-20,-2.3160243394565055e-20,5.482737404830597e-36,4.207996914529222e-36
face,279.0,20.0,19.0,3.0,3.85201071e-21,0.0,-6.655964553110097,-6.438442376383046,-6.6559645531040434,0.0,-4.861821051639244,-4.747192907261274,-4.861821051639243,-4.805652286930933,0.1146281443779696,-4.1133995149389598e-16,0.21752217672705143,-1.267763097309408,-6.129584148948652,-6.014956004570682,7.1732974437416654,1.0178300930909635e-06,0.00036390003144118885,8.383130870685498e-17,2.008693785699599e-15,1.2995183711940212e-15,nan,nan,nan,0.0,-2.5638846743960458e-20,-2.4800948989545344e-20,-2.563884674393714e-20,0.0,-1.872778676101783e-20,-1.8286237921206465e-20,-1.8727786761017827e-20,-1.8511424077793945e-20,4.415488398113652e-22,-1.584485898605368e-36,8.378977544151148e-22,-4.8834370285786125e-21,-2.3611223789596444e-20,-2.316967494978508e-20,7.7375099756253e-36,5.005758683681125e-36
face,280.0,20.0,19.0,3.0,3.8658172000000005e-21,0.0,-6.629466496173373,-6.4278415008576655,-6.6294664961726575,0.0,-4.838054626265223,-4.731996342480614,-4.838054626265223,-4.78734776259871,0.10605828378460899,-9.764943099455949e-16,0.20162499531570788,-1.2632353719618743,-6.101289998227098,-5.995231714442489,6.614370349308576,1.0030879427742102e-06,0.0003599147492256977,3.7167308192241086e-17,1.4350570566469572e-15,9.764943099455949e-16,nan,nan,nan,0.0,-2.5628305607730764e-20,-2.4848860232889383e-20,-2.5628305607727996e-20,0.0,-1.8703034788755676e-20,-1.829303285109865e-20,-1.8703034788755676e-20,-1.8507011323035613e-20,4.100019376570226e-22,-3.774948499089812e-36,7.794453748413831e-22,-4.883437028578612e-21,-2.3586471817334286e-20,-2.3176469879677264e-20,5.547668252567182e-36,3.774948499089812e-36
face,281.0,20.0,19.0,3.0,3.87962369e-21,0.0,-6.603142977767217,-6.416156049748343,-6.6031429777671455,0.0,-4.814467085823202,-4.7162862819997375,-4.814467085823202,-4.768672120739353,0.09818080382346439,3.114878960232964e-17,0.1869869280188734,-1.2587398724175263,-6.073206958240728,-5.975026154417264,6.102515996427385,9.886237867741265e-07,0.0003559917867522728,6.960825872401816e-17,1.5105088880639665e-15,5.273559366969494e-16,nan,nan,nan,0.0,-2.5617709925002837e-20,-2.4892271009340493e-20,-2.5617709925002563e-20,0.0,-1.867832056088496e-20,-1.8297415988468202e-20,-1.867832056088496e-20,-1.8500653329462935e-20,3.8090457241675507e-22,1.2084558205602377e-37,7.254389156623461e-22,-4.8834370285786125e-21,-2.3561757589463573e-20,-2.3180853017046816e-20,5.8602060660885226e-36,2.045942585071625e-36
face,282.0,20.0,19.0,3.0,3.8934301800000006e-21,0.0,-6.57699223400234,-6.403491316379778,-6.5769922340023355,0.0,-4.791056542474629,-4.700120756746305,-4.79105654247463,-4.749681035234504,0.09093578572832398,3.1482520583547835e-17,0.1735009176225617,-1.2542762558486695,-6.045332798323298,-5.954397012594974,5.6334886936397535,9.744313791173392e-07,0.00035212995562527375,7.245852021102268e-17,1.069907677088245e-15,9.19660940283673e-16,nan,nan,nan,0.0,-2.5607060057490336e-20,-2.493154634856096e-20,-2.5607060057490318e-20,0.0,-1.8653644136557174e-20,-1.8299592003960503e-20,-1.8653644136557177e-20,-1.8492551487955665e-20,3.540521325966699e-22,1.2257499578245638e-37,6.755137089293756e-22,-4.8834370285786125e-21,-2.3537081165135785e-20,-2.3183029032539114e-20,4.1656108397890684e-36,3.580635660267631e-36
face,283.0,20.0,19.0,3.0,3.90723667e-21,0.0,-6.551012526025621,-6.389942919192192,-6.551012526025621,0.0,-4.767821134628348,-4.683552308029541,-4.767821134628347,-4.73042391832408,0.08426882659880713,-1.3444233993762343e-16,0.1610696068334292,-1.2498441842732326,-6.017665318901581,-5.933396492302774,5.203449928986809,9.605046331934735e-07,0.00034832809322655144,8.489264445443282e-17,9.7564711935031e-16,1.0226207596377487e-15,nan,nan,nan,0.0,-2.5596356367316638e-20,-2.496701929307458e-20,-2.5596356367316638e-20,0.0,-1.862900557322089e-20,-1.829974732379616e-20,-1.8629005573220887e-20,-1.848288579832093e-20,3.2925824942473063e-22,-5.252980406048878e-37,6.293370742420571e-22,-4.883437028578612e-21,-2.35124426017995e-20,-2.318318435237477e-20,3.812084201705398e-36,3.995621331559868e-36
face,284.0,20.0,19.0,3.0,3.9210431600000006e-21,0.0,-6.5252021395631665,-6.37559773227898,-6.525202139563164,0.0,-4.744759026482744,-4.666628524187486,-4.744759026482744,-4.710944639863706,0.0781305022952583,-4.116584358820636e-16,0.1496044072841869,-1.2454433244694536,-5.990202350952198,-5.9120718486569395,4.80892708493897,9.468376172948694e-07,0.0003445850621132885,5.731528037047994e-17,9.089840894171232e-16,4.116584358820636e-16,nan,nan,nan,0.0,-2.5585599216951525e-20,-2.499899387906401e-20,-2.5585599216951513e-20,0.0,-1.8604404926638425e-20,-1.8298051855026238e-20,-1.8604404926638425e-20,-1.847181725727625e-20,3.063530716121869e-22,-1.6141304942716642e-36,5.866053378875152e-22,-4.8834370285786125e-21,-2.348784195521704e-20,-2.3181488883604852e-20,3.56416584635784e-36,1.6141304942716642e-36
face,285.0,20.0,19.0,3.0,3.93484965e-21,0.0,-6.4995593844733435,-6.360534721738524,-6.4995593844733355,0.0,-4.721868407577557,-4.649392522178278,-4.721868407577558,-4.6912821602839125,0.07247588539927899,-1.3771087067448833e-15,0.13902466273481906,-1.241073347892368,-5.9629417554699256,-5.890465870070646,4.4467765580963485,9.334245502889819e-07,0.00034089974942999975,4.1820478923081895e-17,9.658127949314329e-16,7.4593109467002705e-16,nan,nan,nan,0.0,-2.5574788969149154e-20,-2.5027747823645682e-20,-2.557478896914912e-20,0.0,-1.857984225090261e-20,-1.8294660538605817e-20,-1.8579842250902613e-20,-1.84594899664444e-20,2.8518171229679307e-22,-5.4187157127470565e-36,5.470411455034709e-22,-4.8834370285786125e-21,-2.3463279279481224e-20,-2.3178097567184425e-20,3.8003281381014706e-36,2.935126706786473e-36
face,286.0,20.0,19.0,3.0,3.9486561400000006e-21,0.0,-6.474082594309541,-6.3448256978453,-6.47408259430954,0.0,-4.699147492355059,-4.631883380035879,-4.699147492355059,-4.671471088019291,0.06726411231917989,8.535551009481585e-18,0.12925689646424132,-1.2367339305920448,-5.935881422947103,-5.868617310627924,4.1141507910983925,9.202597974194416e-07,0.00033727106633441576,2.2428856623913605e-17,8.620811963820825e-16,8.638922910364499e-16,nan,nan,nan,0.0,-2.5563925986887504e-20,-2.5053534949026633e-20,-2.55639259868875e-20,0.0,-1.855531759845341e-20,-1.828971474834263e-20,-1.855531759845341e-20,-1.8446032994539857e-20,2.6560285011077937e-22,3.3703955901872665e-38,5.103910378608709e-22,-4.8834370285786125e-21,-2.343875462703202e-20,-2.3173151776921242e-20,3.4040622092726566e-36,3.4112135992997454e-36
face,287.0,20.0,19.0,3.0,3.96246263e-21,0.0,-6.448770125892502,-6.32853599193385,-6.448770125892496,0.0,-4.676594519730425,-4.614136525445423,-4.676594519730424,-4.6515421707926095,0.06245799428500145,-1.0822946542882877e-15,0.12023413395865212,-1.2324247531335362,-5.909019272863961,-5.846561278578959,3.8084687817186915,9.073378662318363e-07,0.0003336979474369494,6.317942573836044e-17,8.413100042020388e-16,1.970473073988413e-15,nan,nan,nan,0.0,-2.5553010633309438e-20,-2.5076587370647866e-20,-2.5553010633309414e-20,0.0,-1.8530831020094605e-20,-1.8283343551795535e-20,-1.8530831020094602e-20,-1.8431562023634793e-20,2.474874682990718e-22,-4.28855212226611e-36,4.76423262661573e-22,-4.8834370285786125e-21,-2.341426804867322e-20,-2.316678058037415e-20,3.3336594518957215e-36,7.807925919100313e-36
face,288.0,20.0,19.0,3.0,3.976269120000001e-21,0.0,-6.42362035889178,-6.311725065905987,-6.423620358891776,0.0,-4.654207752671037,-4.596184085105744,-4.654207752671038,-4.631522728937606,0.05802366756529311,-6.201729600241283e-16,0.1118952929857926,-1.228145500518489,-5.882353253189526,-5.824329585624232,3.5273896846555934,8.946534026204293e-07,0.0003301793502534702,4.698447966127836e-17,1.586232623785086e-15,5.030698080332741e-16,nan,nan,nan,0.0,-2.5542043271664706e-20,-2.5097117473491947e-20,-2.5542043271664693e-20,0.0,-1.8506382565010445e-20,-1.8275664847441424e-20,-1.8506382565010448e-20,-1.8416180805652736e-20,2.3071771756902063e-22,-2.4659745900029363e-36,4.449257981727598e-22,-4.8834370285786125e-21,-2.338981959358906e-20,-2.3159101876020035e-20,6.307287799093216e-36,2.000340942887036e-36
face,289.0,20.0,19.0,3.0,3.99007561e-21,0.0,-6.3986316954163724,-6.294447061402067,-6.398631695416375,0.0,-4.631985477784521,-4.578055199027761,-4.63198547778452,-4.611437037900469,0.053930278756758876,4.878630255312176e-16,0.10418463401430511,-1.2238958621083904,-5.855881339892911,-5.801951061136152,3.2687891659508583,8.822011869920857e-07,0.00032671425467108986,7.436598223082525e-17,8.567081004425636e-16,4.0031539416890763e-16,nan,nan,nan,0.0,-2.553102426525382e-20,-2.5115319698136562e-20,-2.5531024265253828e-20,0.0,-1.8481972280782213e-20,-1.8266786390874367e-20,-1.848197228078221e-20,-1.839998245197731e-20,2.1518588990784473e-22,1.946610359192919e-36,4.1570456711725526e-22,-4.883437028578612e-21,-2.3365409309360827e-20,-2.315022341945298e-20,3.418330096465303e-36,1.5972886905808945e-36
face,290.0,20.0,19.0,3.0,4.0038821e-21,0.0,-6.3738025596140915,-6.276751294907235,-6.373802559614093,0.0,-4.609926004915278,-4.5597763034584595,-4.609926004915277,-4.591306666152237,0.05014970145681804,-7.498359165568694e-18,0.09705126470685688,-1.2196755315493961,-5.829601536464674,-5.779451835007856,3.0307382090420703,8.699761305438596e-07,0.0003233016624266923,6.554722362134689e-17,8.401405766925141e-16,8.95676778865694e-16,nan,nan,nan,0.0,-2.5519953977373044e-20,-2.5131372155830897e-20,-2.551995397737305e-20,0.0,-1.8457600213404793e-20,-1.8256806721421493e-20,-1.845760021340479e-20,-1.8383050576217616e-20,2.0079349198329768e-22,-3.002254604239143e-38,3.88581821542146e-22,-4.8834370285786125e-21,-2.3341037241983404e-20,-2.3140243750000107e-20,3.363823816502834e-36,3.5861842222860104e-36
face,291.0,20.0,19.0,3.0,4.01768859e-21,0.0,-6.349131397279519,-6.258682704381372,-6.349131397279512,0.0,-4.5880276667493485,-4.541371385714301,-4.58802766674935,-4.57115077395445,0.04665628103504685,-1.211543835226295e-15,0.09044869289814716,-1.2154842066987108,-5.803511873448059,-5.756855592413012,2.811484105852041,8.579732716507367e-07,0.00031994059659792005,5.343162332242464e-17,6.056510081587426e-16,5.648130041739554e-16,nan,nan,nan,0.0,-2.5508832771260684e-20,-2.5145438089823384e-20,-2.5508832771260657e-20,0.0,-1.843326640730318e-20,-1.8245815999336837e-20,-1.8433266407303187e-20,-1.8365460307686465e-20,1.8745040796634112e-22,-4.867605843073526e-36,3.633946814372999e-22,-4.8834370285786125e-21,-2.3316703435881792e-20,-2.312925302791545e-20,2.4333171450013773e-36,2.269242762353323e-36
face,292.0,20.0,19.0,3.0,4.03149508e-21,0.0,-6.324616675470352,-6.240282252396917,-6.324616675470354,0.0,-4.5662888184273855,-4.52286221384851,-4.566288818427385,-4.550986377732724,0.043426604578875476,3.650097903779275e-16,0.08433442307343508,-1.2113215895524825,-5.777610407979868,-5.734183803400993,2.6094333966185577,8.461877723601676e-07,0.0003166301011063466,2.5138636847822946e-17,5.548077102742152e-16,7.563394355258879e-16,nan,nan,nan,0.0,-2.5497661010044683e-20,-2.515766719834949e-20,-2.549766101004469e-20,0.0,-1.8408970905349018e-20,-1.8233896762648178e-20,-1.8408970905349015e-20,-1.83472791909765e-20,1.7507414270084195e-22,1.4715351740604461e-36,3.3999381169519203e-22,-4.8834370285786125e-21,-2.329240793392763e-20,-2.311733379122679e-20,2.236704554316564e-36,3.0491787131325944e-36
face,293.0,20.0,19.0,3.0,4.04530157e-21,0.0,-6.300256882132016,-6.221587290232225,-6.300256882132014,0.0,-4.544707837165499,-4.504268543758254,-4.5447078371654985,-4.53082858421387,0.04043929340724492,-4.511449943006909e-16,0.07866959189979106,-1.20718738617517,-5.75189522334067,-5.711455929933424,2.423136548879933,8.346149149901256e-07,0.00031336924023256586,6.917271630066454e-17,4.934993560237961e-16,1.4398204850607499e-15,nan,nan,nan,0.0,-2.5486439056691954e-20,-2.516819683306847e-20,-2.5486439056691942e-20,0.0,-1.83847137488769e-20,-1.8221124611766882e-20,-1.8384713748876896e-20,-1.8328567985121246e-20,1.6358913711001854e-22,-1.8250175537422263e-36,3.182422236234841e-22,-4.8834370285786125e-21,-2.3268150777455513e-20,-2.3104561640345493e-20,1.9963537197170513e-36,5.8245080687344134e-36
face,294.0,20.0,19.0,3.0,4.05910806e-21,0.0,-6.2760505257300805,-6.202631886892092,-6.276050525730078,0.0,-4.523283121883893,-4.485608306055617,-4.523283121883893,-4.510690797960296,0.03767481582827633,-3.847596340925824e-16,0.07341863883798805,-1.2030813066303567,-5.72636442851425,-5.688689612685974,2.25127418959719,8.232500988275061e-07,0.0003101570981429287,5.485696081369973e-17,4.846703568883896e-16,7.181755190543981e-16,nan,nan,nan,0.0,-2.5475167273958208e-20,-2.51771530852967e-20,-2.5475167273958196e-20,0.0,-1.8360494977700875e-20,-1.8207568829113304e-20,-1.8360494977700875e-20,-1.830938137416847e-20,1.5292614858757202e-22,-1.561780931907852e-36,2.9801418866150634e-22,-4.8834370285786125e-21,-2.3243932006279486e-20,-2.3091005857691915e-20,1.9673293520887387e-36,2.915152037888391e-36
face,295.0,20.0,19.0,3.0,4.07291455e-21,0.0,-6.251996134890607,-6.183447126603943,-6.251996134890608,0.0,-4.5020130928429785,-4.466897774775759,-4.502013092842979,-4.49058490548033,0.03511531806721972,8.037072120022429e-17,0.06854900828666466,-1.1990030649129655,-5.701016157755944,-5.6659008396887245,2.0926447251958735,8.12088836923794e-07,0.0003069927784276647,5.491197541831463e-17,4.773448225499602e-16,9.685491409003495e-16,nan,nan,nan,0.0,-2.546384602433972e-20,-2.5184651771100893e-20,-2.5463846024339723e-20,0.0,-1.833631463013067e-20,-1.819329294024681e-20,-1.8336314630130672e-20,-1.828976859954121e-20,1.430216898838571e-22,3.27343079770387e-37,2.791942532388271e-22,-4.883437028578612e-21,-2.3219751658709283e-20,-2.3076729968825425e-20,1.9441846731309013e-36,3.944817888363034e-36
face,296.0,20.0,19.0,3.0,4.08672104e-21,0.0,-6.228092258048047,-6.164061377962444,-6.228092258048045,0.0,-4.480896191286889,-4.44815171977357,-4.480896191286888,-4.47052143869646,0.03274447151331876,-3.9423200354172724e-16,0.06403088008560331,-1.1949523788828544,-5.675848570169744,-5.6431040986564245,1.9461532026896715,8.011267529850265e-07,0.0003038754036501331,4.87100502138175e-17,5.28595978432154e-16,1.2824104232418525e-15,nan,nan,nan,0.0,-2.5452475670026065e-20,-2.5190799325170513e-20,-2.5452475670026056e-20,0.0,-1.8312172742987994e-20,-1.817835522231083e-20,-1.831217274298799e-20,-1.8269774023291895e-20,1.338175206771604e-22,-1.6111162235153313e-36,2.6167634485555205e-22,-4.883437028578613e-21,-2.3195609771566608e-20,-2.3061792250889444e-20,2.16022430671807e-36,5.240853658577783e-36
face,297.0,20.0,19.0,3.0,4.1005275300000004e-21,0.0,-6.204337463100513,-6.144500537560782,-6.204337463100513,0.0,-4.459930879094162,-4.429383544462642,-4.459930879094163,-4.4505097202073465,0.03054733463152052,-9.07739798584016e-17,0.059836925539730856,-1.190928970199747,-5.650859849293909,-5.6203125146623885,1.8108012812936158,7.903595783531431e-07,0.0003008041149069438,6.889101460131702e-17,4.715717150737063e-16,7.974044398417236e-16,nan,nan,nan,0.0,-2.5441056572854016e-20,-2.519569361236779e-20,-2.5441056572854016e-20,0.0,-1.8288069351622712e-20,-1.8162809164998044e-20,-1.8288069351622718e-20,-1.8249437630242823e-20,1.252601866246723e-22,-3.7222120341704133e-37,2.453629604862265e-22,-4.8834370285786125e-21,-2.3171506380201326e-20,-2.3046246193576655e-20,1.9336928000290488e-36,3.269778858115217e-36
face,298.0,20.0,19.0,3.0,4.11433402e-21,0.0,-6.180730337072333,-6.124788250649358,-6.180730337072338,0.0,-4.439115638435454,-4.410605410375003,-4.439115638435452,-4.430557992477613,0.028510228060451344,7.475108111166563e-16,0.05594208642297538,-1.1869325642594795,-5.626048202694934,-5.597537974634482,1.6856781983081814,7.797831490759282e-07,0.0002977780713986992,5.415076946817921e-17,3.961314280152676e-16,1.0288460282835941e-15,nan,nan,nan,0.0,-2.5429589094262767e-20,-2.519942466494294e-20,-2.5429589094262785e-20,0.0,-1.8264004489929008e-20,-1.8146703888701935e-20,-1.8264004489929002e-20,-1.822879547603355e-20,1.1730060122707358e-22,3.075509160495053e-36,2.301644293198277e-22,-4.8834370285786125e-21,-2.3147441518507622e-20,-2.303014091728055e-20,1.6298170106743965e-36,4.233016215509074e-36
face,299.0,20.0,19.0,3.0,4.1281405100000004e-21,0.0,-6.157269485783659,-6.104946111097611,-6.1572694857836545,0.0,-4.418448971438083,-4.391828349864023,-4.418448971438083,-4.410673532825949,0.026620621574059162,-6.925349847080632e-16,0.05232337468604786,-1.1829628901315212,-5.601411861569604,-5.574791239995545,1.5699526257777612,7.693934030628337e-07,0.0002947964500111128,9.70846039527474e-17,2.292320694210593e-15,6.925349847080632e-16,nan,nan,nan,0.0,-2.5418073595250394e-20,-2.5202075352589012e-20,-2.5418073595250376e-20,0.0,-1.8239978190361385e-20,-1.8130084524040128e-20,-1.8239978190361385e-20,-1.8207880087243617e-20,1.0989366632125361e-22,-2.8588817249655864e-36,2.1599824266138274e-22,-4.8834370285786125e-21,-2.3123415218939996e-20,-2.3013521552618742e-20,9.463021919682072e-36,2.8588817249655864e-36
face,300.0,20.0,19.0,3.0,4.141947e-21,0.0,-6.133953533526885,-6.084993842698584,-6.133953533526886,0.0,-4.397929399857298,-4.373062368134072,-4.397929399857299,-4.3908627558522095,0.024867031723226622,7.598563163228877e-17,0.048959690828301206,-1.1790196804977495,-5.576949080355048,-5.552082048631821,1.4628653256982243,7.591863773240398e-07,0.0002918584449062604,4.823430533429282e-17,4.464677347024973e-16,9.64164051332414e-16,nan,nan,nan,0.0,-2.5406510436331082e-20,-2.5203721991783872e-20,-2.5406510436331085e-20,0.0,-1.8215990483950736e-20,-1.8112992556505815e-20,-1.821599048395074e-20,-1.8186720819013793e-20,1.0299792744492333e-22,3.147284589824636e-37,2.027884445472097e-22,-4.8834370285786125e-21,-2.309942751252935e-20,-2.2996429585084423e-20,1.8492456943478047e-36,3.9935163999241386e-36
tip,200.0,20.0,28.516660498395403,3.0,2.7612980000000003e-21,0.0,-2.812575258415973,-0.0010275328911212855,-0.0020547739569932097,0.0,-1.448179050407398,-0.0010272535994864107,-0.0020539363622130635,-0.0010273233708692623,1.4471517968079115,1.4461251140451843,2.8115477255248518,-0.0888424280000102,-1.537021478407408,-0.08986968159949661,56518.87140592694,4.082952141031122e-06,0.00104642206279509,2.5687083130971477e-16,1.6066612449438095e-14,6.661338147750939e-16,nan,nan,nan,0.0,-7.76635843591351e-21,-2.8373245171874237e-24,-5.673843217897437e-24,0.0,-3.9988539155318476e-21,-2.8365533097546273e-24,-5.671530369106208e-24,-2.8367459693345527e-24,3.996017362222093e-21,3.993182385162739e-21,7.763521111396322e-21,-2.453204187515722e-22,-4.244174334283419e-21,-2.481569720613268e-22,4.4364704823408514e-35,1.8393939704708377e-36
tip,201.0,20.0,28.516660498395403,3.0,2.7751044900000003e-21,0.0,-2.7864496647749086,-0.0011868601496298065,-0.002373327763703491,0.0,-1.434216452758406,-0.0011864844992892642,-0.002372201249439794,-0.0011865783317973227,1.4330299682591168,1.431844251508966,2.7852628046252788,-0.08840042587065693,-1.522616878629063,-0.08958691036994619,48275.96421252449,3.99898164635452e-06,0.0010300257243557134,1.7658200412946733e-16,1.590982865739129e-14,4.440892098500626e-16,nan,nan,nan,0.0,-7.732688975875844e-21,-3.2936609302397482e-24,-6.586232533295217e-24,0.0,-3.980100517681726e-21,-3.2926184612930395e-24,-6.583106338503983e-24,-3.2928788563074602e-24,3.976807899220433e-21,3.973517411343221e-21,7.729395314945604e-21,-2.453204187515722e-22,-4.225420936433299e-21,-2.486130372128653e-22,4.415143694225724e-35,1.2323939602154611e-36
tip,202.0,20.0,28.516660498395403,3.0,2.7889109800000003e-21,0.0,-2.7606611251459228,-0.0013688786055812072,-0.002737230771927404,0.0,-1.4204519670457314,-0.0013683748512325344,-0.002735720186838975,-0.0013685006659233103,1.4190835921944989,1.4177162468588922,2.7592922465403418,-0.08796280000001011,-1.5084147670457415,-0.08933117485124265,41299.64123826569,3.917065764442711e-06,0.001013946021091491,2.5833606208614374e-16,1.5754992779221088e-14,6.661338147750939e-16,nan,nan,nan,0.0,-7.69923812397862e-21,-3.8176805733925186e-24,-7.633892954622215e-24,0.0,-3.961514087456439e-21,-3.816275647358282e-24,-7.62968006728287e-24,-3.8166265333308326e-24,3.95769781180908e-21,3.9538844073891555e-21,7.695420443405227e-21,-2.453204187515722e-22,-4.206834506208011e-21,-2.4913669439893053e-22,4.3939272351790414e-35,1.857787910175546e-36
