geometry,temperature_K,state_index,spin1_index,spin2_index,p_initial,p_equilibrium,p_end,p_time_mean
face,249.0,3,0,3,0.015625,0.11980513100996511,0.1062005190571928,0.07624814038576182
face,249.0,4,0,4,0.015625,2.4294057107728685e-08,0.0009197427512338841,0.00519343983358829
face,249.0,5,0,5,0.015625,1.1448376160164779e-06,9.418459246645006e-05,0.002695084331347739
face,249.0,6,0,6,0.015625,1.1448376160164779e-06,9.41845924664462e-05,0.002695084331347732
face,249.0,7,0,7,0.015625,5.3949538409100515e-05,5.7442988783752674e-05,0.001400189820321328
face,249.0,8,1,0,0.015625,0.002542327971963772,0.006833034288910992,0.013524304457850462
face,249.0,9,1,1,0.015625,5.3949538409100515e-05,0.0039678574400308034,0.009719452381922547
face,249.0,10,1,2,0.015625,0.11980513100996511,0.1062005190572081,0.07624814038577701
face,249.0,11,1,3,0.015625,0.002542327971963772,0.006833034288909863,0.01352430445784838
face,249.0,12,1,4,0.015625,1.1448376160164779e-06,9.41845924664495e-05,0.002695084331347736
face,249.0,13,1,5,0.015625,2.4294057107728685e-08,0.0009197427512341651,0.005193439833589895
face,249.0,14,1,6,0.015625,5.3949538409100515e-05,5.7442988783733815e-05,0.0014001898203212428
face,249.0,15,1,7,0.015625,1.1448376160164779e-06,9.41845924664504e-05,0.0026950843313477343
face,249.0,16,2,0,0.015625,0.002542327971963772,0.006833034288910732,0.01352430445785028
face,249.0,17,2,1,0.015625,0.11980513100996511,0.10620051905721091,0.0762481403857766
face,249.0,18,2,2,0.015625,5.3949538409100515e-05,0.003967857440030869,0.009719452381922657
face,249.0,19,2,3,0.015625,0.002542327971963772,0.006833034288911082,0.01352430445784978
face,249.0,20,2,4,0.015625,1.1448376160164779e-06,9.418459246644841e-05,0.0026950843313477343
face,249.0,21,2,5,0.015625,5.3949538409100515e-05,5.744298878374535e-05,0.001400189820321293
face,249.0,22,2,6,0.015625,2.4294057107728685e-08,0.0009197427512341649,0.005193439833589895
face,249.0,23,2,7,0.015625,1.1448376160164779e-06,9.418459246644903e-05,0.002695084331347726
face,249.0,24,3,0,0.015625,0.11980513100996511,0.10620051905720405,0.07624814038577113
face,249.0,25,3,1,0.015625,0.002542327971963772,0.006833034288910087,0.0135243044578485
face,249.0,26,3,2,0.015625,0.002542327971963772,0.006833034288910018,0.013524304457848413
face,249.0,27,3,3,0.015625,5.3949538409100515e-05,0.003967857440033011,0.009719452381935358
face,249.0,28,3,4,0.015625,5.3949538409100515e-05,5.7442988783744034e-05,0.0014001898203212916
face,249.0,29,3,5,0.015625,1.1448376160164779e-06,9.418459246644921e-05,0.0026950843313477257
face,249.0,30,3,6,0.015625,1.1448376160164779e-06,9.418459246644882e-05,0.002695084331347727
face,249.0,31,3,7,0.015625,2.4294057107728685e-08,0.0009197427512338772,0.005193439833588282
face,249.0,32,4,0,0.015625,2.4294057107728685e-08,0.0009197427512338841,0.00519343983358829
face,249.0,33,4,1,0.015625,1.1448376160164779e-06,9.418459246644945e-05,0.0026950843313477374
face,249.0,34,4,2,0.015625,1.1448376160164779e-06,9.418459246644924e-05,0.0026950843313477374
face,249.0,35,4,3,0.015625,5.3949538409100515e-05,5.744298878375442e-05,0.001400189820321337
face,249.0,36,4,4,0.015625,5.3949538409100515e-05,0.003967857440033064,0.009719452381935436
face,249.0,37,4,5,0.015625,0.002542327971963772,0.006833034288909969,0.01352430445784922
face,249.0,38,4,6,0.015625,0.002542327971963772,0.006833034288910042,0.01352430445784926
face,249.0,39,4,7,0.015625,0.11980513100996511,0.10620051905719,0.07624814038576186
face,249.0,40,5,0,0.015625,1.1448376160164779e-06,9.418459246644922e-05,0.002695084331347736
face,249.0,41,5,1,0.015625,2.4294057107728685e-08,0.0009197427512341642,0.005193439833589894
face,249.0,42,5,2,0.015625,5.3949538409100515e-05,5.7442988783746765e-05,0.0014001898203212981
face,249.0,43,5,3,0.015625,1.1448376160164779e-06,9.418459246644878e-05,0.0026950843313477257
face,249.0,44,5,4,0.015625,0.002542327971963772,0.006833034288910084,0.013524304457849173
face,249.0,45,5,5,0.015625,5.3949538409100515e-05,0.0039678574400304634,0.009719452381921961
face,249.0,46,5,6,0.015625,0.11980513100996511,0.10620051905718926,0.0762481403857609
face,249.0,47,5,7,0.015625,0.002542327971963772,0.006833034288909549,0.013524304457848744
face,249.0,48,6,0,0.015625,1.1448376160164779e-06,9.418459246644878e-05,0.002695084331347738
face,249.0,49,6,1,0.015625,5.3949538409100515e-05,5.744298878374871e-05,0.0014001898203213046
face,249.0,50,6,2,0.015625,2.4294057107728685e-08,0.0009197427512341639,0.0051934398335898935
face,249.0,51,6,3,0.015625,1.1448376160164779e-06,9.418459246644891e-05,0.0026950843313477252
face,249.0,52,6,4,0.015625,0.002542327971963772,0.006833034288909914,0.013524304457848836
face,249.0,53,6,5,0.015625,0.11980513100996511,0.10620051905718966,0.0762481403857616
face,249.0,54,6,6,0.015625,5.3949538409100515e-05,0.003967857440030437,0.009719452381921954
face,249.0,55,6,7,0.015625,0.002542327971963772,0.006833034288909421,0.013524304457848175
face,249.0,56,7,0,0.015625,5.3949538409100515e-05,5.74429887837481e-05,0.0014001898203213033
face,249.0,57,7,1,0.015625,1.1448376160164779e-06,9.418459246644874e-05,0.0026950843313477244
face,249.0,58,7,2,0.015625,1.1448376160164779e-06,9.418459246644876e-05,0.0026950843313477257
face,249.0,59,7,3,0.015625,2.4294057107728685e-08,0.0009197427512338768,0.005193439833588282
face,249.0,60,7,4,0.015625,0.11980513100996511,0.10620051905719267,0.0762481403857632
face,249.0,61,7,5,0.015625,0.002542327971963772,0.006833034288909553,0.013524304457848623
face,249.0,62,7,6,0.015625,0.002542327971963772,0.006833034288909555,0.013524304457848621
face,249.0,63,7,7,0.015625,5.3949538409100515e-05,0.003967857440032905,0.009719452381935055
face,250.0,0,0,0,0.015625,5.560160159619305e-05,0.0032957544399064443,0.009178586948031444
face,250.0,1,0,1,0.015625,0.002580109683774703,0.0061382516797756715,0.012940499455494163
face,250.0,2,0,2,0.015625,0.002580109683774703,0.006138251679775884,0.012940499455494255
face,250.0,3,0,3,0.015625,0.11972615516823157,0.10853432187125592,0.07887699268383468
face,250.0,4,0,4,0.015625,2.582174375947969e-08,0.0007015583413244376,0.004810630724324184
face,250.0,5,0,5,0.015625,1.1982196413986768e-06,6.74311179479243e-05,0.0024783348228917873
face,250.0,6,0,6,0.015625,1.1982196413986768e-06,6.743111794792447e-05,0.0024783348228917864
face,250.0,7,0,7,0.015625,5.560160159619305e-05,5.699975207364019e-05,0.0012961210870520985
face,250.0,8,1,0,0.015625,0.002580109683774703,0.006138251679775485,0.012940499455494005
face,250.0,9,1,1,0.015625,5.560160159619305e-05,0.0032957544399053796,0.0091785869480246
face,250.0,10,1,2,0.015625,0.11972615516823157,0.10853432187125123,0.07887699268383405
face,250.0,11,1,3,0.015625,0.002580109683774703,0.0061382516797741675,0.01294049945548736
face,250.0,12,1,4,0.015625,1.1982196413986768e-06,6.74311179479231e-05,0.002478334822891785
face,250.0,13,1,5,0.015625,2.582174375947969e-08,0.0007015583413245251,0.004810630724324798
face,250.0,14,1,6,0.015625,5.560160159619305e-05,5.699975207364117e-05,0.0012961210870521217
face,250.0,15,1,7,0.015625,1.1982196413986768e-06,6.743111794792397e-05,0.002478334822891785
face,250.0,16,2,0,0.015625,0.002580109683774703,0.006138251679775712,0.01294049945549434
face,250.0,17,2,1,0.015625,0.11972615516823157,0.1085343218712433,0.07887699268382713
face,250.0,18,2,2,0.015625,5.560160159619305e-05,0.003295754439905428,0.00917858694802472
face,250.0,19,2,3,0.015625,0.002580109683774703,0.006138251679774045,0.012940499455487456
face,250.0,20,2,4,0.015625,1.1982196413986768e-06,6.7431117947923e-05,0.0024783348228917825
face,250.0,21,2,5,0.015625,5.560160159619305e-05,5.699975207363716e-05,0.0012961210870521102
face,250.0,22,2,6,0.015625,2.582174375947969e-08,0.0007015583413245227,0.004810630724324795
face,250.0,23,2,7,0.015625,1.1982196413986768e-06,6.74311179479226e-05,0.002478334822891778
face,250.0,24,3,0,0.015625,0.11972615516823157,0.10853432187124729,0.07887699268382994
face,250.0,25,3,1,0.015625,0.002580109683774703,0.006138251679774146,0.01294049945548751
face,250.0,26,3,2,0.015625,0.002580109683774703,0.006138251679774258,0.012940499455487663
face,250.0,27,3,3,0.015625,5.560160159619305e-05,0.0032957544399051263,0.00917858694802548
face,250.0,28,3,4,0.015625,5.560160159619305e-05,5.699975207365205e-05,0.0012961210870521891
face,250.0,29,3,5,0.015625,1.1982196413986768e-06,6.74311179479229e-05,0.002478334822891779
face,250.0,30,3,6,0.015625,1.1982196413986768e-06,6.74311179479226e-05,0.0024783348228917773
face,250.0,31,3,7,0.015625,2.582174375947969e-08,0.0007015583413244298,0.004810630724324165
face,250.0,32,4,0,0.015625,2.582174375947969e-08,0.0007015583413244349,0.0048106307243241785
face,250.0,33,4,1,0.015625,1.1982196413986768e-06,6.743111794792259e-05,0.002478334822891782
face,250.0,34,4,2,0.015625,1.1982196413986768e-06,6.743111794792267e-05,0.0024783348228917816
face,250.0,35,4,3,0.015625,5.560160159619305e-05,5.69997520736456e-05,0.0012961210870521417
face,250.0,36,4,4,0.015625,5.560160159619305e-05,0.0032957544399081886,0.009178586948040551
face,250.0,37,4,5,0.015625,0.002580109683774703,0.006138251679778481,0.012940499455509775
face,250.0,38,4,6,0.015625,0.002580109683774703,0.006138251679778473,0.012940499455509806
face,250.0,39,4,7,0.015625,0.11972615516823157,0.10853432187124429,0.07887699268378517
face,250.0,40,5,0,0.015625,1.1982196413986768e-06,6.74311179479227e-05,0.002478334822891783
face,250.0,41,5,1,0.015625,2.582174375947969e-08,0.0007015583413245232,0.004810630724324795
face,250.0,42,5,2,0.015625,5.560160159619305e-05,5.699975207364796e-05,0.00129612108705216
face,250.0,43,5,3,0.015625,1.1982196413986768e-06,6.743111794792263e-05,0.0024783348228917777
face,250.0,44,5,4,0.015625,0.002580109683774703,0.006138251679778389,0.012940499455509893
face,250.0,45,5,5,0.015625,5.560160159619305e-05,0.0032957544399075138,0.009178586948035299
face,250.0,46,5,6,0.015625,0.11972615516823157,0.10853432187124001,0.07887699268378114
face,250.0,47,5,7,0.015625,0.002580109683774703,0.006138251679778436,0.012940499455509092
face,250.0,48,6,0,0.015625,1.1982196413986768e-06,6.743111794792297e-05,0.0024783348228917834
face,250.0,49,6,1,0.015625,5.560160159619305e-05,5.699975207363997e-05,0.0012961210870521252
face,250.0,50,6,2,0.015625,2.582174375947969e-08,0.0007015583413245232,0.004810630724324798
face,250.0,51,6,3,0.015625,1.1982196413986768e-06,6.743111794792256e-05,0.0024783348228917786
face,250.0,52,6,4,0.015625,0.002580109683774703,0.006138251679778392,0.01294049945550951
face,250.0,53,6,5,0.015625,0.11972615516823157,0.10853432187124479,0.07887699268378497
face,250.0,54,6,6,0.015625,5.560160159619305e-05,0.00329575443990752,0.009178586948035335
face,250.0,55,6,7,0.015625,0.002580109683774703,0.006138251679778564,0.012940499455509189
face,250.0,56,7,0,0.015625,5.560160159619305e-05,5.699975207365095e-05,0.001296121087052183
face,250.0,57,7,1,0.015625,1.1982196413986768e-06,6.74311179479226e-05,0.0024783348228917777
face,250.0,58,7,2,0.015625,1.1982196413986768e-06,6.743111794792275e-05,0.0024783348228917786
face,250.0,59,7,3,0.015625,2.582174375947969e-08,0.0007015583413244301,0.0048106307243241655
face,250.0,60,7,4,0.015625,0.11972615516823157,0.10853432187124047,0.07887699268378119
face,250.0,61,7,5,0.015625,0.002580109683774703,0.006138251679778525,0.012940499455509234
face,250.0,62,7,6,0.015625,0.002580109683774703,0.006138251679778473,0.0129404994555091
face,250.0,63,7,7,0.015625,5.560160159619305e-05,0.003295754439908159,0.009178586948040362
face,251.0,0,0,0,0.015625,5.728990374003936e-05,0.0026841093648160663,0.008633432373584427
face,251.0,1,0,1,0.015625,0.0026181185927346977,0.00551704729675129,0.012356026220111175
face,251.0,2,0,2,0.015625,0.0026181185927346977,0.005517047296751087,0.0123560262201109
face,251.0,3,0,3,0.015625,0.11964664832963492,0.1106056183060783,0.08144842563741485
face,251.0,4,0,4,0.015625,2.7431884773741952e-08,0.0005227526437204205,0.004446701441499659
face,251.0,5,0,5,0.015625,1.2536227654663637e-06,4.799699414108906e-05,0.0022791876904455564
face,251.0,6,0,6,0.015625,1.2536227654663637e-06,4.799699414108932e-05,0.0022791876904455616
face,251.0,7,0,7,0.015625,5.728990374003936e-05,5.743110359829173e-05,0.001201012726384485
face,251.0,8,1,0,0.015625,0.0026181185927346977,0.005517047296751265,0.012356026220111489
face,251.0,9,1,1,0.015625,5.728990374003936e-05,0.0026841093648163282,0.008633432373587303
face,251.0,10,1,2,0.015625,0.11964664832963492,0.11060561830608444,0.08144842563742377
face,251.0,11,1,3,0.015625,0.0026181185927346977,0.005517047296750799,0.012356026220109628
face,251.0,12,1,4,0.015625,1.2536227654663637e-06,4.799699414108866e-05,0.0022791876904455577
face,251.0,13,1,5,0.015625,2.7431884773741952e-08,0.0005227526437203754,0.004446701441499244
face,251.0,14,1,6,0.015625,5.728990374003936e-05,5.7431103598291756e-05,0.001201012726384464
face,251.0,15,1,7,0.015625,1.2536227654663637e-06,4.7996994141087166e-05,0.002279187690445547
face,251.0,16,2,0,0.015625,0.0026181185927346977,0.005517047296751377,0.012356026220111302
face,251.0,17,2,1,0.015625,0.11964664832963492,0.11060561830608745,0.08144842563742256
face,251.0,18,2,2,0.015625,5.728990374003936e-05,0.002684109364816348,0.008633432373587407
face,251.0,19,2,3,0.015625,0.0026181185927346977,0.005517047296750691,0.01235602622010922
face,251.0,20,2,4,0.015625,1.2536227654663637e-06,4.799699414108964e-05,0.0022791876904455616
face,251.0,21,2,5,0.015625,5.728990374003936e-05,5.743110359828492e-05,0.0012010127263844162
face,251.0,22,2,6,0.015625,2.7431884773741952e-08,0.0005227526437203746,0.004446701441499243
face,251.0,23,2,7,0.015625,1.2536227654663637e-06,4.799699414108828e-05,0.0022791876904455564
face,251.0,24,3,0,0.015625,0.11964664832963492,0.11060561830608749,0.0814484256374226
face,251.0,25,3,1,0.015625,0.0026181185927346977,0.005517047296750999,0.01235602622010954
face,251.0,26,3,2,0.015625,0.0026181185927346977,0.005517047296750904,0.01235602622010934
face,251.0,27,3,3,0.015625,5.728990374003936e-05,0.00268410936481584,0.008633432373583407
face,251.0,28,3,4,0.015625,5.728990374003936e-05,5.743110359829029e-05,0.001201012726384454
face,251.0,29,3,5,0.015625,1.2536227654663637e-06,4.799699414108827e-05,0.002279187690445557
face,251.0,30,3,6,0.015625,1.2536227654663637e-06,4.799699414108826e-05,0.002279187690445556
face,251.0,31,3,7,0.015625,2.7431884773741952e-08,0.0005227526437204219,0.00444670144149966
face,251.0,32,4,0,0.015625,2.7431884773741952e-08,0.0005227526437204233,0.004446701441499662
face,251.0,33,4,1,0.015625,1.2536227654663637e-06,4.799699414108959e-05,0.0022791876904455616
face,251.0,34,4,2,0.015625,1.2536227654663637e-06,4.7996994141089524e-05,0.002279187690445561
face,251.0,35,4,3,0.015625,5.728990374003936e-05,5.7431103598288097e-05,0.0012010127263844604
face,251.0,36,4,4,0.015625,5.728990374003936e-05,0.002684109364815836,0.008633432373583102
face,251.0,37,4,5,0.015625,0.0026181185927346977,0.005517047296750088,0.012356026220105589
face,251.0,38,4,6,0.015625,0.0026181185927346977,0.005517047296750204,0.012356026220106014
face,251.0,39,4,7,0.015625,0.11964664832963492,0.11060561830607449,0.08144842563742247
face,251.0,40,5,0,0.015625,1.2536227654663637e-06,4.7996994141089416e-05,0.002279187690445561
face,251.0,41,5,1,0.015625,2.7431884773741952e-08,0.0005227526437203749,0.004446701441499245
face,251.0,42,5,2,0.015625,5.728990374003936e-05,5.7431103598289255e-05,0.001201012726384451
face,251.0,43,5,3,0.015625,1.2536227654663637e-06,4.79969941410882e-05,0.0022791876904455564
face,251.0,44,5,4,0.015625,0.0026181185927346977,0.005517047296750299,0.01235602622010627
face,251.0,45,5,5,0.015625,5.728990374003936e-05,0.002684109364816028,0.008633432373585903
face,251.0,46,5,6,0.015625,0.11964664832963492,0.11060561830608114,0.0814484256374288
face,251.0,47,5,7,0.015625,0.0026181185927346977,0.005517047296749853,0.012356026220105064
face,251.0,48,6,0,0.015625,1.2536227654663637e-06,4.7996994141089666e-05,0.0022791876904455625
face,251.0,49,6,1,0.015625,5.728990374003936e-05,5.743110359827923e-05,0.0012010127263843789
face,251.0,50,6,2,0.015625,2.7431884773741952e-08,0.0005227526437203744,0.004446701441499241
face,251.0,51,6,3,0.015625,1.2536227654663637e-06,4.7996994141088115e-05,0.002279187690445557
face,251.0,52,6,4,0.015625,0.0026181185927346977,0.00551704729675023,0.012356026220105912
face,251.0,53,6,5,0.015625,0.11964664832963492,0.11060561830608144,0.0814484256374289
face,251.0,54,6,6,0.015625,5.728990374003936e-05,0.0026841093648160195,0.008633432373585874
face,251.0,55,6,7,0.015625,0.0026181185927346977,0.0055170472967498675,0.012356026220105218
face,251.0,56,7,0,0.015625,5.728990374003936e-05,5.743110359828067e-05,0.0012010127263843904
face,251.0,57,7,1,0.015625,1.2536227654663637e-06,4.7996994141088176e-05,0.0022791876904455547
face,251.0,58,7,2,0.015625,1.2536227654663637e-06,4.79969941410882e-05,0.002279187690445557
face,251.0,59,7,3,0.015625,2.7431884773741952e-08,0.0005227526437204216,0.004446701441499658
face,251.0,60,7,4,0.015625,0.11964664832963492,0.11060561830608125,0.0814484256374291
face,251.0,61,7,5,0.015625,0.0026181185927346977,0.0055170472967499655,0.012356026220105237
face,251.0,62,7,6,0.015625,0.0026181185927346977,0.0055170472967499325,0.012356026220105178
face,251.0,63,7,7,0.015625,5.728990374003936e-05,0.002684109364815696,0.008633432373582573
face,252.0,0,0,0,0.015625,5.9014860712671316e-05,0.0021408373185655984,0.00809005700668876
face,252.0,1,0,1,0.015625,0.002656352217064465,0.0049730674219891895,0.0117772983148918
face,252.0,2,0,2,0.015625,0.002656352217064465,0.004973067421989161,0.011777298314891816
face,252.0,3,0,3,0.015625,0.11956661450847479,0.11240679556133107,0.08394533705139018
face,252.0,4,0,4,0.015625,2.9128145839482126e-08,0.00037982697324430935,0.004102995877304869
face,252.0,5,0,5,0.015625,1.3111039125620125e-06,3.396614271393122e-05,0.0020964578082984893
face,252.0,6,0,6,0.015625,1.3111039125620125e-06,3.396614271393205e-05,0.0020964578082984953
face,252.0,7,0,7,0.015625,5.9014860712671316e-05,5.8473017453559296e-05,0.001114097818242395
face,252.0,8,1,0,0.015625,0.002656352217064465,0.004973067421989104,0.011777298314891384
face,252.0,9,1,1,0.015625,5.9014860712671316e-05,0.0021408373185656587,0.008090057006689803
face,252.0,10,1,2,0.015625,0.11956661450847479,0.11240679556132445,0.08394533705138159
face,252.0,11,1,3,0.015625,0.002656352217064465,0.004973067421988683,0.011777298314888968
face,252.0,12,1,4,0.015625,1.3111039125620125e-06,3.396614271393269e-05,0.0020964578082984945
face,252.0,13,1,5,0.015625,2.9128145839482126e-08,0.00037982697324428843,0.004102995877304651
face,252.0,14,1,6,0.015625,5.9014860712671316e-05,5.8473017453568126e-05,0.0011140978182424335
face,252.0,15,1,7,0.015625,1.3111039125620125e-06,3.3966142713930415e-05,0.002096457808298475
face,252.0,16,2,0,0.015625,0.002656352217064465,0.004973067421989198,0.011777298314891887
face,252.0,17,2,1,0.015625,0.11956661450847479,0.11240679556132709,0.08394533705138367
face,252.0,18,2,2,0.015625,5.9014860712671316e-05,0.002140837318565696,0.008090057006689858
face,252.0,19,2,3,0.015625,0.002656352217064465,0.004973067421988594,0.011777298314888433
face,252.0,20,2,4,0.015625,1.3111039125620125e-06,3.396614271393184e-05,0.002096457808298493
face,252.0,21,2,5,0.015625,5.9014860712671316e-05,5.847301745356018e-05,0.0011140978182423613
face,252.0,22,2,6,0.015625,2.9128145839482126e-08,0.0003798269732442891,0.0041029958773046524
face,252.0,23,2,7,0.015625,1.3111039125620125e-06,3.3966142713931736e-05,0.0020964578082984897
face,252.0,24,3,0,0.015625,0.11956661450847479,0.11240679556132632,0.08394533705138361
face,252.0,25,3,1,0.015625,0.002656352217064465,0.004973067421988594,0.011777298314888652
face,252.0,26,3,2,0.015625,0.002656352217064465,0.004973067421988582,0.01177729831488865
face,252.0,27,3,3,0.015625,5.9014860712671316e-05,0.00214083731856518,0.008090057006686177
face,252.0,28,3,4,0.015625,5.9014860712671316e-05,5.847301745356957e-05,0.001114097818242461
face,252.0,29,3,5,0.015625,1.3111039125620125e-06,3.396614271393192e-05,0.00209645780829849
face,252.0,30,3,6,0.015625,1.3111039125620125e-06,3.396614271393183e-05,0.0020964578082984923
face,252.0,31,3,7,0.015625,2.9128145839482126e-08,0.0003798269732443067,0.00410299587730486
face,252.0,32,4,0,0.015625,2.9128145839482126e-08,0.0003798269732443094,0.0041029958773048675
face,252.0,33,4,1,0.015625,1.3111039125620125e-06,3.396614271393188e-05,0.002096457808298491
face,252.0,34,4,2,0.015625,1.3111039125620125e-06,3.3966142713931886e-05,0.002096457808298493
face,252.0,35,4,3,0.015625,5.9014860712671316e-05,5.84730174535645e-05,0.0011140978182424127
face,252.0,36,4,4,0.015625,5.9014860712671316e-05,0.0021408373185657333,0.008090057006689596
face,252.0,37,4,5,0.015625,0.002656352217064465,0.004973067421989605,0.011777298314897575
face,252.0,38,4,6,0.015625,0.002656352217064465,0.004973067421989541,0.011777298314897438
face,252.0,39,4,7,0.015625,0.11956661450847479,0.11240679556132806,0.08394533705136716
face,252.0,40,5,0,0.015625,1.3111039125620125e-06,3.396614271393209e-05,0.002096457808298493
face,252.0,41,5,1,0.015625,2.9128145839482126e-08,0.00037982697324428897,0.00410299587730465
face,252.0,42,5,2,0.015625,5.9014860712671316e-05,5.847301745357318e-05,0.0011140978182424862
face,252.0,43,5,3,0.015625,1.3111039125620125e-06,3.396614271393181e-05,0.002096457808298491
face,252.0,44,5,4,0.015625,0.002656352217064465,0.004973067421989531,0.011777298314897438
face,252.0,45,5,5,0.015625,5.9014860712671316e-05,0.0021408373185658708,0.008090057006691145
face,252.0,46,5,6,0.015625,0.11956661450847479,0.11240679556133328,0.08394533705137261
face,252.0,47,5,7,0.015625,0.002656352217064465,0.004973067421989641,0.01177729831489804
face,252.0,48,6,0,0.015625,1.3111039125620125e-06,3.396614271393189e-05,0.0020964578082984927
face,252.0,49,6,1,0.015625,5.9014860712671316e-05,5.847301745356105e-05,0.0011140978182423724
face,252.0,50,6,2,0.015625,2.9128145839482126e-08,0.00037982697324428886,0.004102995877304651
face,252.0,51,6,3,0.015625,1.3111039125620125e-06,3.396614271393182e-05,0.00209645780829849
face,252.0,52,6,4,0.015625,0.002656352217064465,0.004973067421989732,0.011777298314897855
face,252.0,53,6,5,0.015625,0.11956661450847479,0.1124067955613398,0.08394533705137823
face,252.0,54,6,6,0.015625,5.9014860712671316e-05,0.0021408373185658872,0.008090057006691163
face,252.0,55,6,7,0.015625,0.002656352217064465,0.004973067421989717,0.011777298314898108
face,252.0,56,7,0,0.015625,5.9014860712671316e-05,5.8473017453571006e-05,0.0011140978182424671
face,252.0,57,7,1,0.015625,1.3111039125620125e-06,3.396614271393187e-05,0.0020964578082984914
face,252.0,58,7,2,0.015625,1.3111039125620125e-06,3.396614271393189e-05,0.0020964578082984914
face,252.0,59,7,3,0.015625,2.9128145839482126e-08,0.00037982697324430654,0.004102995877304859
face,252.0,60,7,4,0.015625,0.11956661450847479,0.11240679556133053,0.08394533705136929
face,252.0,61,7,5,0.015625,0.002656352217064465,0.004973067421989724,0.01177729831489804
face,252.0,62,7,6,0.015625,0.002656352217064465,0.004973067421989679,0.01177729831489816
face,252.0,63,7,7,0.015625,5.9014860712671316e-05,0.0021408373185657654,0.008090057006689539
face,253.0,0,0,0,0.015625,6.0776885858636204e-05,0.0016706860015045298,0.007554406251619201
face,253.0,1,0,1,0.015625,0.002694808062441466,0.004507555029416382,0.011210263986857826
face,253.0,2,0,2,0.015625,0.002694808062441466,0.004507555029416252,0.011210263986857675
face,253.0,3,0,3,0.015625,0.11948605774719241,0.11393788580406701,0.08635212267875121
face,253.0,4,0,4,0.015625,3.091431690288977e-08,0.00026859923578487427,0.0037803816833141116
face,253.0,5,0,5,0.015625,1.3707209452710056e-06,2.3895478997810092e-05,0.0019289472535137951
face,253.0,6,0,6,0.015625,1.3707209452710056e-06,2.389547899781044e-05,0.001928947253513794
face,253.0,7,0,7,0.015625,6.0776885858636204e-05,5.9927941812197394e-05,0.001034666905568101
face,253.0,8,1,0,0.015625,0.002694808062441466,0.00450755502941618,0.011210263986857644
face,253.0,9,1,1,0.015625,6.0776885858636204e-05,0.0016706860015050014,0.007554406251626626
face,253.0,10,1,2,0.015625,0.11948605774719241,0.11393788580406203,0.08635212267874484
face,253.0,11,1,3,0.015625,0.002694808062441466,0.00450755502941586,0.011210263986855477
face,253.0,12,1,4,0.015625,1.3707209452710056e-06,2.3895478997810282e-05,0.0019289472535137951
face,253.0,13,1,5,0.015625,3.091431690288977e-08,0.0002685992357848058,0.003780381683313118
face,253.0,14,1,6,0.015625,6.0776885858636204e-05,5.9927941812195476e-05,0.0010346669055680813
face,253.0,15,1,7,0.015625,1.3707209452710056e-06,2.3895478997809357e-05,0.0019289472535137936
face,253.0,16,2,0,0.015625,0.002694808062441466,0.004507555029416365,0.011210263986857974
face,253.0,17,2,1,0.015625,0.11948605774719241,0.11393788580406951,0.0863521226787531
face,253.0,18,2,2,0.015625,6.0776885858636204e-05,0.0016706860015050058,0.007554406251626644
face,253.0,19,2,3,0.015625,0.002694808062441466,0.004507555029415936,0.011210263986855961
face,253.0,20,2,4,0.015625,1.3707209452710056e-06,2.3895478997810255e-05,0.001928947253513796
face,253.0,21,2,5,0.015625,6.0776885858636204e-05,5.992794181219512e-05,0.001034666905568074
face,253.0,22,2,6,0.015625,3.091431690288977e-08,0.0002685992357848059,0.0037803816833131216
face,253.0,23,2,7,0.015625,1.3707209452710056e-06,2.3895478997809604e-05,0.001928947253513792
face,253.0,24,3,0,0.015625,0.11948605774719241,0.11393788580406941,0.0863521226787537
face,253.0,25,3,1,0.015625,0.002694808062441466,0.004507555029416009,0.011210263986855578
face,253.0,26,3,2,0.015625,0.002694808062441466,0.004507555029415892,0.011210263986855326
face,253.0,27,3,3,0.015625,6.0776885858636204e-05,0.0016706860015042364,0.007554406251617156
face,253.0,28,3,4,0.015625,6.0776885858636204e-05,5.992794181219653e-05,0.0010346669055680715
face,253.0,29,3,5,0.015625,1.3707209452710056e-06,2.389547899780975e-05,0.0019289472535137908
face,253.0,30,3,6,0.015625,1.3707209452710056e-06,2.3895478997809797e-05,0.0019289472535137932
face,253.0,31,3,7,0.015625,3.091431690288977e-08,0.00026859923578487346,0.0037803816833141073
face,253.0,32,4,0,0.015625,3.091431690288977e-08,0.00026859923578487584,0.0037803816833141164
face,253.0,33,4,1,0.015625,1.3707209452710056e-06,2.389547899781026e-05,0.0019289472535137953
face,253.0,34,4,2,0.015625,1.3707209452710056e-06,2.3895478997810163e-05,0.0019289472535137955
face,253.0,35,4,3,0.015625,6.0776885858636204e-05,5.992794181220082e-05,0.001034666905568138
face,253.0,36,4,4,0.015625,6.0776885858636204e-05,0.0016706860015045747,0.0075544062516196605
face,253.0,37,4,5,0.015625,0.002694808062441466,0.004507555029416454,0.011210263986859427
face,253.0,38,4,6,0.015625,0.002694808062441466,0.004507555029416459,0.011210263986859372
face,253.0,39,4,7,0.015625,0.11948605774719241,0.11393788580407217,0.08635212267875136
face,253.0,40,5,0,0.015625,1.3707209452710056e-06,2.3895478997810194e-05,0.0019289472535137962
face,253.0,41,5,1,0.015625,3.091431690288977e-08,0.0002685992357848061,0.003780381683313121
