geometry,temperature_K,window_s,center_distance_nm,face_tilt_halfangle_deg,orientation_fraction,Udd_J,F_orient_J,orientation_entropy_cost_J,F_orient_eq_J,p_parallel_initial,p_parallel_mean,p_parallel_end,p_parallel_eq,face_sign_relaxation_s,fast_azimuth_Udd_J,slow_axial_Udd_J,UvdW_J,rotation_constraint_F_J,stage1_Udd_J,stage2_F_orient_J,stage3_F_with_rotation_J,free_Brownian_time_s,assembly_free_energy_J,Udd_kBT,F_orient_kBT,orientation_entropy_cost_kBT,F_orient_eq_kBT,fast_azimuth_Udd_kBT,slow_axial_Udd_kBT,UvdW_kBT,rotation_constraint_F_kBT,stage1_Udd_kBT,stage2_F_orient_kBT,stage3_F_with_rotation_kBT,assembly_free_energy_kBT
face,245.0,20,19.0,2,0.0018275189427127136,-2.309332921642764e-20,-1.781826792064078e-20,5.275061295786859e-21,-1.8858771586402767e-20,0.5,0.9416637400261428,0.9995130392287819,0.9996030796490784,2.3198329201732313,-1.1393506114099063e-20,-1.1699823102328578e-20,-4.8834370285786125e-21,4.265308044069111e-20,-2.309332921642764e-20,-1.781826792064078e-20,2.483481252005033e-20,1.742350743629214e-06,nan,-6.827114393134231,-5.267640375351065,1.5594740177831656,-5.575245982410067,-3.3682787289281664,-3.4588356642060654,-1.4436975679564281,12.609592002049173,-6.827114393134231,-5.267640375351065,7.341951626698107,nan
tip,245.0,20,28.516660498395403,2,1.0,-5.496676367820156e-21,-3.0348900487619106e-21,2.4617863190582454e-21,-3.0348900487619106e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.496676367820156e-21,-3.0348900487619106e-21,-3.0348900487619106e-21,1.742350743629214e-06,nan,-1.624990402789175,-0.8972089445961418,0.7277814581930333,-0.8972089445961418,nan,nan,-0.0725244310204165,-0.0,-1.624990402789175,-0.8972089445961418,-0.8972089445961418,nan
face,246.0,20,19.0,2,0.0018275189427127136,-2.3210272319472405e-20,-1.788186585563242e-20,5.3284064638399864e-21,-1.8835241169600934e-20,0.5,0.9464011278261509,0.9995485828028189,0.9995902457197119,2.129487290110308,-1.1384954198639606e-20,-1.1825318120832798e-20,-4.8834370285786125e-21,4.2827174646571484e-20,-2.3210272319472405e-20,-1.788186585563242e-20,2.4945308790939065e-20,1.7129257608765755e-06,nan,-6.833793417853501,-5.264952323744983,1.5688410941085185,-5.545654327395155,-3.352068601106161,-3.4817248167473394,-1.4378288786557922,12.609592002049173,-6.833793417853501,-5.264952323744983,7.34463967830419,nan
tip,246.0,20,28.516660498395403,2,1.0,-5.4816663479045324e-21,-3.0248725555469963e-21,2.456793792357536e-21,-3.0248725555469963e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.4816663479045324e-21,-3.0248725555469963e-21,-3.0248725555469963e-21,1.7129257608765755e-06,nan,-1.6139653551479982,-0.8906123062847651,0.7233530488632332,-0.8906123062847651,nan,nan,-0.07222961626017091,-0.0,-1.6139653551479982,-0.8906123062847651,-0.8906123062847651,nan
face,247.0,20,19.0,2,0.0018275189427127136,-2.331604828576706e-20,-1.793759999664685e-20,5.378448289120208e-21,-1.881174693608553e-20,0.5,0.950717348875273,0.9995589831381191,0.9995771059749582,1.9561156439529492,-1.1376391997299566e-20,-1.1939656288467494e-20,-4.8834370285786125e-21,4.3001268852451864e-20,-2.331604828576706e-20,-1.793759999664685e-20,2.5063668855805012e-20,1.684129027925906e-06,nan,-6.8371437362094705,-5.259980077094369,1.577163659115102,-5.516312891225578,-3.335986713172196,-3.501157023037274,-1.4320077091065782,12.609592002049173,-6.8371437362094705,-5.259980077094369,7.349611924954805,nan
tip,247.0,20,28.516660498395403,2,1.0,-5.4667240772352e-21,-3.014915941197469e-21,2.4518081360377313e-21,-3.014915941197469e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.4667240772352e-21,-3.014915941197469e-21,-3.014915941197469e-21,1.684129027925906e-06,nan,-1.603049445778951,-0.8840869340255875,0.7189625117533636,-0.8840869340255875,nan,nan,-0.07193718866397587,-0.0,-1.603049445778951,-0.8840869340255875,-0.8840869340255875,nan
face,248.0,20,19.0,2,0.0018275189427127136,-2.341168733693579e-20,-1.7986237837575228e-20,5.425449499360563e-21,-1.8788288813993423e-20,0.5,0.9546512928422195,0.9995562775829184,0.9995636561394022,1.7980902377801868,-1.1367819531115701e-20,-1.204386780582009e-20,-4.8834370285786125e-21,4.3175363058332226e-20,-2.341168733693579e-20,-1.7986237837575228e-20,2.5189125220756997e-20,1.6559449449525575e-06,nan,-6.837506496458512,-5.252975417420927,1.5845310790375846,-5.48721862607246,-3.3200315199812005,-3.517474976477311,-1.4262334844730842,12.609592002049173,-6.837506496458512,-5.252975417420927,7.356616584628245,nan
tip,248.0,20,28.516660498395403,2,1.0,-5.451849178464072e-21,-3.005019685712604e-21,2.4468294927514683e-21,-3.005019685712604e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.451849178464072e-21,-3.005019685712604e-21,-3.005019685712604e-21,1.6559449449525575e-06,nan,-1.5922412442545055,-0.8776318138603201,0.7146094303941855,-0.8776318138603201,nan,nan,-0.07164711935484695,-0.0,-1.5922412442545055,-0.8776318138603201,-0.8776318138603201,nan
face,249.0,20,19.0,2,0.0018275189427127136,-2.349813362137763e-20,-1.8028468043037172e-20,5.46966557834046e-21,-1.8764866732410268e-20,0.5,0.9582386001169219,0.9995470931191504,0.999549891938414,1.6539498433889885,-1.1359236822402636e-20,-1.2138896798974994e-20,-4.8834370285786125e-21,4.3349457264212606e-20,-2.349813362137763e-20,-1.8028468043037172e-20,2.5320989221175434e-20,1.6283583399207908e-06,nan,-6.835192329381708,-5.244163152011492,1.591029177370216,-5.458368533344013,-3.3042015015814163,-3.5309908278002906,-1.420505639153915,12.609592002049173,-6.835192329381708,-5.244163152011492,7.365428850037682,nan
tip,249.0,20,28.516660498395403,2,1.0,-5.437041276818646e-21,-2.9951832748016382e-21,2.441858002017008e-21,-2.9951832748016382e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.437041276818646e-21,-2.9951832748016382e-21,-2.9951832748016382e-21,1.6283583399207908e-06,nan,-1.58153934387508,-0.8712459497800866,0.7102933940949934,-0.8712459497800866,nan,nan,-0.07135937991968691,-0.0,-1.58153934387508,-0.8712459497800866,-0.8712459497800866,nan
face,250.0,20,19.0,2,0.0018275189427127136,-2.3576245576988582e-20,-1.8064908582848473e-20,5.511336994140109e-21,-1.8741480621353858e-20,0.5,0.9615116755033685,0.9995348248489562,0.9995358090990181,1.522381692093115,-1.135064389474709e-20,-1.222560168224149e-20,-4.8834370285786125e-21,4.3523551470092973e-20,-2.3576245576988582e-20,-1.8064908582848473e-20,2.54586428872445e-20,1.6013544562247125e-06,nan,-6.830482063721795,-5.23374400962112,1.5967380541006755,-5.4297596626959805,-3.288495162708868,-3.5419869010129266,-1.4148236165972994,12.609592002049173,-6.830482063721795,-5.23374400962112,7.375847992428054,nan
tip,250.0,20,28.516660498395403,2,1.0,-5.422300000069143e-21,-2.9854061998047075e-21,2.4368938002644354e-21,-2.9854061998047075e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.422300000069143e-21,-2.9854061998047075e-21,-2.9854061998047075e-21,1.6013544562247125e-06,nan,-1.5709423611849622,-0.8649283633435312,0.7060139978414312,-0.8649283633435312,nan,nan,-0.07107394240000817,-0.0,-1.5709423611849622,-0.8649283633435312,-0.8649283633435312,nan
face,251.0,20,19.0,2,0.0018275189427127136,-2.3646800036504115e-20,-1.809611431067309e-20,5.550685725831026e-21,-1.8718130411757593e-20,0.5,0.9644998431949063,0.9995210841193476,0.9995214033507541,1.4022054831815796,-1.1342040773001785e-20,-1.2304759263502332e-20,-4.8834370285786125e-21,4.369764567597335e-20,-2.3646800036504115e-20,-1.809611431067309e-20,2.560153136530026e-20,1.5749189406817311e-06,nan,-6.823628504505617,-5.2218973070555075,1.60173119745011,-5.401389111065753,-3.2729110322938064,-3.550717472211811,-1.409186869120816,12.609592002049173,-6.823628504505617,-5.2218973070555075,7.387694694993665,nan
tip,251.0,20,28.516660498395403,2,1.0,-5.407624978496456e-21,-2.9756879576151658e-21,2.4319370208812902e-21,-2.9756879576151658e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.407624978496456e-21,-2.9756879576151658e-21,-2.9756879576151658e-21,1.5749189406817311e-06,nan,-1.5604489355000333,-0.8586780933044498,0.7017708421955834,-0.8586780933044498,nan,nan,-0.07079077928287665,-0.0,-1.5604489355000333,-0.8586780933044498,-0.8586780933044498,nan
face,252.0,20,19.0,2,0.0018275189427127136,-2.3710498254338706e-20,-1.8122583768084957e-20,5.5879144862537485e-21,-1.8694816035454238e-20,0.5,0.9672295742853197,0.999506575456825,0.9995066704265309,1.2923592091532334,-1.1333427483278896e-20,-1.2377070771059808e-20,-4.8834370285786125e-21,4.3871739881853715e-20,-2.3710498254338706e-20,-1.8122583768084957e-20,2.5749156113768758e-20,1.5490378318699685e-06,nan,-6.814858721301239,-5.20878332963107,1.6060753916701689,-5.3732540217295774,-3.257447662978792,-3.557411058322447,-1.403594857735416,12.609592002049173,-6.814858721301239,-5.20878332963107,7.400808672418102,nan
tip,252.0,20,28.516660498395403,2,1.0,-5.393015844860942e-21,-2.9660280506032718e-21,2.4269877942576704e-21,-2.9660280506032718e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.393015844860942e-21,-2.9660280506032718e-21,-2.9660280506032718e-21,1.5490378318699685e-06,nan,-1.5500577284469812,-0.8524941952486849,0.6975635331982962,-0.8524941952486849,nan,nan,-0.0705098634920716,-0.0,-1.5500577284469812,-0.8524941952486849,-0.8524941952486849,nan
face,253.0,20,19.0,2,0.0018275189427127136,-2.3767972627208428e-20,-1.8144765232751525e-20,5.623207394456903e-21,-1.867153742515981e-20,0.5,0.9697247404699618,0.9994915802993926,0.9994916060634714,1.1918865809776997,-1.1324804052943183e-20,-1.2443168574265243e-20,-4.8834370285786125e-21,4.4045834087734095e-20,-2.3767972627208428e-20,-1.8144765232751525e-20,2.590106885498257e-20,1.5236975488011728e-06,nan,-6.80437648082666,-5.194545438785988,1.609831042040672,-5.3453515833821506,-3.242103630648097,-3.5622728501785623,-1.398047051973616,12.609592002049173,-6.80437648082666,-5.194545438785988,7.415046563263186,nan
tip,253.0,20,28.516660498395403,2,1.0,-5.378472234371981e-21,-2.9564259865412027e-21,2.4220462478307786e-21,-2.9564259865412027e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.378472234371981e-21,-2.9564259865412027e-21,-2.9564259865412027e-21,1.5236975488011728e-06,nan,-1.5397674235136602,-0.8463757412400064,0.6933916822736539,-0.8463757412400064,nan,nan,-0.0702311683794547,-0.0,-1.5397674235136602,-0.8463757412400064,-0.8463757412400064,nan
face,254.0,20,19.0,2,0.0018275189427127136,-2.3819793381406977e-20,-1.8163062085080244e-20,5.656731296326733e-21,-1.864829451445768e-20,0.5,0.9720068664880772,0.9994761996691476,0.9994762060037488,1.0999258636894895,-1.1316170510604753e-20,-1.2503622870802222e-20,-4.8834370285786125e-21,4.421992829361446e-20,-2.3819793381406977e-20,-1.8163062085080244e-20,2.6056866208534213e-20,1.4988848799207609e-06,nan,-6.79236461258636,-5.179311935560581,1.6130526770257796,-5.31767902923803,-3.226877533968135,-3.565487078618225,-1.3925429297217513,12.609592002049173,-6.79236461258636,-5.179311935560581,7.43028006648859,nan
tip,254.0,20,28.516660498395403,2,1.0,-5.363993784658308e-21,-2.946881278529385e-21,2.4171125061289226e-21,-2.946881278529385e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.363993784658308e-21,-2.946881278529385e-21,-2.946881278529385e-21,1.4988848799207609e-06,nan,-1.5295767256102955,-0.8403218194747386,0.689254906135557,-0.8403218194747386,nan,nan,-0.06995466771654348,-0.0,-1.5295767256102955,-0.8403218194747386,-0.8403218194747386,nan
face,255.0,20,19.0,2,0.0018275189427127136,-2.3866474858245616e-20,-1.8177837571418672e-20,5.688637286826944e-21,-1.8625087237782895e-20,0.5,0.9740953673959871,0.9994604645930157,0.999460465995415,1.0156999561555526,-1.1307526886111434e-20,-1.255894797213418e-20,-4.8834370285786125e-21,4.439402249949484e-20,-2.3866474858245616e-20,-1.8177837571418672e-20,2.6216184928076165e-20,1.474586972426643e-06,nan,-6.778987204709059,-5.163197708829339,1.6157894958797205,-5.29023363615423,-3.21176799393858,-3.5672192107704785,-1.3870819770561758,12.609592002049173,-6.778987204709059,-5.163197708829339,7.446394293219834,nan
tip,255.0,20,28.516660498395403,2,1.0,-5.349580135739084e-21,-2.9373934449240886e-21,2.4121866908149955e-21,-2.9373934449240886e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.349580135739084e-21,-2.9373934449240886e-21,-2.9373934449240886e-21,1.474586972426643e-06,nan,-1.5194843606412163,-0.8343315339448667,0.6851528266963495,-0.8343315339448667,nan,nan,-0.06968033568628251,-0.0,-1.5194843606412163,-0.8343315339448667,-0.8343315339448667,nan
face,256.0,20,19.0,2,0.0018275189427127136,-2.3908481251858002e-20,-1.8189419034639775e-20,5.719062217218226e-21,-1.8601915530406632e-20,0.5,0.9760077651672713,0.9994443815155782,0.99944438179322,0.9385075693445449,-1.1298873210540901e-20,-1.2609608041317102e-20,-4.8834370285786125e-21,4.4568116705375205e-20,-2.3908481251858002e-20,-1.8189419034639775e-20,2.637869767073543e-20,1.4507913218986208e-06,nan,-6.764391593378933,-5.146305694210594,1.61808589916834,-5.26301272377345,-3.1967736534539477,-3.5676179399249865,-1.3816636880833002,12.609592002049173,-6.764391593378933,-5.146305694210594,7.46328630783858,nan
tip,256.0,20,28.516660498395403,2,1.0,-5.335230929995719e-21,-2.9279620092662788e-21,2.40726892072944e-21,-2.9279620092662788e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.335230929995719e-21,-2.9279620092662788e-21,-2.9279620092662788e-21,1.4507913218986208e-06,nan,-1.509489075086845,-0.8284040041094007,0.6810850709774442,-0.8284040041094007,nan,nan,-0.06940814687500797,-0.0,-1.509489075086845,-0.8284040041094007,-0.8284040041094007,nan
face,257.0,20,19.0,2,0.0018275189427127136,-2.394623177354451e-20,-1.819810167457898e-20,5.748130098965529e-21,-1.8578779328420904e-20,0.5,0.9777598836450575,0.9994279491106234,0.9994279491594217,0.8677153752788732,-1.1290209516192362e-20,-1.2656022257352149e-20,-4.8834370285786125e-21,4.4742210911255573e-20,-2.394623177354451e-20,-1.819810167457898e-20,2.6544109236676592e-20,1.4274857622302419e-06,nan,-6.7487101442039386,-5.1287281664152635,1.6199819777886753,-5.236013653687337,-3.1818931768752767,-3.5668169673286623,-1.3762875647833654,12.609592002049173,-6.7487101442039386,-5.1287281664152635,7.48086383563391,nan
tip,257.0,20,28.516660498395403,2,1.0,-5.3209458121443735e-21,-2.9185865002116775e-21,2.402359311932696e-21,-2.9185865002116775e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.3209458121443735e-21,-2.9185865002116775e-21,-2.9185865002116775e-21,1.4274857622302419e-06,nan,-1.4995896355956337,-0.8225383645737478,0.6770512710218859,-0.8225383645737478,nan,nan,-0.06913807626459939,-0.0,-1.4995896355956337,-0.8225383645737478,-0.8225383645737478,nan
face,258.0,20,19.0,2,0.0018275189427127136,-2.3980105271748435e-20,-1.820415189317048e-20,5.7759533785779546e-21,-1.855567856872341e-20,0.5,0.9793660229446376,0.99941116385703,0.9994111638645862,0.8027510144201381,-1.1281535836577993e-20,-1.2698569435170442e-20,-4.8834370285786125e-21,4.491630511713595e-20,-2.3980105271748435e-20,-1.820415189317048e-20,2.6712153223965466e-20,1.4046584558551029e-06,nan,-6.7320618393336185,-5.110547884951399,1.6215139543822203,-5.209233828619283,-3.1671252496117113,-3.564936589721907,-1.3709531168578484,12.609592002049173,-6.7320618393336185,-5.110547884951399,7.499044117097774,nan
tip,258.0,20,28.516660498395403,2,1.0,-5.3067244292091695e-21,-2.9092664514620316e-21,2.397457977747138e-21,-2.9092664514620316e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.3067244292091695e-21,-2.9092664514620316e-21,-2.9092664514620316e-21,1.4046584558551029e-06,nan,-1.4897848285856894,-0.8167337647768829,0.6730510638088065,-0.8167337647768829,nan,nan,-0.06887009922481412,-0.0,-1.4897848285856894,-0.8167337647768829,-0.8167337647768829,nan
face,259.0,20,19.0,2,0.0018275189427127136,-2.401044435641655e-20,-1.8207810272441336e-20,5.802634083975215e-21,-1.8532613189002612e-20,0.5,0.980839115146799,0.9993940216873575,0.99939402168838,0.7430968628293744,-1.1272852206414032e-20,-1.2737592150002518e-20,-4.8834370285786125e-21,4.5090399323016315e-20,-2.401044435641655e-20,-1.8207810272441336e-20,2.688258905057498e-20,1.38229788425973e-06,nan,-6.714553689210123,-5.091839110615497,1.6227145785946253,-5.182670691626196,-3.1524685777116757,-3.562085111498447,-1.365659861580405,12.609592002049173,-6.714553689210123,-5.091839110615497,7.517752891433675,nan
tip,259.0,20,28.516660498395403,2,1.0,-5.292566430496068e-21,-2.9000014016975405e-21,2.3925650287985277e-21,-2.9000014016975405e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.292566430496068e-21,-2.9000014016975405e-21,-2.9000014016975405e-21,1.38229788425973e-06,nan,-1.4800734598558172,-0.8109893686860898,0.6690840911697274,-0.8109893686860898,nan,nan,-0.0686041915057994,-0.0,-1.4800734598558172,-0.8109893686860898,-0.8109893686860898,nan
face,260.0,20,19.0,2,0.0018275189427127136,-2.403755907979928e-20,-1.82092942276798e-20,5.828264852119479e-21,-1.8509583127722938e-20,0.5,0.982190863246937,0.9993765184202302,0.9993765184203501,0.6882844723167872,-1.1264158661611585e-20,-1.2773400418187693e-20,-4.8834370285786125e-21,4.5264493528896695e-20,-2.403755907979928e-20,-1.82092942276798e-20,2.7055199301216894e-20,1.3603928387752672e-06,nan,-6.696281988175148,-5.07266850803772,1.623613480137429,-5.156321725318739,-3.1379218874634,-3.558360100711748,-1.3604073236512495,12.609592002049173,-6.696281988175148,-5.07266850803772,7.536923494011454,nan
tip,260.0,20,28.516660498395403,2,1.0,-5.27847146756739e-21,-2.8907908945104217e-21,2.387680573056968e-21,-2.8907908945104217e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.27847146756739e-21,-2.8907908945104217e-21,-2.8907908945104217e-21,1.3603928387752672e-06,nan,-1.4704543542057142,-0.8053043544990635,0.6651499997066508,-0.8053043544990635,nan,nan,-0.06834032923077708,-0.0,-1.4704543542057142,-0.8053043544990635,-0.8053043544990635,nan
face,261.0,20,19.0,2,0.0018275189427127136,-2.4061730222716982e-20,-1.8208800372990727e-20,5.852929849726256e-21,-1.8486588324110224e-20,0.5,0.9834318652106776,0.9993586498606848,0.9993586498606969,0.6378896071776324,-1.1255455239267156e-20,-1.2806274983449827e-20,-4.8834370285786125e-21,4.543858773477706e-20,-2.4061730222716982e-20,-1.8208800372990727e-20,2.722978736178633e-20,1.3389324116403761e-06,nan,-6.677333431725891,-5.0530959476639286,1.6242374840619629,-5.130184451099548,-3.1234839250045616,-3.5538495067213303,-1.3551950350548847,12.609592002049173,-6.677333431725891,-5.0530959476639286,7.556496054385242,nan
tip,261.0,20,28.516660498395403,2,1.0,-5.264439194216982e-21,-2.881634478339614e-21,2.3828047158773678e-21,-2.881634478339614e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.264439194216982e-21,-2.881634478339614e-21,-2.881634478339614e-21,1.3389324116403761e-06,nan,-1.4609263550650788,-0.7996779143531763,0.6612484407119025,-0.7996779143531763,nan,nan,-0.06807848888889671,-0.0,-1.4609263550650788,-0.7996779143531763,-0.7996779143531763,nan
face,262.0,20,19.0,2,0.0018275189427127136,-2.4083212230469588e-20,-1.8206506631989453e-20,5.876705598480135e-21,-1.846362871813733e-20,0.5,0.9845717248036869,0.9993404118210341,0.9993404118210351,0.591527810196197,-1.1246741977652819e-20,-1.283647025281677e-20,-4.8834370285786125e-21,4.5612681940657437e-20,-2.4083212230469588e-20,-1.8206506631989453e-20,2.7406175308667984e-20,1.3179059873278584e-06,nan,-6.657786111329131,-5.033175218915453,1.6246108924136773,-5.104256428418955,-3.109153455940758,-3.5486326553883725,-1.3500225349210873,12.609592002049173,-6.657786111329131,-5.033175218915453,7.57641678313372,nan
tip,262.0,20,28.516660498395403,2,1.0,-5.250469266445973e-21,-2.872531706406559e-21,2.3779375600394138e-21,-2.872531706406559e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.250469266445973e-21,-2.872531706406559e-21,-2.872531706406559e-21,1.3179059873278584e-06,nan,-1.4514883241313712,-0.7941092540417003,0.657379070089671,-0.7941092540417003,nan,nan,-0.06781864732825207,-0.0,-1.4514883241313712,-0.7941092540417003,-0.7941092540417003,nan
face,263.0,20,19.0,2,0.0018275189427127136,-2.4102235837608124e-20,-1.8202574122482167e-20,5.899661715125958e-21,-1.8440704250509905e-20,0.5,0.9856191506761467,0.9993218001251446,0.9993218001251447,0.5488504385574094,-1.1238018916206208e-20,-1.2864216921401916e-20,-4.8834370285786125e-21,4.5786776146537805e-20,-2.4102235837608124e-20,-1.8202574122482167e-20,2.758420202405564e-20,1.2973032341276683e-06,nan,-6.637710400853094,-5.012954664835345,1.6247557360177498,-5.078535254047729,-3.094929264972641,-3.542781135880453,-1.344889369389068,12.609592002049173,-6.637710400853094,-5.012954664835345,7.596637337213829,nan
tip,263.0,20,28.516660498395403,2,1.0,-5.236561342439166e-21,-2.863482136652061e-21,2.373079205787105e-21,-2.863482136652061e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.236561342439166e-21,-2.863482136652061e-21,-2.863482136652061e-21,1.2973032341276683e-06,nan,-1.4421391410160191,-0.7885975927368012,0.653541548279218,-0.7885975927368012,nan,nan,-0.0675607817490572,-0.0,-1.4421391410160191,-0.7885975927368012,-0.7885975927368012,nan
face,264.0,20,19.0,2,0.0018275189427127136,-2.4119010416239644e-20,-1.8197148840562595e-20,5.921861575677049e-21,-1.8417814862652375e-20,0.5,0.9865820450107359,0.9993028106097125,0.9993028106097125,0.5095411172808294,-1.1229286095520181e-20,-1.2889724320719463e-20,-4.8834370285786125e-21,4.596087035241818e-20,-2.4119010416239644e-20,-1.8197148840562595e-20,2.7763721511855584e-20,1.2771140959791415e-06,nan,-6.617169747003161,-4.992477747279731,1.6246919997234306,-5.0530185613664,-3.0808101555314282,-3.536359591471733,-1.3397950914747154,12.609592002049173,-6.617169747003161,-4.992477747279731,7.617114254769442,nan
tip,264.0,20,28.516660498395403,2,1.0,-5.222715082541977e-21,-2.8544853316741844e-21,2.368229750867793e-21,-2.8544853316741844e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.222715082541977e-21,-2.8544853316741844e-21,-2.8544853316741844e-21,1.2771140959791415e-06,nan,-1.4328777028988082,-0.7831421627191117,0.6497355401796965,-0.7831421627191117,nan,nan,-0.06730486969697744,-0.0,-1.4328777028988082,-0.7831421627191117,-0.7831421627191117,nan
face,265.0,20,19.0,2,0.0018275189427127136,-2.4133726078499326e-20,-1.8190363166559458e-20,5.943362911939868e-21,-1.8394960496694046e-20,0.5,0.987467582890527,0.9992834391250626,0.9992834391250626,0.4733125639112507,-1.1220543557332267e-20,-1.2913182521167058e-20,-4.8834370285786125e-21,4.6134964558298547e-20,-2.4133726078499326e-20,-1.8190363166559458e-20,2.794460139173909e-20,1.2573287845453793e-06,nan,-6.596221374669975,-4.971783550620707,1.624437824049269,-5.027704019670718,-3.066794949422615,-3.5294264252473604,-1.3347392609408486,12.609592002049173,-6.596221374669975,-4.971783550620707,7.637808451428466,nan
tip,265.0,20,28.516660498395403,2,1.0,-5.208930149237942e-21,-2.8455408586672088e-21,2.363389290570733e-21,-2.8455408586672088e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.208930149237942e-21,-2.8455408586672088e-21,-2.8455408586672088e-21,1.2573287845453793e-06,nan,-1.423702924190258,-0.7777422091137174,0.6459607150765405,-0.7777422091137174,nan,nan,-0.06705088905661148,-0.0,-1.423702924190258,-0.7777422091137174,-0.7777422091137174,nan
face,266.0,20,19.0,2,0.0018275189427127136,-2.4146555560268044e-20,-1.8182337212642015e-20,5.964218347626028e-21,-1.8372141095455498e-20,0.5,0.9882822834089967,0.9992636815358755,0.9992636815358755,0.43990374357281237,-1.1211791344513818e-20,-1.2934764215754225e-20,-4.8834370285786125e-21,4.6309058764178927e-20,-2.4146555560268044e-20,-1.8182337212642015e-20,2.812672155153691e-20,1.2379377715229462e-06,nan,-6.574916916802302,-4.9509072309722395,1.624009685830062,-5.002589333492839,-3.0528824864776376,-3.522034430324664,-1.3297214441703942,12.609592002049173,-6.574916916802302,-4.9509072309722395,7.658684771076934,nan
tip,266.0,20,28.516660498395403,2,1.0,-5.195206207126783e-21,-2.8366482893615483e-21,2.3585579177652344e-21,-2.8366482893615483e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.195206207126783e-21,-2.8366482893615483e-21,-2.8366482893615483e-21,1.2379377715229462e-06,nan,-1.414613736201762,-0.7723969896323597,0.6422167465694022,-0.7723969896323597,nan,nan,-0.06679881804512046,-0.0,-1.414613736201762,-0.7723969896323597,-0.7723969896323597,nan
face,267.0,20,19.0,2,0.0018275189427127136,-2.4157655910088075e-20,-1.817318002958465e-20,5.984475880503424e-21,-1.8349356602434994e-20,0.5,0.9890320734263479,0.9992435337218981,0.9992435337218981,0.40907731821473753,-1.1203029501058981e-20,-1.2954626409029095e-20,-4.8834370285786125e-21,4.6483152970059295e-20,-2.4157655910088075e-20,-1.817318002958465e-20,2.8309972940474644e-20,1.218931781180093e-06,nan,-6.553302977281104,-4.929880417114873,1.62342256016623,-4.977672241937794,-3.039071624213319,-3.5142313530677844,-1.3247412140424153,12.609592002049173,-6.553302977281104,-4.929880417114873,7.6797115849343,nan
tip,267.0,20,28.516660498395403,2,1.0,-5.181542922903001e-21,-2.8278071999646865e-21,2.3537357229383146e-21,-2.8278071999646865e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-5.181542922903001e-21,-2.8278071999646865e-21,-2.8278071999646865e-21,1.218931781180093e-06,nan,-1.4056090868232864,-0.7671057743217089,0.6385033125015775,-0.7671057743217089,nan,nan,-0.06654863520600016,-0.0,-1.4056090868232864,-0.7671057743217089,-0.7671057743217089,nan
face,268.0,20,19.0,2,0.0018275189427127136,-2.416717000448e-20,-1.8162990688165935e-20,6.004179316314066e-21,-1.8326606961795224e-20,0.5,0.9897223447725569,0.9992229915786417,0.9992229915786417,0.38061735802839763,-1.1194258072073382e-20,-1.2972911932406617e-20,-4.8834370285786125e-21,4.665724717593967e-20,-2.416717000448e-20,-1.8162990688165935e-20,2.8494256487773734e-20,1.2003017831169826e-06,nan,-6.5314216342751115,-4.90873156856319,1.6226900657119216,-4.9529505180348785,-3.0253612374988577,-3.5060603967762534,-1.3197981498109137,12.609592002049173,-6.5314216342751115,-4.90873156856319,7.700860433485983,nan
