geometry,temperature_K,window_s,center_distance_nm,rotation_mobility,extra_contact_barrier_kBT,tau_B_free_s,tau_joint_s,hexane_viscosity_Pa_s,Udd_time_mean_J,Udd_end_J,Udd_eq_J,Udd_initial_J,Neel_only_Udd_time_mean_J,vdW_J,Brownian_max_transition_barrier_J,detailed_balance_relative_error,kBT_J,Udd_time_mean_kBT,Udd_end_kBT,Udd_eq_kBT,Udd_initial_kBT,Neel_only_Udd_time_mean_kBT,vdW_kBT,Brownian_max_transition_barrier_kBT,kBT_kBT
face,277.0,20.0,19.0,1.0,0.0,1.0481741851070237e-06,0.001068182862707083,0.0003720624412829121,-2.5659762587210096e-20,-2.5659763932510774e-20,-2.5659763932510777e-20,0.0,-2.4689984831175716e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.4291317500406945e-17,3.82439773e-21,-6.709491114359095,-6.709491466127079,-6.70949146612708,0.0,-6.455914518905364,-1.276916621477707,6.926670006451971,1.0
face,278.0,20.0,19.0,1.0,0.0,1.0328566476579128e-06,0.0010266706602229795,0.0003679488481885076,-2.5649331647677204e-20,-2.5649332972453054e-20,-2.5649332972453063e-20,0.0,-2.4748136954059733e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.363196995486941e-17,3.8382042200000005e-21,-6.68263859281495,-6.682638937970072,-6.682638937970075,0.0,-6.447842672128512,-1.2723233962205929,6.901753927292072,1.0
face,279.0,20.0,19.0,1.0,0.0,1.0178300930909635e-06,0.0009870130800458386,0.00036390003144118885,-2.563884543931401e-20,-2.5638846743960446e-20,-2.5638846743960458e-20,0.0,-2.4800948989545347e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.298534997690681e-17,3.85201071e-21,-6.655964214417776,-6.655964553110094,-6.655964553110097,0.0,-6.438442376383047,-1.267763097309408,6.877016458018624,1.0
face,280.0,20.0,19.0,1.0,0.0,1.0030879427742102e-06,0.0009491172842320131,0.0003599147492256977,-2.5628304322827285e-20,-2.5628305607730743e-20,-2.5628305607730767e-20,0.0,-2.484886023288938e-20,-4.8834370285786125e-21,2.6490341049134006e-20,6.352674798989676e-17,3.8658172000000005e-21,-6.62946616379773,-6.629466496173368,-6.629466496173374,0.0,-6.427841500857665,-1.2632353719618743,6.852455684954271,1.0
face,281.0,20.0,19.0,1.0,0.0,9.886237867741265e-07,0.0009128955533400838,0.0003559917867522728,-2.5617708659464692e-20,-2.5617709925002846e-20,-2.5617709925002843e-20,0.0,-2.489227100934049e-20,-4.8834370285786125e-21,2.6490341049134006e-20,7.824212133636536e-17,3.87962369e-21,-6.603142651565954,-6.603142977767218,-6.6031429777672175,0.0,-6.416156049748342,-1.2587398724175263,6.82806972166262,1.0
face,282.0,20.0,19.0,1.0,0.0,9.744313791173392e-07,0.0008782649794454993,0.00035212995562527375,-2.5607058810948372e-20,-2.5607060057490336e-20,-2.5607060057490342e-20,0.0,-2.493154634856096e-20,-4.8834370285786125e-21,2.6490341049134006e-20,5.139871363546192e-17,3.8934301800000006e-21,-6.576991913836855,-6.57699223400234,-6.576992234002342,0.0,-6.403491316379778,-1.2542762558486695,6.803856708465234,1.0
face,283.0,20.0,19.0,1.0,0.0,9.605046331934735e-07,0.0008451471789949396,0.00034832809322655144,-2.5596355139410044e-20,-2.5596356367316644e-20,-2.559635636731664e-20,0.0,-2.4967019293074578e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.558546560722272e-17,3.90723667e-21,-6.551012211760913,-6.551012526025622,-6.551012526025622,0.0,-6.389942919192191,-1.2498441842732326,6.77981481196889,1.0
face,284.0,20.0,19.0,1.0,0.0,9.468376172948694e-07,0.0008134680241280244,0.0003445850621132885,-2.558559800732757e-20,-2.5585599216951513e-20,-2.5585599216951525e-20,0.0,-2.499899387906401e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.4924846866763344e-17,3.9210431600000006e-21,-6.525201831067722,-6.525202139563164,-6.5252021395631665,0.0,-6.37559773227898,-1.2454433244694536,6.755942224602802,1.0
face,285.0,20.0,19.0,1.0,0.0,9.334245502889819e-07,0.0007831573911989419,0.00034089974942999975,-2.5574787777463025e-20,-2.557478896914912e-20,-2.5574788969149154e-20,0.0,-2.502774782364568e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.427669774077809e-17,3.93484965e-21,-6.499559081619045,-6.4995593844733355,-6.4995593844733435,0.0,-6.3605347217385235,-1.241073347892368,6.7322371641656,1.0
face,286.0,20.0,19.0,1.0,0.0,9.202597974194416e-07,0.0007541489253166239,0.00033727106633441576,-2.5563924812802124e-20,-2.5563925986887495e-20,-2.5563925986887498e-20,0.0,-2.5053534949026633e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.848970814912037e-17,3.9486561400000006e-21,-6.474082296971576,-6.4740825943095395,-6.4740825943095395,0.0,-6.3448256978453,-1.2367339305920448,6.708697873381803,1.0
face,287.0,20.0,19.0,1.0,0.0,9.073378662318363e-07,0.000726379819813339,0.0003336979474369494,-2.5553009476495154e-20,-2.5553010633309417e-20,-2.5553010633309435e-20,0.0,-2.5076587370647863e-20,-4.8834370285786125e-21,2.6490341049134006e-20,3.8237059517106715e-17,3.96246263e-21,-6.448769833949236,-6.448770125892497,-6.448770125892501,0.0,-6.32853599193385,-1.2324247531335362,6.685322619467582,1.0
face,288.0,20.0,19.0,1.0,0.0,8.946534026204293e-07,0.0006997906096315342,0.0003301793502534702,-2.554204213179925e-20,-2.554204327166469e-20,-2.5542043271664712e-20,0.0,-2.509711747349195e-20,-4.8834370285786125e-21,2.6490341049134006e-20,2.355794162179897e-17,3.976269120000001e-21,-6.4236200722247006,-6.423620358891776,-6.423620358891782,0.0,-6.311725065905988,-1.228145500518489,6.662109693705541,1.0
face,289.0,20.0,19.0,1.0,0.0,8.822011869920857e-07,0.0006743249776817169,0.00032671425467108986,-2.553102314202204e-20,-2.5531024265253822e-20,-2.5531024265253822e-20,0.0,-2.5115319698136565e-20,-4.8834370285786125e-21,2.6490341049134006e-20,5.1092905522101386e-17,3.99007561e-21,-6.398631413909983,-6.398631695416373,-6.398631695416373,0.0,-6.294447061402067,-1.2238958621083904,6.63905741102836,1.0
face,290.0,20.0,19.0,1.0,0.0,8.699761305438596e-07,0.0006499295733106378,0.0003233016624266923,-2.5519952870466695e-20,-2.551995397737305e-20,-2.551995397737304e-20,0.0,-2.5131372155830897e-20,-4.8834370285786125e-21,2.6490341049134006e-20,3.663414483081352e-17,4.0038821e-21,-6.373802283155814,-6.373802559614093,-6.373802559614091,0.0,-6.276751294907235,-1.2196755315493961,6.616164109611021,1.0
face,291.0,20.0,19.0,1.0,0.0,8.579732716507367e-07,0.0006265538420545931,0.00031994059659792005,-2.550883168037829e-20,-2.5508832771260657e-20,-2.550883277126068e-20,0.0,-2.5145438089823384e-20,-4.8834370285786125e-21,2.6490341049134006e-20,6.320911001666718e-17,4.01768859e-21,-6.349131125759622,-6.349131397279512,-6.3491313972795185,0.0,-6.258682704381372,-1.2154842066987108,6.593428150471464,1.0
face,292.0,20.0,19.0,1.0,0.0,8.461877723601676e-07,0.0006041498659431976,0.0003166301011063466,-2.5497659934891493e-20,-2.5497661010044695e-20,-2.5497661010044677e-20,0.0,-2.5157667198349487e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.451787837305505e-17,4.03149508e-21,-6.324616408781899,-6.324616675470356,-6.3246166754703514,0.0,-6.240282252396916,-1.2113215895524825,6.570847917079439,1.0
face,293.0,20.0,19.0,1.0,0.0,8.346149149901256e-07,0.0005826722136398567,0.00031336924023256586,-2.5486437996979504e-20,-2.5486439056691942e-20,-2.5486439056691954e-20,0.0,-2.516819683306847e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.3897962677859395e-17,4.04530157e-21,-6.300256620170718,-6.300256882132014,-6.300256882132016,0.0,-6.221587290232225,-1.20718738617517,6.5484218149733655,1.0
face,294.0,20.0,19.0,1.0,0.0,8.232500988275061e-07,0.0005620777997779603,0.0003101570981429287,-2.5475166229404407e-20,-2.5475167273958193e-20,-2.5475167273958205e-20,0.0,-2.51771530852967e-20,-4.8834370285786125e-21,2.6490341049134006e-20,5.1947235819960875e-17,4.05910806e-21,-6.276050268394285,-6.276050525730077,-6.2760505257300805,0.0,-6.202631886892092,-1.2030813066303567,6.526148271385021,1.0
face,295.0,20.0,19.0,1.0,0.0,8.12088836923794e-07,0.0005423257528853942,0.0003069927784276647,-2.5463844994668596e-20,-2.5463846024339717e-20,-2.546384602433972e-20,0.0,-2.5184651771100893e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.69610154599221e-17,4.07291455e-21,-6.251995882081197,-6.251996134890606,-6.251996134890607,0.0,-6.183447126603943,-1.1990030649129655,6.504025734871851,1.0
face,296.0,20.0,19.0,1.0,0.0,8.011267529850265e-07,0.0005233772913365654,0.0003038754036501331,-2.5452474654967595e-20,-2.545247567002606e-20,-2.5452475670026068e-20,0.0,-2.519079932517051e-20,-4.8834370285786125e-21,2.6490341049134006e-20,5.4736666896966903e-17,4.08672104e-21,-6.228092009668366,-6.228092258048046,-6.228092258048048,0.0,-6.164061377962444,-1.1949523788828544,6.482052674956743,1.0
face,297.0,20.0,19.0,1.0,0.0,7.903595783531431e-07,0.0005051956068091083,0.0003008041149069438,-2.544105557214402e-20,-2.5441056572854013e-20,-2.544105657285402e-20,0.0,-2.5195693612367793e-20,-4.8834370285786125e-21,2.6490341049134006e-20,4.5681917812781035e-17,4.1005275300000004e-21,-6.204337219056304,-6.204337463100512,-6.204337463100514,0.0,-6.144500537560783,-1.190928970199747,6.4602275817750705,1.0
face,298.0,20.0,19.0,1.0,0.0,7.797831490759282e-07,0.0004877457547597307,0.0002977780713986992,-2.5429588107642762e-20,-2.5429589094262794e-20,-2.542958909426277e-20,0.0,-2.5199424664942937e-20,-4.8834370285786125e-21,2.6490341049134006e-20,3.686693949177542e-17,4.11433402e-21,-6.180730097271675,-6.180730337072339,-6.180730337072334,0.0,-6.124788250649357,-1.1869325642594795,6.438548965728846,1.0
face,299.0,20.0,19.0,1.0,0.0,7.693934030628337e-07,0.0004709945514638098,0.0002947964500111128,-2.5418072622467365e-20,-2.541807359525038e-20,-2.5418073595250397e-20,0.0,-2.5202075352589012e-20,-4.8834370285786125e-21,2.6490341049134006e-20,5.2529950509983226e-17,4.1281405100000004e-21,-6.157269250136876,-6.157269485783655,-6.15726948578366,0.0,-6.104946111097611,-1.1829628901315212,6.417015357147813,1.0
face,300.0,20.0,19.0,1.0,0.0,7.591863773240398e-07,0.0004549104772002032,0.0002918584449062604,-2.5406509477137526e-20,-2.5406510436331082e-20,-2.5406510436331082e-20,0.0,-2.5203721991783872e-20,-4.8834370285786125e-21,2.6490341049134006e-20,5.580674718484391e-17,4.141947e-21,-6.13395330194653,-6.133953533526885,-6.133953533526885,0.0,-6.084993842698584,-1.1790196804977495,6.395625305957321,1.0
tip,200.0,20.0,28.516660498395403,1.0,0.0,4.082952141031122e-06,4.854417126675363e-05,0.00104642206279509,-7.766354826394968e-21,-7.76635843591356e-21,-7.766358435913508e-21,0.0,-2.8373245171873488e-24,-2.453204187515728e-22,7.835240956840563e-21,7.921969790868698e-17,2.7612980000000003e-21,-2.812573951234154,-2.812575258415991,-2.812575258415972,0.0,-0.0010275328911212584,-0.08884242800001042,2.8375209618232304,1.0
tip,201.0,20.0,28.516660498395403,1.0,0.0,3.99898164635452e-06,4.690685084285217e-05,0.0010300257243557134,-7.73268547918383e-21,-7.732688975875891e-21,-7.732688975875844e-21,0.0,-3.2936609302398143e-24,-2.453204187515728e-22,7.835240956840563e-21,1.1638568382111077e-16,2.7751044900000003e-21,-2.786448404753159,-2.786449664774925,-2.7864496647749086,0.0,-0.0011868601496298303,-0.08840042587065715,2.823403942112667,1.0
tip,202.0,20.0,28.516660498395403,1.0,0.0,3.917065764442711e-06,4.533495677253052e-05,0.001013946021091491,-7.699234736180827e-21,-7.699238123978665e-21,-7.69923812397862e-21,0.0,-3.817680573392578e-24,-2.453204187515728e-22,7.835240956840563e-21,5.700080894029845e-17,2.7889109800000003e-21,-2.7606599104073326,-2.760661125145939,-2.7606611251459228,0.0,-0.0013688786055812286,-0.08796280000001032,2.8094266948744853,1.0
tip,203.0,20.0,28.516660498395403,1.0,0.0,3.83715006427453e-06,4.382552197548486e-05,0.000998176692261181,-7.666002751181075e-21,-7.66600603387218e-21,-7.66600603387213e-21,0.0,-4.41855438245984e-24,-2.453204187515728e-22,7.835240956840563e-21,5.583788244513167e-17,2.8027174700000003e-21,-2.735203542004209,-2.7352047132571586,-2.735204713257141,0.0,-0.0015765250795899308,-0.08752948571429599,2.7955871545056454,1.0
tip,204.0,20.0,28.516660498395403,1.0,0.0,3.75918151676907e-06,4.2375728037371105e-05,0.0009827115646105378,-7.632989582236913e-21,-7.632992763469267e-21,-7.632992763469216e-21,0.0,-5.106573546025526e-24,-2.453204187515728e-22,7.835240956840563e-21,1.2764101175083443e-16,2.8165239600000003e-21,-2.7100744359500895,-2.71007556543892,-2.7100755654389017,0.0,-0.0018130765505809956,-0.08710041960785336,2.7818832959051276,1.0
tip,205.0,20.0,28.516660498395403,1.0,0.0,3.683108468787375e-06,4.0982897138457105e-05,0.0009675445545252112,-7.600195195888016e-21,-7.60019827917524e-21,-7.600198279175208e-21,0.0,-5.893270264793059e-24,-2.453204187515728e-22,7.835240956840563e-21,8.93271370064482e-17,2.8303304500000003e-21,-2.685267791217812,-2.6852688805913947,-2.6852688805913836,0.0,-0.002082184525412239,-0.0866755395122053,2.768313133486078,1.0
tip,206.0,20.0,28.516660498395403,1.0,0.0,3.608880616601097e-06,3.964448444965038e-05,0.0009526696698430478,-7.567619471271168e-21,-7.567622459997508e-21,-7.567622459997475e-21,0.0,-6.791549517425187e-24,-2.453204187515728e-22,7.835240956840563e-21,7.002149972008865e-17,2.8441369400000004e-21,-2.66077886927314,-2.6607799201108464,-2.660779920110835,0.0,-0.0023879122773269794,-0.08625478446602954,2.7548747202167285,1.0
tip,207.0,20.0,28.516660498395403,1.0,0.0,3.5364489789478584e-06,3.835807096745036e-05,0.0009380810113527656,-7.535262204110088e-21,-7.535265101535198e-21,-7.535265101535147e-21,0.0,-7.815832578722399e-24,-2.453204187515728e-22,7.835240956840563e-21,6.86161409836843e-17,2.8579434300000004e-21,-2.636602993961321,-2.636604007776038,-2.6366040077760204,0.0,-0.0027347751171976128,-0.08583809468600041,2.7415661466891112,1.0
tip,208.0,20.0,28.516660498395403,1.0,0.0,3.465765869781389e-06,3.7121356761164074e-05,0.000923772774004105,-7.503123110586577e-21,-7.503125919850177e-21,-7.503125919850135e-21,0.0,-8.982213050711016e-24,-2.453204187515728e-22,7.835240956840563e-21,3.3622354082430996e-17,2.8717499200000004e-21,-2.6127355513555917,-2.6127365295966216,-2.612736529596607,0.0,-0.003127783860340811,-0.08542541153847157,2.7283855402146444,1.0
tip,209.0,20.0,28.516660498395403,1.0,0.0,3.3967848708143046e-06,3.593215460741087e-05,0.0009097392478529262,-7.471201831094011e-21,-7.471204555220343e-21,-7.471204555220313e-21,0.0,-1.030862617017503e-23,-2.453204187515728e-22,7.835240956840563e-21,5.766801305150991e-17,2.88555641e-21,-2.589171989569253,-2.589172933625076,-2.5891729336250657,0.0,-0.003572491646481113,-0.08501667751197171,2.7153310639456754,1.0
tip,210.0,20.0,28.516660498395403,1.0,0.0,3.3294608039415905e-06,3.478838398849291e-05,0.0008959748187630963,-7.439497933874373e-21,-7.439500575776545e-21,-7.439500575776502e-21,0.0,-1.1815032151068711e-23,-2.453204187515728e-22,7.835240956840563e-21,9.690006271405324e-17,2.8993629e-21,-2.565907818532952,-2.565908729733882,-2.5659087297338674,0.0,-0.0040750442626787805,-0.08461183619048614,2.7024009160221243,1.0
tip,211.0,20.0,28.516660498395403,1.0,0.0,3.263749703624022e-06,3.3688065432713616e-05,0.0008824739688855123,-7.40801091854032e-21,-7.408013481024453e-21,-7.408013481024393e-21,0.0,-1.352361430203675e-23,-2.453204187515728e-22,7.835240956840563e-21,1.5831269664582118e-16,2.91316939e-21,-2.542938609738832,-2.5429394893595436,-2.542939489359523,0.0,-0.004642234107106538,-0.08421083222749805,2.6895933287423985,1.0
tip,212.0,20.0,28.516660498395403,1.0,0.0,3.199608789302608e-06,3.262931517605785e-05,0.0008692312769332172,-7.376740219484095e-21,-7.376742705253363e-21,-7.376742705253324e-21,0.0,-1.5458992625377158e-23,-2.453204187515728e-22,7.835240956840563e-21,9.312087168760309e-17,2.92697588e-21,-2.520259995953262,-2.52026084521522,-2.5202608452152067,0.0,-0.00528155791477761,-0.08381361132076456,2.6769065677577646,1.0
tip,213.0,20.0,28.516660498395403,1.0,0.0,3.136996437907761e-06,3.161034012599028e-05,0.0008562414182702758,-7.345685209174914e-21,-7.345687620833399e-21,-7.345687620833355e-21,0.0,-1.7648453549987167e-23,-2.453204187515728e-22,7.835240956840563e-21,6.086574161573144e-17,2.94078237e-21,-2.4978676708997387,-2.497868490973509,-2.497868490973494,0.0,-0.0060012783434862495,-0.08342012018780323,2.6643389312894183,1.0
tip,214.0,20.0,28.516660498395403,1.0,0.0,3.0758721565197892e-06,3.062943310926736e-05,0.0008434991648307758,-7.314845201346406e-21,-7.314847541402849e-21,-7.31484754140281e-21,0.0,-2.0122196375071565e-23,-2.453204187515728e-22,7.835240956840563e-21,5.967977446425138e-17,2.95458886e-21,-2.475757388913463,-2.4757581809209315,-2.475758180920918,0.0,-0.006810489488906948,-0.08303030654206583,2.651888749367505,1.0
tip,215.0,20.0,28.516660498395403,1.0,0.0,3.01619655523131e-06,2.968496838685242e-05,0.0008309993848832561,-7.28421945407656e-21,-7.284221724947954e-21,-7.284221724947902e-21,0.0,-2.2913596896040517e-23,-2.453204187515728e-22,7.835240956840563e-21,1.0241335196018074e-16,2.96839535e-21,-2.4539249645693455,-2.4539257295858365,-2.453925729585819,0.0,-0.007719186359741642,-0.08264411906977714,2.6395543830913772,1.0
tip,216.0,20.0,28.516660498395403,1.0,0.0,2.9579313202561624e-06,2.8775397420018035e-05,0.0008187370426547131,-7.25380717276178e-21,-7.253809376776833e-21,-7.253809376776787e-21,0.0,-2.6059488545851355e-23,-2.453204187515728e-22,7.835240956840563e-21,1.147828421102352e-16,2.98220184e-21,-2.4323662722848365,-2.432367011341135,-2.4323670113411193,0.0,-0.00873833829632784,-0.08226150740741707,2.6273342239103985,1.0
tip,217.0,20.0,28.516660498395403,1.0,0.0,2.901039187324292e-06,2.7899244872769565e-05,0.0008067071978273672,-7.223607512987452e-21,-7.223609652389932e-21,-7.22360965238987e-21,0.0,-2.9600461205821535e-23,-2.453204187515728e-22,7.835240956840563e-21,1.4071892097532585e-16,2.99600833e-21,-2.4110772458991967,-2.411077959983486,-2.4110779599834657,0.0,-0.009879966256910084,-0.08188242211982528,2.615226692924636,1.0
tip,218.0,20.0,28.516660498395403,1.0,0.0,2.845483915397124e-06,2.7055104836582674e-05,0.0007949050049204039,-7.19361958329681e-21,-7.193621660248761e-21,-7.193621660248752e-21,0.0,-3.358117761344935e-23,-2.453204187515728e-22,7.835240956840563e-21,5.5209654242137065e-17,3.00981482e-21,-2.390053878230558,-2.3900545682902714,-2.3900545682902683,0.0,-0.011157223823307956,-0.08150681467890866,2.6032302402047987,1.0
tip,219.0,20.0,28.516660498395403,1.0,0.0,2.791230260733629e-06,2.6241637264362287e-05,0.000783325712568036,-7.163842447861073e-21,-7.163844464445918e-21,-7.16384446444589e-21,0.0,-3.805070701206221e-23,-2.453204187515728e-22,7.835240956840563e-21,6.092661914160373e-17,3.02362131e-21,-2.369292220612466,-2.3692928875560537,-2.3692928875560444,0.0,-0.0125844816896274,-0.08113463744293191,2.591343344130804,1.0
tip,220.0,20.0,28.516660498395403,1.0,0.0,2.738243951333194e-06,2.545756460132612e-05,0.0007719646627043969,-7.134275129051845e-21,-7.134277087277342e-21,-7.134277087277311e-21,0.0,-4.3062875337909264e-23,-2.453204187515728e-22,7.835240956840563e-21,5.312892507697228e-17,3.0374278e-21,-2.3487883824108824,-2.3487890271094973,-2.3487890271094876,0.0,-0.014177415291289974,-0.08076584363637312,2.579564510748391,1.0
tip,221.0,20.0,28.516660498395403,1.0,0.0,2.6864916617777424e-06,2.4701668601255035e-05,0.0007608172896649979,-7.10491660991949e-21,-7.104918511720634e-21,-7.104918511720586e-21,0.0,-4.867663081577815e-23,-2.453204187515728e-22,7.835240956840563e-21,7.818719774580595e-17,3.05123429e-21,-2.3285385305234914,-2.328539153812615,-2.328539153812599,0.0,-0.015953095104924948,-0.08040038733032619,2.567892273143195,1.0
tip,222.0,20.0,28.516660498395403,1.0,0.0,2.6359409884922465e-06,2.3972787317293626e-05,0.0007498791192137826,-7.075765836578724e-21,-7.075767683820482e-21,-7.07576768382044e-21,0.0,-5.495642331926705e-23,-2.453204187515728e-22,7.835240956840563e-21,7.671597951164919e-17,3.06504078e-21,-2.308538888862263,-2.3085394915432356,-2.308539491543222,0.0,-0.017930078998579277,-0.08003822342343282,2.556325190831739,1.0
tip,223.0,20.0,28.516660498395403,1.0,0.0,2.586560425439698e-06,2.3269812257126502e-05,0.0007391457675041158,-7.046821720504332e-21,-7.046823514984308e-21,-7.04682351498428e-21,0.0,-6.197259523731786e-23,-2.453204187515728e-22,7.835240956840563e-21,7.527881596658166e-17,3.0788472700000002e-21,-2.2887857378207435,-2.2887863206622483,-2.288786320662239,0.0,-0.020128505834366334,-0.07967930762332774,2.5448618491688166,1.0
tip,224.0,20.0,28.516660498395403,1.0,0.0,2.5383193402637963e-06,2.2591685692979746e-05,0.0007286129399814142,-7.018083140739066e-21,-7.018084884190061e-21,-7.018084884190028e-21,0.0,-6.980178085576163e-23,-2.453204187515728e-22,7.835240956840563e-21,9.84997541221995e-17,3.0926537600000002e-21,-2.2692754137272275,-2.2692759774666986,-2.269275977466688,0.0,-0.022570189317203625,-0.07932359642858074,2.5335008587707413,1.0
tip,225.0,20.0,28.516660498395403,1.0,0.0,2.491187950890228e-06,2.1937398117492457e-05,0.0007182764302345699,-6.989548946016076e-21,-6.989550640108532e-21,-6.989550640108493e-21,0.0,-7.852731040055551e-23,-2.453204187515728e-22,7.835240956840563e-21,1.2083851935726597e-16,3.1064602500000002e-21,-2.2500043082849928,-2.2500048536299575,-2.250004853629945,0.0,-0.02527871084156171,-0.07897104711112038,2.5222408549539828,1.0
tip,226.0,20.0,28.516660498395403,1.0,0.0,2.4451373025949632e-06,2.1305985837039325e-05,0.0007081321188027194,-6.961217956798358e-21,-6.961219603142737e-21,-6.96121960314271e-21,0.0,-8.823961387824332e-23,-2.453204187515728e-22,7.835240956840563e-21,4.744190756085186e-17,3.1202667400000002e-21,-2.2309688680008035,-2.2309693956301753,-2.2309693956301664,0.0,-0.028279509808268287,-0.07862161769912428,2.5110804971886993,1.0
tip,227.0,20.0,28.516660498395403,1.0,0.0,2.4001392455461512e-06,2.0696528694590867e-05,0.0006981759719434602,-6.933088967237531e-21,-6.933090567386585e-21,-6.933090567386528e-21,0.0,-9.903661867588327e-23,-2.453204187515728e-22,7.835240956840563e-21,4.6568830336275484e-17,3.1340732300000002e-21,-2.2121655936027795,-2.2121661041680842,-2.212166104168066,0.0,-0.03159996956289476,-0.07827526696036162,2.5000184685667226,1.0
tip,228.0,20.0,28.516660498395403,1.0,0.0,2.3561664128240984e-06,2.0108147914694407e-05,0.0006884040403680799,-6.905160747053837e-21,-6.905162302504786e-21,-6.905162302504753e-21,0.0,-1.1102413352877488e-22,-2.453204187515728e-22,7.835240956840563e-21,9.143129016201971e-17,3.1478797200000003e-21,-2.1935910394485583,-2.1935915335751095,-2.193591533575099,0.0,-0.03526949674200858,-0.07793195438597406,2.4890534752835354,1.0
tip,229.0,20.0,28.516660498395403,1.0,0.0,2.3131921989223833e-06,1.9540004063589694e-05,0.000678812457948974,-6.877432043340467e-21,-6.877433555537116e-21,-6.877433555537076e-21,0.0,-1.2431620991722066e-22,-2.453204187515728e-22,7.835240956840563e-21,4.488183558024745e-17,3.1616862100000003e-21,-2.1752418129250297,-2.1752422912130536,-2.175242291213041,0.0,-0.03931959140158335,-0.07759164017468159,2.4781842461338255,1.0
tip,230.0,20.0,28.516660498395403,1.0,0.0,2.271190738731455e-06,1.89912951179021e-05,0.0006693974404039705,-6.849901582293532e-21,-6.849903052628273e-21,-6.849903052628219e-21,0.0,-1.3903547019849845e-22,-2.453204187515728e-22,7.835240956840563e-21,1.1016724996192181e-16,3.1754927000000003e-21,-2.1571145738403152,-2.1571150368660184,-2.1571150368660015,0.0,-0.04378390484049875,-0.07725428521740037,2.4674095320202003,1.0
tip,231.0,20.0,28.516660498395403,1.0,0.0,2.230136887004843e-06,1.8461254635750018e-05,0.0006601552839619268,-6.822568070870561e-21,-6.822569500686333e-21,-6.822569500686296e-21,0.0,-1.553133898106735e-22,-2.453204187515728e-22,7.835240956840563e-21,1.298110512376024e-16,3.1892991900000003e-21,-2.1392060338091268,-2.1392064821257275,-2.139206482125716,0.0,-0.04869828152142524,-0.07691985108226011,2.4567281054746584,1.0
tip,232.0,20.0,28.516660498395403,1.0,0.0,2.1900061983068597e-06,1.794915002447294e-05,0.0006510823640135933,-6.795430198379703e-21,-6.795431588971853e-21,-6.795431588971833e-21,0.0,-1.732905186961533e-22,-2.453204187515728e-22,7.835240956840563e-21,8.498342511923644e-17,3.2031056800000003e-21,-2.121512955632392,-2.121513389771096,-2.1215133897710903,0.0,-0.05410078093213374,-0.07658830000000899,2.44613876019244,1.0
tip,233.0,20.0,28.516660498395403,1.0,0.0,2.1507749074395635e-06,1.7454280899525434e-05,0.0006421751337513969,-6.7684866380013915e-21,-6.768487990619471e-21,-6.768487990619445e-21,0.0,-1.9311662469155344e-22,-2.453204187515728e-22,7.835240956840563e-21,4.1730525320442695e-17,3.2169121700000003e-21,-2.1040321526718557,-2.1040325731427942,-2.1040325731427862,0.0,-0.06003167462652654,-0.07625959484979436,2.43564031057788,1.0
tip,234.0,20.0,28.516660498395403,1.0,0.0,2.112419910345835e-06,1.6975977529420304e-05,0.0006334301228015033,-6.741736048244971e-21,-6.7417373640944685e-21,-6.741737364094425e-21,0.0,-2.149507390319876e-22,-2.453204187515728e-22,7.835240956840563e-21,4.09863404172473e-17,3.2307186600000003e-21,-2.08676048822059,-2.0867608955137147,-2.086760895513701,0.0,-0.06653341304314861,-0.07593369914530806,2.4252315913019062,1.0
tip,235.0,20.0,28.516660498395403,1.0,0.0,2.07491874548459e-06,1.6513599361894672e-05,0.0006248439358512238,-6.715177074342355e-21,-6.715178354586345e-21,-6.71517835458631e-21,0.0,-2.3896108135552765e-22,-2.453204187515728e-22,7.835240956840563e-21,1.207761661161638e-16,3.2445251500000003e-21,-2.0696948748701653,-2.0696952694561004,-2.0696952694560897,0.0,-0.07365055603145121,-0.07561057702128547,2.414911456870834,1.0
tip,236.0,20.0,28.516660498395403,1.0,0.0,2.038249575673318e-06,1.6066533626767914e-05,0.0006164132512745559,-6.688808349580772e-21,-6.6888095953415134e-21,-6.688809595341476e-21,0.0,-2.653248387173535e-22,-2.453204187515728e-22,7.835240956840563e-21,1.1864173946310657e-16,3.2583316400000004e-21,-2.052832273875219,-2.05283265620608,-2.0528326562060686,0.0,-0.08142966033910332,-0.07529019322034781,2.4046787812061274,1.0
tip,237.0,20.0,28.516660498395403,1.0,0.0,2.0023911703925744e-06,1.5634194011222957e-05,0.0006081348197584097,-6.662628496576363e-21,-6.6626297089368406e-21,-6.6626297089368075e-21,0.0,-2.9422777021030016e-22,-2.453204187515728e-22,7.835240956840563e-21,1.1655450551351366e-16,3.2721381300000004e-21,-2.0361696945160324,-2.0361700650262096,-2.0361700650261993,0.0,-0.08991911665119716,-0.07497251308017758,2.3945324572347935,1.0
