parameter_set,transfer_plan,edge_nm,direction,orientation,temperature_K,scale_s,beta_nm,K_W_nm6_kcalmol,centre_distance_nm,U_attr_kcalmol,U_rep_kcalmol,U_pair_kcalmol,U_pair_J,U_pair_kBT,U_pair_per_particle_kBT
singh_calibrated_si_mesh,plan3,13.00,110,co_oriented,298.15,2.0,7.0375,6.511314e+04,19.378974,-7.377263e+00,6.236412e+00,-1.140852e+00,-7.926291e-21,-1.925537e+00,-9.627686e-01
singh_calibrated_si_mesh,plan3,13.00,110,co_oriented,298.15,5.0,7.0375,6.511314e+04,19.378974,-1.844316e+01,1.559103e+01,-2.852130e+00,-1.981573e-20,-4.813843e+00,-2.406922e+00
singh_calibrated_si_mesh,plan3,13.00,110,co_oriented,300.00,1.0,7.0375,6.511314e+04,19.378974,-3.688632e+00,3.118206e+00,-5.704259e-01,-3.963146e-21,-9.568315e-01,-4.784158e-01
singh_calibrated_si_mesh,plan3,13.00,110,co_oriented,300.00,2.0,7.0375,6.511314e+04,19.378974,-7.377263e+00,6.236412e+00,-1.140852e+00,-7.926291e-21,-1.913663e+00,-9.568315e-01
singh_calibrated_si_mesh,plan3,13.00,110,co_oriented,300.00,5.0,7.0375,6.511314e+04,19.378974,-1.844316e+01,1.559103e+01,-2.852130e+00,-1.981573e-20,-4.784158e+00,-2.392079e+00
singh_calibrated_si_mesh,plan3,13.00,111,co_oriented,298.15,1.0,7.0375,6.511314e+04,21.749244,-1.684293e+00,1.353314e+00,-3.309791e-01,-2.299542e-21,-5.586287e-01,-2.793143e-01
singh_calibrated_si_mesh,plan3,13.00,111,co_oriented,298.15,2.0,7.0375,6.511314e+04,21.749244,-3.368586e+00,2.706627e+00,-6.619582e-01,-4.599084e-21,-1.117257e+00,-5.586287e-01
singh_calibrated_si_mesh,plan3,13.00,111,co_oriented,298.15,5.0,7.0375,6.511314e+04,21.749244,-8.421464e+00,6.766568e+00,-1.654895e+00,-1.149771e-20,-2.793143e+00,-1.396572e+00
singh_calibrated_si_mesh,plan3,13.00,111,co_oriented,300.00,1.0,7.0375,6.511314e+04,21.749244,-1.684293e+00,1.353314e+00,-3.309791e-01,-2.299542e-21,-5.551838e-01,-2.775919e-01
singh_calibrated_si_mesh,plan3,13.00,111,co_oriented,300.00,2.0,7.0375,6.511314e+04,21.749244,-3.368586e+00,2.706627e+00,-6.619582e-01,-4.599084e-21,-1.110368e+00,-5.551838e-01
singh_calibrated_si_mesh,plan3,13.00,111,co_oriented,300.00,5.0,7.0375,6.511314e+04,21.749244,-8.421464e+00,6.766568e+00,-1.654895e+00,-1.149771e-20,-2.775919e+00,-1.387960e+00
singh_calibrated_si_mesh,plan3,16.00,100,co_oriented,298.15,1.0,7.0375,6.511314e+04,19.000000,-1.463635e+01,1.167708e+01,-2.959270e+00,-2.056011e-20,-4.994676e+00,-2.497338e+00
singh_calibrated_si_mesh,plan3,16.00,100,co_oriented,298.15,2.0,7.0375,6.511314e+04,19.000000,-2.927271e+01,2.335417e+01,-5.918541e+00,-4.112022e-20,-9.989352e+00,-4.994676e+00
singh_calibrated_si_mesh,plan3,16.00,100,co_oriented,298.15,5.0,7.0375,6.511314e+04,19.000000,-7.318177e+01,5.838542e+01,-1.479635e+01,-1.028006e-19,-2.497338e+01,-1.248669e+01
singh_calibrated_si_mesh,plan3,16.00,100,co_oriented,300.00,1.0,7.0375,6.511314e+04,19.000000,-1.463635e+01,1.167708e+01,-2.959270e+00,-2.056011e-20,-4.963876e+00,-2.481938e+00
singh_calibrated_si_mesh,plan3,16.00,100,co_oriented,300.00,2.0,7.0375,6.511314e+04,19.000000,-2.927271e+01,2.335417e+01,-5.918541e+00,-4.112022e-20,-9.927751e+00,-4.963876e+00
singh_calibrated_si_mesh,plan3,16.00,100,co_oriented,300.00,5.0,7.0375,6.511314e+04,19.000000,-7.318177e+01,5.838542e+01,-1.479635e+01,-1.028006e-19,-2.481938e+01,-1.240969e+01
singh_calibrated_si_mesh,plan3,16.00,100,twist45_about_axis,298.15,1.0,7.0375,6.511314e+04,19.000000,-1.421893e+01,1.075771e+01,-3.461223e+00,-2.404752e-20,-5.841874e+00,-2.920937e+00
singh_calibrated_si_mesh,plan3,16.00,100,twist45_about_axis,298.15,2.0,7.0375,6.511314e+04,19.000000,-2.843786e+01,2.151542e+01,-6.922445e+00,-4.809504e-20,-1.168375e+01,-5.841874e+00
singh_calibrated_si_mesh,plan3,16.00,100,twist45_about_axis,298.15,5.0,7.0375,6.511314e+04,19.000000,-7.109466e+01,5.378855e+01,-1.730611e+01,-1.202376e-19,-2.920937e+01,-1.460469e+01
singh_calibrated_si_mesh,plan3,16.00,100,twist45_about_axis,300.00,1.0,7.0375,6.511314e+04,19.000000,-1.421893e+01,1.075771e+01,-3.461223e+00,-2.404752e-20,-5.805850e+00,-2.902925e+00
singh_calibrated_si_mesh,plan3,16.00,100,twist45_about_axis,300.00,2.0,7.0375,6.511314e+04,19.000000,-2.843786e+01,2.151542e+01,-6.922445e+00,-4.809504e-20,-1.161170e+01,-5.805850e+00
singh_calibrated_si_mesh,plan3,16.00,100,twist45_about_axis,300.00,5.0,7.0375,6.511314e+04,19.000000,-7.109466e+01,5.378855e+01,-1.730611e+01,-1.202376e-19,-2.902925e+01,-1.451462e+01
singh_calibrated_si_mesh,plan3,16.00,100,tilt15_about_z,298.15,1.0,7.0375,6.511314e+04,20.019576,-9.909582e+00,6.898590e+00,-3.010992e+00,-2.091946e-20,-5.081972e+00,-2.540986e+00
singh_calibrated_si_mesh,plan3,16.00,100,tilt15_about_z,298.15,2.0,7.0375,6.511314e+04,20.019576,-1.981916e+01,1.379718e+01,-6.021984e+00,-4.183891e-20,-1.016394e+01,-5.081972e+00
singh_calibrated_si_mesh,plan3,16.00,100,tilt15_about_z,298.15,5.0,7.0375,6.511314e+04,20.019576,-4.954791e+01,3.449295e+01,-1.505496e+01,-1.045973e-19,-2.540986e+01,-1.270493e+01
singh_calibrated_si_mesh,plan3,16.00,100,tilt15_about_z,300.00,1.0,7.0375,6.511314e+04,20.019576,-9.909582e+00,6.898590e+00,-3.010992e+00,-2.091946e-20,-5.050634e+00,-2.525317e+00
singh_calibrated_si_mesh,plan3,16.00,100,tilt15_about_z,300.00,2.0,7.0375,6.511314e+04,20.019576,-1.981916e+01,1.379718e+01,-6.021984e+00,-4.183891e-20,-1.010127e+01,-5.050634e+00
singh_calibrated_si_mesh,plan3,16.00,100,tilt15_about_z,300.00,5.0,7.0375,6.511314e+04,20.019576,-4.954791e+01,3.449295e+01,-1.505496e+01,-1.045973e-19,-2.525317e+01,-1.262658e+01
singh_calibrated_si_mesh,plan3,16.00,100,rot90_about_z,298.15,1.0,7.0375,6.511314e+04,19.000000,-1.463635e+01,1.167708e+01,-2.959270e+00,-2.056011e-20,-4.994676e+00,-2.497338e+00
singh_calibrated_si_mesh,plan3,16.00,100,rot90_about_z,298.15,2.0,7.0375,6.511314e+04,19.000000,-2.927271e+01,2.335417e+01,-5.918541e+00,-4.112022e-20,-9.989352e+00,-4.994676e+00
singh_calibrated_si_mesh,plan3,16.00,100,rot90_about_z,298.15,5.0,7.0375,6.511314e+04,19.000000,-7.318177e+01,5.838542e+01,-1.479635e+01,-1.028006e-19,-2.497338e+01,-1.248669e+01
singh_calibrated_si_mesh,plan3,16.00,100,rot90_about_z,300.00,1.0,7.0375,6.511314e+04,19.000000,-1.463635e+01,1.167708e+01,-2.959270e+00,-2.056011e-20,-4.963876e+00,-2.481938e+00
singh_calibrated_si_mesh,plan3,16.00,100,rot90_about_z,300.00,2.0,7.0375,6.511314e+04,19.000000,-2.927271e+01,2.335417e+01,-5.918541e+00,-4.112022e-20,-9.927751e+00,-4.963876e+00
singh_calibrated_si_mesh,plan3,16.00,100,rot90_about_z,300.00,5.0,7.0375,6.511314e+04,19.000000,-7.318177e+01,5.838542e+01,-1.479635e+01,-1.028006e-19,-2.481938e+01,-1.240969e+01
singh_calibrated_si_mesh,plan3,16.00,110,co_oriented,298.15,1.0,7.0375,6.511314e+04,23.158737,-5.225471e+00,3.758015e+00,-1.467456e+00,-1.019544e-20,-2.476782e+00,-1.238391e+00
singh_calibrated_si_mesh,plan3,16.00,110,co_oriented,298.15,2.0,7.0375,6.511314e+04,23.158737,-1.045094e+01,7.516030e+00,-2.934912e+00,-2.039087e-20,-4.953564e+00,-2.476782e+00
singh_calibrated_si_mesh,plan3,16.00,110,co_oriented,298.15,5.0,7.0375,6.511314e+04,23.158737,-2.612736e+01,1.879008e+01,-7.337280e+00,-5.097719e-20,-1.238391e+01,-6.191955e+00
singh_calibrated_si_mesh,plan3,16.00,110,co_oriented,300.00,1.0,7.0375,6.511314e+04,23.158737,-5.225471e+00,3.758015e+00,-1.467456e+00,-1.019544e-20,-2.461508e+00,-1.230754e+00
singh_calibrated_si_mesh,plan3,16.00,110,co_oriented,300.00,2.0,7.0375,6.511314e+04,23.158737,-1.045094e+01,7.516030e+00,-2.934912e+00,-2.039087e-20,-4.923017e+00,-2.461508e+00
singh_calibrated_si_mesh,plan3,16.00,110,co_oriented,300.00,5.0,7.0375,6.511314e+04,23.158737,-2.612736e+01,1.879008e+01,-7.337280e+00,-5.097719e-20,-1.230754e+01,-6.153771e+00
singh_calibrated_si_mesh,plan3,16.00,111,co_oriented,298.15,1.0,7.0375,6.511314e+04,26.075993,-2.380614e+00,1.454459e+00,-9.261547e-01,-6.434641e-21,-1.563170e+00,-7.815850e-01
singh_calibrated_si_mesh,plan3,16.00,111,co_oriented,298.15,2.0,7.0375,6.511314e+04,26.075993,-4.761227e+00,2.908918e+00,-1.852309e+00,-1.286928e-20,-3.126340e+00,-1.563170e+00
singh_calibrated_si_mesh,plan3,16.00,111,co_oriented,298.15,5.0,7.0375,6.511314e+04,26.075993,-1.190307e+01,7.272295e+00,-4.630774e+00,-3.217321e-20,-7.815850e+00,-3.907925e+00
singh_calibrated_si_mesh,plan3,16.00,111,co_oriented,300.00,1.0,7.0375,6.511314e+04,26.075993,-2.380614e+00,1.454459e+00,-9.261547e-01,-6.434641e-21,-1.553531e+00,-7.767653e-01
singh_calibrated_si_mesh,plan3,16.00,111,co_oriented,300.00,2.0,7.0375,6.511314e+04,26.075993,-4.761227e+00,2.908918e+00,-1.852309e+00,-1.286928e-20,-3.107061e+00,-1.553531e+00
singh_calibrated_si_mesh,plan3,16.00,111,co_oriented,300.00,5.0,7.0375,6.511314e+04,26.075993,-1.190307e+01,7.272295e+00,-4.630774e+00,-3.217321e-20,-7.767653e+00,-3.883826e+00
singh_calibrated_si_mesh,plan3,19.50,100,co_oriented,298.15,1.0,7.0375,6.511314e+04,22.500000,-1.961224e+01,1.571272e+01,-3.899520e+00,-2.709267e-20,-6.581635e+00,-3.290817e+00
singh_calibrated_si_mesh,plan3,19.50,100,co_oriented,298.15,2.0,7.0375,6.511314e+04,22.500000,-3.922447e+01,3.142543e+01,-7.799039e+00,-5.418535e-20,-1.316327e+01,-6.581635e+00
singh_calibrated_si_mesh,plan3,19.50,100,co_oriented,298.15,5.0,7.0375,6.511314e+04,22.500000,-9.806118e+01,7.856358e+01,-1.949760e+01,-1.354634e-19,-3.290817e+01,-1.645409e+01
singh_calibrated_si_mesh,plan3,19.50,100,co_oriented,300.00,1.0,7.0375,6.511314e+04,22.500000,-1.961224e+01,1.571272e+01,-3.899520e+00,-2.709267e-20,-6.541048e+00,-3.270524e+00
singh_calibrated_si_mesh,plan3,19.50,100,co_oriented,300.00,2.0,7.0375,6.511314e+04,22.500000,-3.922447e+01,3.142543e+01,-7.799039e+00,-5.418535e-20,-1.308210e+01,-6.541048e+00
singh_calibrated_si_mesh,plan3,19.50,100,co_oriented,300.00,5.0,7.0375,6.511314e+04,22.500000,-9.806118e+01,7.856358e+01,-1.949760e+01,-1.354634e-19,-3.270524e+01,-1.635262e+01
singh_calibrated_si_mesh,plan3,19.50,100,twist45_about_axis,298.15,1.0,7.0375,6.511314e+04,22.500000,-1.886574e+01,1.402642e+01,-4.839321e+00,-3.362213e-20,-8.167838e+00,-4.083919e+00
singh_calibrated_si_mesh,plan3,19.50,100,twist45_about_axis,298.15,2.0,7.0375,6.511314e+04,22.500000,-3.773148e+01,2.805284e+01,-9.678642e+00,-6.724426e-20,-1.633568e+01,-8.167838e+00
singh_calibrated_si_mesh,plan3,19.50,100,twist45_about_axis,298.15,5.0,7.0375,6.511314e+04,22.500000,-9.432871e+01,7.013210e+01,-2.419660e+01,-1.681106e-19,-4.083919e+01,-2.041959e+01
singh_calibrated_si_mesh,plan3,19.50,100,twist45_about_axis,300.00,1.0,7.0375,6.511314e+04,22.500000,-1.886574e+01,1.402642e+01,-4.839321e+00,-3.362213e-20,-8.117469e+00,-4.058735e+00
singh_calibrated_si_mesh,plan3,19.50,100,twist45_about_axis,300.00,2.0,7.0375,6.511314e+04,22.500000,-3.773148e+01,2.805284e+01,-9.678642e+00,-6.724426e-20,-1.623494e+01,-8.117469e+00
singh_calibrated_si_mesh,plan3,19.50,100,twist45_about_axis,300.00,5.0,7.0375,6.511314e+04,22.500000,-9.432871e+01,7.013210e+01,-2.419660e+01,-1.681106e-19,-4.058735e+01,-2.029367e+01
singh_calibrated_si_mesh,plan3,19.50,100,tilt15_about_z,298.15,1.0,7.0375,6.511314e+04,23.742490,-1.302231e+01,8.488189e+00,-4.534126e+00,-3.150173e-20,-7.652727e+00,-3.826364e+00
singh_calibrated_si_mesh,plan3,19.50,100,tilt15_about_z,298.15,2.0,7.0375,6.511314e+04,23.742490,-2.604463e+01,1.697638e+01,-9.068252e+00,-6.300345e-20,-1.530545e+01,-7.652727e+00
singh_calibrated_si_mesh,plan3,19.50,100,tilt15_about_z,298.15,5.0,7.0375,6.511314e+04,23.742490,-6.511157e+01,4.244094e+01,-2.267063e+01,-1.575086e-19,-3.826364e+01,-1.913182e+01
singh_calibrated_si_mesh,plan3,19.50,100,tilt15_about_z,300.00,1.0,7.0375,6.511314e+04,23.742490,-1.302231e+01,8.488189e+00,-4.534126e+00,-3.150173e-20,-7.605536e+00,-3.802768e+00
singh_calibrated_si_mesh,plan3,19.50,100,tilt15_about_z,300.00,2.0,7.0375,6.511314e+04,23.742490,-2.604463e+01,1.697638e+01,-9.068252e+00,-6.300345e-20,-1.521107e+01,-7.605536e+00
singh_calibrated_si_mesh,plan3,19.50,100,tilt15_about_z,300.00,5.0,7.0375,6.511314e+04,23.742490,-6.511157e+01,4.244094e+01,-2.267063e+01,-1.575086e-19,-3.802768e+01,-1.901384e+01
singh_calibrated_si_mesh,plan3,19.50,100,rot90_about_z,298.15,1.0,7.0375,6.511314e+04,22.500000,-1.961224e+01,1.571272e+01,-3.899520e+00,-2.709267e-20,-6.581635e+00,-3.290817e+00
singh_calibrated_si_mesh,plan3,19.50,100,rot90_about_z,298.15,2.0,7.0375,6.511314e+04,22.500000,-3.922447e+01,3.142543e+01,-7.799039e+00,-5.418535e-20,-1.316327e+01,-6.581635e+00
singh_calibrated_si_mesh,plan3,19.50,100,rot90_about_z,298.15,5.0,7.0375,6.511314e+04,22.500000,-9.806118e+01,7.856358e+01,-1.949760e+01,-1.354634e-19,-3.290817e+01,-1.645409e+01
singh_calibrated_si_mesh,plan3,19.50,100,rot90_about_z,300.00,1.0,7.0375,6.511314e+04,22.500000,-1.961224e+01,1.571272e+01,-3.899520e+00,-2.709267e-20,-6.541048e+00,-3.270524e+00
singh_calibrated_si_mesh,plan3,19.50,100,rot90_about_z,300.00,2.0,7.0375,6.511314e+04,22.500000,-3.922447e+01,3.142543e+01,-7.799039e+00,-5.418535e-20,-1.308210e+01,-6.541048e+00
singh_calibrated_si_mesh,plan3,19.50,100,rot90_about_z,300.00,5.0,7.0375,6.511314e+04,22.500000,-9.806118e+01,7.856358e+01,-1.949760e+01,-1.354634e-19,-3.270524e+01,-1.635262e+01
singh_calibrated_si_mesh,plan3,19.50,110,co_oriented,298.15,1.0,7.0375,6.511314e+04,27.568460,-7.036946e+00,4.500814e+00,-2.536132e+00,-1.762027e-20,-4.280501e+00,-2.140250e+00
singh_calibrated_si_mesh,plan3,19.50,110,co_oriented,298.15,2.0,7.0375,6.511314e+04,27.568460,-1.407389e+01,9.001628e+00,-5.072264e+00,-3.524055e-20,-8.561001e+00,-4.280501e+00
singh_calibrated_si_mesh,plan3,19.50,110,co_oriented,298.15,5.0,7.0375,6.511314e+04,27.568460,-3.518473e+01,2.250407e+01,-1.268066e+01,-8.810137e-20,-2.140250e+01,-1.070125e+01
singh_calibrated_si_mesh,plan3,19.50,110,co_oriented,300.00,1.0,7.0375,6.511314e+04,27.568460,-7.036946e+00,4.500814e+00,-2.536132e+00,-1.762027e-20,-4.254104e+00,-2.127052e+00
singh_calibrated_si_mesh,plan3,19.50,110,co_oriented,300.00,2.0,7.0375,6.511314e+04,27.568460,-1.407389e+01,9.001628e+00,-5.072264e+00,-3.524055e-20,-8.508209e+00,-4.254104e+00
singh_calibrated_si_mesh,plan3,19.50,110,co_oriented,300.00,5.0,7.0375,6.511314e+04,27.568460,-3.518473e+01,2.250407e+01,-1.268066e+01,-8.810137e-20,-2.127052e+01,-1.063526e+01
singh_calibrated_si_mesh,plan3,19.50,111,co_oriented,298.15,1.0,7.0375,6.511314e+04,31.123867,-3.222876e+00,1.550880e+00,-1.671997e+00,-1.161652e-20,-2.822007e+00,-1.411003e+00
singh_calibrated_si_mesh,plan3,19.50,111,co_oriented,298.15,2.0,7.0375,6.511314e+04,31.123867,-6.445752e+00,3.101759e+00,-3.343993e+00,-2.323305e-20,-5.644014e+00,-2.822007e+00
singh_calibrated_si_mesh,plan3,19.50,111,co_oriented,298.15,5.0,7.0375,6.511314e+04,31.123867,-1.611438e+01,7.754398e+00,-8.359983e+00,-5.808262e-20,-1.411003e+01,-7.055017e+00
singh_calibrated_si_mesh,plan3,19.50,111,co_oriented,300.00,1.0,7.0375,6.511314e+04,31.123867,-3.222876e+00,1.550880e+00,-1.671997e+00,-1.161652e-20,-2.804605e+00,-1.402302e+00
singh_calibrated_si_mesh,plan3,19.50,111,co_oriented,300.00,2.0,7.0375,6.511314e+04,31.123867,-6.445752e+00,3.101759e+00,-3.343993e+00,-2.323305e-20,-5.609209e+00,-2.804605e+00
singh_calibrated_si_mesh,plan3,19.50,111,co_oriented,300.00,5.0,7.0375,6.511314e+04,31.123867,-1.611438e+01,7.754398e+00,-8.359983e+00,-5.808262e-20,-1.402302e+01,-7.011511e+00
singh_calibrated_continuum,plan1,13.00,100,co_oriented,298.15,1.0,3.7296,2.216996e+04,16.000000,-7.625725e+00,4.741936e+00,-2.883789e+00,-2.003569e-20,-4.867278e+00,-2.433639e+00
singh_calibrated_continuum,plan1,13.00,100,co_oriented,298.15,2.0,3.7296,2.216996e+04,16.000000,-1.525145e+01,9.483872e+00,-5.767578e+00,-4.007138e-20,-9.734557e+00,-4.867278e+00
singh_calibrated_continuum,plan1,13.00,100,co_oriented,298.15,5.0,3.7296,2.216996e+04,16.000000,-3.812863e+01,2.370968e+01,-1.441895e+01,-1.001784e-19,-2.433639e+01,-1.216820e+01
singh_calibrated_continuum,plan1,13.00,100,co_oriented,300.00,1.0,3.7296,2.216996e+04,16.000000,-7.625725e+00,4.741936e+00,-2.883789e+00,-2.003569e-20,-4.837264e+00,-2.418632e+00
singh_calibrated_continuum,plan1,13.00,100,co_oriented,300.00,2.0,3.7296,2.216996e+04,16.000000,-1.525145e+01,9.483872e+00,-5.767578e+00,-4.007138e-20,-9.674527e+00,-4.837264e+00
singh_calibrated_continuum,plan1,13.00,100,co_oriented,300.00,5.0,3.7296,2.216996e+04,16.000000,-3.812863e+01,2.370968e+01,-1.441895e+01,-1.001784e-19,-2.418632e+01,-1.209316e+01
singh_calibrated_continuum,plan1,13.00,100,twist45_about_axis,298.15,1.0,3.7296,2.216996e+04,16.000000,-7.560034e+00,4.607322e+00,-2.952712e+00,-2.051454e-20,-4.983606e+00,-2.491803e+00
singh_calibrated_continuum,plan1,13.00,100,twist45_about_axis,298.15,2.0,3.7296,2.216996e+04,16.000000,-1.512007e+01,9.214644e+00,-5.905423e+00,-4.102908e-20,-9.967212e+00,-4.983606e+00
singh_calibrated_continuum,plan1,13.00,100,twist45_about_axis,298.15,5.0,3.7296,2.216996e+04,16.000000,-3.780017e+01,2.303661e+01,-1.476356e+01,-1.025727e-19,-2.491803e+01,-1.245901e+01
singh_calibrated_continuum,plan1,13.00,100,twist45_about_axis,300.00,1.0,3.7296,2.216996e+04,16.000000,-7.560034e+00,4.607322e+00,-2.952712e+00,-2.051454e-20,-4.952874e+00,-2.476437e+00
singh_calibrated_continuum,plan1,13.00,100,twist45_about_axis,300.00,2.0,3.7296,2.216996e+04,16.000000,-1.512007e+01,9.214644e+00,-5.905423e+00,-4.102908e-20,-9.905747e+00,-4.952874e+00
singh_calibrated_continuum,plan1,13.00,100,twist45_about_axis,300.00,5.0,3.7296,2.216996e+04,16.000000,-3.780017e+01,2.303661e+01,-1.476356e+01,-1.025727e-19,-2.476437e+01,-1.238218e+01
singh_calibrated_continuum,plan1,13.00,100,tilt15_about_z,298.15,1.0,3.7296,2.216996e+04,16.828505,-4.691488e+00,2.686551e+00,-2.004937e+00,-1.392969e-20,-3.383946e+00,-1.691973e+00
singh_calibrated_continuum,plan1,13.00,100,tilt15_about_z,298.15,2.0,3.7296,2.216996e+04,16.828505,-9.382975e+00,5.373102e+00,-4.009874e+00,-2.785938e-20,-6.767891e+00,-3.383946e+00
singh_calibrated_continuum,plan1,13.00,100,tilt15_about_z,298.15,5.0,3.7296,2.216996e+04,16.828505,-2.345744e+01,1.343275e+01,-1.002468e+01,-6.964845e-20,-1.691973e+01,-8.459864e+00
singh_calibrated_continuum,plan1,13.00,100,tilt15_about_z,300.00,1.0,3.7296,2.216996e+04,16.828505,-4.691488e+00,2.686551e+00,-2.004937e+00,-1.392969e-20,-3.363078e+00,-1.681539e+00
singh_calibrated_continuum,plan1,13.00,100,tilt15_about_z,300.00,2.0,3.7296,2.216996e+04,16.828505,-9.382975e+00,5.373102e+00,-4.009874e+00,-2.785938e-20,-6.726156e+00,-3.363078e+00
singh_calibrated_continuum,plan1,13.00,100,tilt15_about_z,300.00,5.0,3.7296,2.216996e+04,16.828505,-2.345744e+01,1.343275e+01,-1.002468e+01,-6.964845e-20,-1.681539e+01,-8.407695e+00
singh_calibrated_continuum,plan1,13.00,100,rot90_about_z,298.15,1.0,3.7296,2.216996e+04,16.000000,-7.625725e+00,4.741936e+00,-2.883789e+00,-2.003569e-20,-4.867278e+00,-2.433639e+00
singh_calibrated_continuum,plan1,13.00,100,rot90_about_z,298.15,2.0,3.7296,2.216996e+04,16.000000,-1.525145e+01,9.483872e+00,-5.767578e+00,-4.007138e-20,-9.734557e+00,-4.867278e+00
singh_calibrated_continuum,plan1,13.00,100,rot90_about_z,298.15,5.0,3.7296,2.216996e+04,16.000000,-3.812863e+01,2.370968e+01,-1.441895e+01,-1.001784e-19,-2.433639e+01,-1.216820e+01
singh_calibrated_continuum,plan1,13.00,100,rot90_about_z,300.00,1.0,3.7296,2.216996e+04,16.000000,-7.625725e+00,4.741936e+00,-2.883789e+00,-2.003569e-20,-4.837264e+00,-2.418632e+00
singh_calibrated_continuum,plan1,13.00,100,rot90_about_z,300.00,2.0,3.7296,2.216996e+04,16.000000,-1.525145e+01,9.483872e+00,-5.767578e+00,-4.007138e-20,-9.674527e+00,-4.837264e+00
singh_calibrated_continuum,plan1,13.00,100,rot90_about_z,300.00,5.0,3.7296,2.216996e+04,16.000000,-3.812863e+01,2.370968e+01,-1.441895e+01,-1.001784e-19,-2.418632e+01,-1.209316e+01
singh_calibrated_continuum,plan1,13.00,110,co_oriented,298.15,1.0,3.7296,2.216996e+04,19.378974,-1.846099e+00,1.442975e+00,-4.031237e-01,-2.800781e-21,-6.803949e-01,-3.401974e-01
singh_calibrated_continuum,plan1,13.00,110,co_oriented,298.15,2.0,3.7296,2.216996e+04,19.378974,-3.692197e+00,2.885950e+00,-8.062474e-01,-5.601562e-21,-1.360790e+00,-6.803949e-01
singh_calibrated_continuum,plan1,13.00,110,co_oriented,298.15,5.0,3.7296,2.216996e+04,19.378974,-9.230493e+00,7.214874e+00,-2.015619e+00,-1.400390e-20,-3.401974e+00,-1.700987e+00
singh_calibrated_continuum,plan1,13.00,110,co_oriented,300.00,1.0,3.7296,2.216996e+04,19.378974,-1.846099e+00,1.442975e+00,-4.031237e-01,-2.800781e-21,-6.761991e-01,-3.380995e-01
singh_calibrated_continuum,plan1,13.00,110,co_oriented,300.00,2.0,3.7296,2.216996e+04,19.378974,-3.692197e+00,2.885950e+00,-8.062474e-01,-5.601562e-21,-1.352398e+00,-6.761991e-01
singh_calibrated_continuum,plan1,13.00,110,co_oriented,300.00,5.0,3.7296,2.216996e+04,19.378974,-9.230493e+00,7.214874e+00,-2.015619e+00,-1.400390e-20,-3.380995e+00,-1.690498e+00
singh_calibrated_continuum,plan1,13.00,111,co_oriented,298.15,1.0,3.7296,2.216996e+04,21.749244,-6.466903e-01,5.299136e-01,-1.167767e-01,-8.113289e-22,-1.970965e-01,-9.854824e-02
singh_calibrated_continuum,plan1,13.00,111,co_oriented,298.15,2.0,3.7296,2.216996e+04,21.749244,-1.293381e+00,1.059827e+00,-2.335534e-01,-1.622658e-21,-3.941930e-01,-1.970965e-01
singh_calibrated_continuum,plan1,13.00,111,co_oriented,298.15,5.0,3.7296,2.216996e+04,21.749244,-3.233451e+00,2.649568e+00,-5.838835e-01,-4.056645e-21,-9.854824e-01,-4.927412e-01
singh_calibrated_continuum,plan1,13.00,111,co_oriented,300.00,1.0,3.7296,2.216996e+04,21.749244,-6.466903e-01,5.299136e-01,-1.167767e-01,-8.113289e-22,-1.958811e-01,-9.794053e-02
singh_calibrated_continuum,plan1,13.00,111,co_oriented,300.00,2.0,3.7296,2.216996e+04,21.749244,-1.293381e+00,1.059827e+00,-2.335534e-01,-1.622658e-21,-3.917621e-01,-1.958811e-01
singh_calibrated_continuum,plan1,13.00,111,co_oriented,300.00,5.0,3.7296,2.216996e+04,21.749244,-3.233451e+00,2.649568e+00,-5.838835e-01,-4.056645e-21,-9.794053e-01,-4.897026e-01
singh_calibrated_continuum,plan1,16.00,100,co_oriented,298.15,1.0,3.7296,7.705922e+04,19.000000,-1.245461e+01,2.268854e+01,1.023392e+01,7.110219e-20,1.727288e+01,8.636442e+00
singh_calibrated_continuum,plan1,16.00,100,co_oriented,298.15,2.0,3.7296,7.705922e+04,19.000000,-2.490923e+01,4.537707e+01,2.046785e+01,1.422044e-19,3.454577e+01,1.727288e+01
singh_calibrated_continuum,plan1,16.00,100,co_oriented,298.15,5.0,3.7296,7.705922e+04,19.000000,-6.227306e+01,1.134427e+02,5.116962e+01,3.555109e-19,8.636442e+01,4.318221e+01
singh_calibrated_continuum,plan1,16.00,100,co_oriented,300.00,1.0,3.7296,7.705922e+04,19.000000,-1.245461e+01,2.268854e+01,1.023392e+01,7.110219e-20,1.716637e+01,8.583184e+00
singh_calibrated_continuum,plan1,16.00,100,co_oriented,300.00,2.0,3.7296,7.705922e+04,19.000000,-2.490923e+01,4.537707e+01,2.046785e+01,1.422044e-19,3.433274e+01,1.716637e+01
singh_calibrated_continuum,plan1,16.00,100,co_oriented,300.00,5.0,3.7296,7.705922e+04,19.000000,-6.227306e+01,1.134427e+02,5.116962e+01,3.555109e-19,8.583184e+01,4.291592e+01
singh_calibrated_continuum,plan1,16.00,100,twist45_about_axis,298.15,1.0,3.7296,7.705922e+04,19.000000,-1.229838e+01,2.195947e+01,9.661088e+00,6.712230e-20,1.630605e+01,8.153024e+00
