channel,temperature_K,size_cv,window_s,blocked_fraction,weight_both_free,weight_half_frozen,weight_both_frozen,kBT_J,U_pair_J,U_pair_equilibrium_J,U_pair_both_frozen_J,U_pair_half_frozen_J,vdW_pair_J,repulsive_weight,U_lattice_per_NC_J,U_lattice_per_NC_equilibrium_J,U_pair_excess_J,U_pair_kBT,U_pair_equilibrium_kBT,U_pair_both_frozen_kBT,U_pair_half_frozen_kBT,vdW_pair_kBT,U_lattice_per_NC_kBT,U_lattice_per_NC_equilibrium_kBT,U_pair_excess_kBT
face,297.0,0.05,20.0,0.200624421534581,0.6390013154469234,0.3207485260369915,0.040250158516085245,4.1005275300000004e-21,-2.930048704155855e-20,-3.03244936014326e-20,-4.883437028578612e-21,-3.032449360143263e-20,-4.8834370285786125e-21,0.015205716917114953,-8.790146112467564e-20,-9.097348080429779e-20,1.0240065598740516e-21,-7.145540866923175,-7.395266433300253,-1.1909289701997468,-7.395266433300261,-1.190928970199747,-21.436622600769525,-22.185799299900758,0.24972556637707818
face,298.0,0.05,20.0,0.19467593709086287,0.6485468463004799,0.3135544332173146,0.0378987204822056,4.11433402e-21,-2.9349277233780595e-20,-3.0313026122841405e-20,-4.883437028578612e-21,-3.03130261228414e-20,-4.8834370285786125e-21,0.01432783416668843,-8.804783170134178e-20,-9.093907836852421e-20,9.637488890608102e-22,-7.133421129911225,-7.367662901331819,-1.1869325642594792,-7.367662901331817,-1.1869325642594795,-21.400263389733674,-22.102988703995454,0.23424177142059316
face,299.0,0.05,20.0,0.18885450119808284,0.657957020226611,0.3063769571506123,0.03566602262277667,4.1281405100000004e-21,-2.9394949035953386e-20,-3.0301510623828984e-20,-4.883437028578612e-21,-3.0301510623828996e-20,-4.8834370285786125e-21,0.013494573486711674,-8.818484710786016e-20,-9.090453187148695e-20,9.06561587875598e-22,-7.120627063140684,-7.340232375915175,-1.182962890131521,-7.3402323759151775,-1.1829628901315212,-21.36188118942205,-22.020697127745525,0.21960531277449127
face,300.0,0.05,20.0,0.1831595988138691,0.6672282410099193,0.29922432035242325,0.033547438637657474,4.141947e-21,-2.943762411504987e-20,-3.028994746490969e-20,-4.883437028578612e-21,-3.0289947464909687e-20,-4.8834370285786125e-21,0.01270420141070711,-8.831287234514962e-20,-9.086984239472908e-20,8.523233498598214e-22,-7.107194784252399,-7.312973214024634,-1.1790196804977493,-7.312973214024633,-1.1790196804977495,-21.3215843527572,-21.938919642073902,0.20577842977223545
face,200.0,0.1,20.0,0.7959971215703584,0.04161717440757913,0.32477140804412497,0.633611417548296,2.7612980000000003e-21,-1.4509051718254052e-20,-3.115503813924983e-20,-4.883437028578612e-21,-3.1155038139249816e-20,-4.8834370285786125e-21,0.23760468898293646,-4.3527155154762154e-20,-9.346511441774948e-20,1.6645986420995776e-20,-5.254431690550621,-11.282751133434285,-1.768529520746624,-11.282751133434282,-1.7685295207466243,-15.763295071651864,-33.84825340030286,6.028319442883664
face,201.0,0.1,20.0,0.7913175460973925,0.04354836656681392,0.33026817467158726,0.6261834587615989,2.7751044900000003e-21,-1.470222099795081e-20,-3.1149754556540226e-20,-4.883437028578612e-21,-3.1149754556540214e-20,-4.8834370285786125e-21,0.23481924341316202,-4.410666299385243e-20,-9.344926366962068e-20,1.6447533558589417e-20,-5.29789816957516,-11.224714121139353,-1.7597308664145512,-11.22471412113935,-1.7597308664145515,-15.893694508725481,-33.674142363418056,5.926815951564193
face,202.0,0.1,20.0,0.7865988454258281,0.04554005277358959,0.33572220360116456,0.6187377436252459,2.7889109800000003e-21,-1.489575008285732e-20,-3.11443975272158e-20,-4.883437028578612e-21,-3.114439752721581e-20,-4.8834370285786125e-21,0.23202714242212236,-4.4687250248571964e-20,-9.343319258164739e-20,1.6248647444358476e-20,-5.341063300219543,-11.167225397497555,-1.7510193274719048,-11.167225397497559,-1.7510193274719053,-16.02318990065863,-33.50167619249266,5.8261620972780115
face,203.0,0.1,20.0,0.7818421520861144,0.047592846606418035,0.3411300026149351,0.6112771507786469,2.8027174700000003e-21,-1.5089561460287517e-20,-3.113896703447531e-20,-4.883437028578612e-21,-3.113896703447533e-20,-4.8834370285786125e-21,0.22922946571756778,-4.526868438086255e-20,-9.341690110342593e-20,1.6049405574187795e-20,-5.383903879647033,-11.11027685372629,-1.742393616499137,-11.110276853726297,-1.7423936164991372,-16.151711638941098,-33.33083056117887,5.726372974079258
face,204.0,0.1,20.0,0.7770486104934193,0.04970732208291505,0.34648813484733126,0.6038045430697537,2.8165239600000003e-21,-1.5283578091373922e-20,-3.1133463072229955e-20,-4.883437028578612e-21,-3.113346307222995e-20,-4.8834370285786125e-21,0.22642728709666943,-4.5850734274121766e-20,-9.340038921668987e-20,1.5849884980856033e-20,-5.426397328206617,-11.053860543842116,-1.7338524713202195,-11.053860543842115,-1.73385247132022,-16.27919198461985,-33.16158163152635,5.627463215635499
face,205.0,0.1,20.0,0.7722193758817902,0.051884012723681164,0.3517932227890572,0.5963227644872616,2.8303304500000003e-21,-1.547772349358267e-20,-3.112788564492808e-20,-4.883437028578612e-21,-3.112788564492806e-20,-4.8834370285786125e-21,0.22362167329593982,-4.6433170480748013e-20,-9.338365693478425e-20,1.565016215134541e-20,-5.468521703387204,-10.997968680628114,-1.72539465438695,-10.997968680628107,-1.7253946543869505,-16.40556511016161,-32.993906041884344,5.529446977240911
face,206.0,0.1,20.0,0.7673556132464248,0.05412341068794709,0.3570419521312563,0.5888346371807966,2.8441369400000004e-21,-1.5671921820792364e-20,-3.112223476737947e-20,-4.883437028578612e-21,-3.112223476737947e-20,-4.8834370285786125e-21,0.2208136828741461,-4.701576546237709e-20,-9.336670430213841e-20,1.5450312946587105e-20,-5.5102557125088225,-10.942593631718543,-1.7170189521811883,-10.942593631718543,-1.7170189521811885,-16.530767137526468,-32.827780895155634,5.432337919209721
face,207.0,0.1,20.0,0.7624584962960096,0.05642596598195289,0.362231075444075,0.5813429585739721,2.8579434300000004e-21,-1.586609794080628e-20,-3.111651046457906e-20,-4.883437028578612e-21,-3.111651046457905e-20,-4.8834370285786125e-21,0.21800436513004662,-4.759829382241884e-20,-9.334953139373718e-20,1.525041252377278e-20,-5.551578724147902,-10.887727915796798,-1.7087241746344193,-10.887727915796797,-1.7087241746344195,-16.654736172443705,-32.6631837473904,5.3361491916488974
face,208.0,0.1,20.0,0.7575292064218191,0.058792085738432816,0.3673574156794962,0.573850498582071,2.8717499200000004e-21,-1.6060177509987842e-20,-3.1110712771529886e-20,-4.883437028578612e-21,-3.1110712771529886e-20,-4.8834370285786125e-21,0.2151947590593598,-4.8180532529963526e-20,-9.333213831458965e-20,1.5050535261542044e-20,-5.592470778231219,-10.833364198902766,-1.7005091545640614,-10.833364198902766,-1.7005091545640616,-16.777412334693658,-32.50009259670829,5.240893420671547
face,209.0,0.1,20.0,0.7525689316828811,0.06122213356855077,0.3724178694971363,0.5663599969343129,2.88555641e-21,-1.6254087045019323e-20,-3.110484173306643e-20,-4.883437028578612e-21,-3.1104841733066415e-20,-4.8834370285786125e-21,0.21238589235094799,-4.876226113505797e-20,-9.331452519919928e-20,1.4850754688047104e-20,-5.632912594843129,-10.779495290846326,-1.6923727471259562,-10.77949529084632,-1.6923727471259564,-16.898737784529384,-32.338485872538975,5.146582696003196
face,210.0,0.1,20.0,0.7475788658028198,0.06371642898939082,0.37740941041557863,0.5588741605950305,2.8993629e-21,-1.6447753991931716e-20,-3.109889740367725e-20,-4.883437028578612e-21,-3.1098897403677254e-20,-4.8834370285786125e-21,0.20957878042008865,-4.934326197579515e-20,-9.329669221103175e-20,1.4651143411745532e-20,-5.672885581839967,-10.726114141723082,-1.684313829282499,-10.726114141723084,-1.6843138292824995,-17.018656745519902,-32.17834242516925,5.053228559883115
face,211.0,0.1,20.0,0.7425602071816972,0.06627524692633065,0.3823290917839442,0.5513956612897252,2.91316939e-21,-1.6641106792248536e-20,-3.1092879847328224e-20,-4.883437028578612e-21,-3.1092879847328206e-20,-4.8834370285786125e-21,0.2067744254810701,-4.992332037674561e-20,-9.327863954198467e-20,1.4451773055079688e-20,-5.712371841257242,-10.67321383852939,-1.6763312992858996,-10.673213838529385,-1.6763312992858999,-17.137115523771726,-32.01964151558817,4.960841997272149
face,212.0,0.1,20.0,0.7375141579287925,0.06889881728783089,0.3871740495667532,0.5439271331454159,2.92697588e-21,-1.6834074945996583e-20,-3.1086789137285275e-20,-4.883437028578612e-21,-3.108678913728531e-20,-4.8834370285786125e-21,0.20397381566264186,-5.050222483798975e-20,-9.326036741185582e-20,1.4252714191288692e-20,-5.751354174465074,-10.620787601872987,-1.6684240761760605,-10.620787601873,-1.6684240761760607,-17.25406252339522,-31.86236280561896,4.8694334274079125
face,213.0,0.1,20.0,0.7324419229142113,0.07158732461384486,0.39194150494388774,0.5364711704422674,2.94078237e-21,-1.70265890716631e-20,-3.1080625355938186e-20,-4.883437028578612e-21,-3.10806253559382e-20,-4.8834370285786125e-21,0.20117792416518893,-5.1079767214989293e-20,-9.324187606781456e-20,1.4054036284275087e-20,-5.789816086140063,-10.568828782776668,-1.6605910992926047,-10.568828782776672,-1.660591099292605,-17.36944825842019,-31.706486348330003,4.779012696636605
face,214.0,0.1,20.0,0.7273447088352005,0.07434090780016157,0.3966287667292758,0.5290303254705626,2.95458886e-21,-1.72185809632552e-20,-3.107438859462386e-20,-4.883437028578612e-21,-3.1074388594623864e-20,-4.8834370285786125e-21,0.1983877084574032,-5.16557428897656e-20,-9.322316578387158e-20,1.3855807631368658e-20,-5.827741787145031,-10.517330859571391,-1.6528313278005833,-10.517330859571393,-1.6528313278005835,-17.483225361435093,-31.551992578714174,4.689589072426361
face,215.0,0.1,20.0,0.7222237233010333,0.07715965989674088,0.4012332336044515,0.5216071064988076,2.96839535e-21,-1.7409983644310834e-20,-3.106807895345077e-20,-4.883437028578612e-21,-3.106807895345076e-20,-4.8834370285786125e-21,0.19560410951462276,-5.2229950932932503e-20,-9.320423686035232e-20,1.3658095309139937e-20,-5.865116196301424,-10.46628743487648,-1.6451437402294178,-10.466287434876476,-1.645143740229418,-17.595348588904272,-31.39886230462944,4.601171238575056
face,216.0,0.1,20.0,0.7170801739417754,0.08004362797681608,0.4057523961628171,0.5142039758603668,2.98220184e-21,-1.7600731418668547e-20,-3.1061696541123714e-20,-4.883437028578612e-21,-3.10616965411237e-20,-4.8834370285786125e-21,0.19282805110161244,-5.280219425600564e-20,-9.318508962337115e-20,1.3460965122455167e-20,-5.901924941025637,-10.415692232663806,-1.637527334024652,-10.415692232663803,-1.6375273340246521,-17.70577482307691,-31.24707669799142,4.51376729163817
face,217.0,0.1,20.0,0.7119152675381741,0.08299281307760178,0.41018383876844816,0.50682334815395,2.99600833e-21,-1.7790759918120447e-20,-3.1055241474769174e-20,-4.883437028578612e-21,-3.10552414747692e-20,-4.8834370285786125e-21,0.19006043909802997,-5.337227975436134e-20,-9.316572442430752e-20,1.3264481556648727e-20,-5.938154356907428,-10.365539095403374,-1.629981125112096,-10.365539095403381,-1.6299811251120961,-17.814463070722283,-31.09661728621012,4.427384738495946
face,218.0,0.1,20.0,0.7067302091685556,0.08600717021431918,0.41452524123425055,0.4994675885514303,3.00981482e-21,-1.7980006147120746e-20,-3.104871387976177e-20,-4.883437028578612e-21,-3.1048713879761736e-20,-4.8834370285786125e-21,0.1873021608641332,-5.3940018441362237e-20,-9.314614163928532e-20,1.3068707732641027e-20,-5.973791486321655,-10.315821981287796,-1.622504147473967,-10.315821981287783,-1.6225041474739672,-17.921374458964966,-30.94746594386339,4.342030494966141
face,219.0,0.1,20.0,0.7015262013764935,0.08908660846474553,0.418774380317522,0.49213901121773246,3.02362131e-21,-1.8168408524427823e-20,-3.1042113889550934e-20,-4.883437028578612e-21,-3.10421138895509e-20,-4.8834370285786125e-21,0.18455408464850429,-5.450522557328346e-20,-9.312634166865281e-20,1.2873705365123111e-20,-6.008824076063885,-10.266534961532908,-1.615095452736643,-10.266534961532896,-1.6150954527366432,-18.02647222819165,-30.79960488459873,4.257710885469024
face,220.0,0.1,20.0,0.6963044433642956,0.0922309911202703,0.4229291310308681,0.4848398778488616,3.0374278e-21,-1.8355906921523417e-20,-3.103544164548923e-20,-4.883437028578612e-21,-3.103544164548922e-20,-4.8834370285786125e-21,0.18181705904006662,-5.506772076457025e-20,-9.310632493646769e-20,1.2679534723965813e-20,-6.043240573989418,-10.217672217752543,-1.6077541097696582,-10.21767221775254,-1.6077541097696584,-18.129721721968252,-30.65301665325763,4.174431643763125
face,221.0,0.1,20.0,0.6910661302095344,0.09544013590371232,0.42698746777350643,0.4775723963227812,3.05123429e-21,-1.8542442697950242e-20,-3.10286972966613e-20,-4.883437028578612e-21,-3.1028697296661293e-20,-4.8834370285786125e-21,0.17909191246241052,-5.562732809385072e-20,-9.30860918899839e-20,1.2486254598711058e-20,-6.077030124733634,-10.169228039404768,-1.6004792042955873,-10.169228039404766,-1.6004792042955875,-18.2310903742009,-30.507684118214303,4.092197914671133
face,222.0,0.1,20.0,0.685812452100182,0.0987138152553004,0.4309474652890351,0.47033871945566447,3.06504078e-21,-1.8727958733766482e-20,-3.1021880999713866e-20,-4.883437028578612e-21,-3.102188099971388e-20,-4.8834370285786125e-21,0.17637945270762312,-5.618387620129944e-20,-9.30656429991416e-20,1.2293922265947383e-20,-6.1101825646073396,-10.121196821307501,-1.593269838510472,-10.121196821307505,-1.5932698385104724,-18.330547693822016,-30.363590463922502,4.011014256700161
face,223.0,0.1,20.0,0.6805445935914314,0.10205175668366374,0.4348072994498097,0.4631409438665265,3.0788472700000002e-21,-1.891239945904137e-20,-3.10149929186871e-20,-4.883437028578612e-21,-3.101499291868711e-20,-4.8834370285786125e-21,0.17368046651075017,-5.673719837712412e-20,-9.30449787560613e-20,1.2102593459645732e-20,-6.142688415668429,-10.073573061221417,-1.586125130714461,-10.073573061221419,-1.5861251307144613,-18.42806524700529,-30.220719183664247,3.930884645552987
face,224.0,0.1,20.0,0.6752637328893333,0.10545364317697029,0.43856524786739287,0.4559811089556368,3.0926537600000002e-21,-1.909571088025431e-20,-3.1008033224846973e-20,-4.883437028578612e-21,-3.1008033224846973e-20,-4.8834370285786125e-21,0.17099571916691458,-5.728713264076294e-20,-9.302409967454092e-20,1.1912322344592663e-20,-6.174538878951101,-10.026351357497896,-1.579044214952343,-10.026351357497896,-1.5790442149523432,-18.523616636853305,-30.079054072493687,3.8518124785467944
face,225.0,0.1,20.0,0.6699710411590868,0.10891911367361719,0.4422196903345921,0.44886119599179075,3.1064602500000002e-21,-1.9277840603729894e-20,-3.100100209651909e-20,-4.883437028578612e-21,-3.1001002096519056e-20,-4.8834370285786125e-21,0.16832595418924484,-5.783352181118968e-20,-9.300300628955728e-20,1.1723161492789198e-20,-6.2057258269214595,-9.979526406790201,-1.5720262406636658,-9.979526406790189,-1.572026240663666,-18.61717748076438,-29.938579220370602,3.773800579868742
face,226.0,0.1,20.0,0.6646676818530093,0.1124477635938346,0.44576910910631223,0.44178312729985314,3.1202667400000002e-21,-1.9458737856336888e-20,-3.099389971892367e-20,-4.883437028578612e-21,-3.099389971892366e-20,-4.8834370285786125e-21,0.16567189300439406,-5.837621356901066e-20,-9.2981699156771e-20,1.1535161862586781e-20,-6.236241795256545,-9.933093001825757,-1.565070372342145,-9.933093001825753,-1.5650703723421453,-18.708725385769636,-29.799279005477267,3.6968512065692116
face,227.0,0.1,20.0,0.6593548100599936,0.11603914542926301,0.4492120890214867,0.4347487655492503,3.1340732300000002e-21,-1.9638353503437466e-20,-3.098672628401225e-20,-4.883437028578612e-21,-3.098672628401224e-20,-4.8834370285786125e-21,0.16303423468590234,-5.89150605103124e-20,-9.296017885203675e-20,1.1348372780574783e-20,-6.266079973963296,-9.887046029237883,-1.558175789204074,-9.88704602923788,-1.5581757892040742,-18.79823992188989,-29.66113808771365,3.620966055274587
face,228.0,0.1,20.0,0.6540335718817707,0.11969276938488593,0.45254731746668675,0.4277599131484273,3.1478797200000003e-21,-1.9816640063959695e-20,-3.09794819903054e-20,-4.883437028578612e-21,-3.097948199030541e-20,-4.8834370285786125e-21,0.16041365572728367,-5.944992019187909e-20,-9.29384459709162e-20,1.1162841926345706e-20,-6.295234197817346,-9.841380467454899,-1.5513416848654595,-9.841380467454902,-1.55134168486546,-18.88570259345204,-29.524141402364698,3.546146269637553
face,229.0,0.1,20.0,0.6487051038350841,0.12340810407151907,0.45577358418679376,0.4208183117416872,3.1616862100000003e-21,-1.9993551722691444e-20,-3.0972167042732294e-20,-4.883437028578612e-21,-3.097216704273226e-20,-4.8834370285786125e-21,0.15781080985349333,-5.998065516807433e-20,-9.291650112819688e-20,1.097861532004085e-20,-6.323698936173505,-9.796091384645123,-1.5445672670276192,-9.796091384645111,-1.5445672670276194,-18.971096808520517,-29.38827415393537,3.4723924484716178
face,230.0,0.1,20.0,0.6433705322744206,0.12718457725023005,0.4588897809506986,0.4139256417990713,3.1754927000000003e-21,-2.0169044340043853e-20,-3.096478165247145e-20,-4.883437028578612e-21,-3.096478165247147e-20,-4.8834370285786125e-21,0.15522632786727303,-6.050713302013155e-20,-9.289434495741435e-20,1.0795737312427596e-20,-6.351469282245193,-9.751173936715851,-1.5378517571709773,-9.751173936715857,-1.5378517571709776,-19.05440784673558,-29.253521810147554,3.3997046544706575
face,231.0,0.1,20.0,0.6380309728352258,0.13102157662661304,0.4618949010763223,0.4070835222970646,3.1892991900000003e-21,-2.034307545934676e-20,-3.095732603679369e-20,-4.883437028578612e-21,-3.0957326036793656e-20,-4.8834370285786125e-21,0.1526608175295423,-6.102922637804028e-20,-9.287197811038108e-20,1.0614250577446932e-20,-6.3785409418884775,-9.706623365365006,-1.5311943902568173,-9.706623365364996,-1.5311943902568175,-19.135622825665433,-29.11987009609502,3.328082423476529
face,232.0,0.1,20.0,0.632687529902764,0.13491845068893288,0.46478803881660624,0.4002935104944609,3.2031056800000003e-21,-2.0515604311567417e-20,-3.09498004189058e-20,-4.883437028578612e-21,-3.094980041890577e-20,-4.8834370285786125e-21,0.1501148634754618,-6.154681293470225e-20,-9.284940125671739e-20,1.0434196107338382e-20,-6.404910221871735,-9.66243499618339,-1.5245944144367447,-9.66243499618338,-1.524594414436745,-19.214730665615207,-28.987304988550168,3.2575247743116553
face,233.0,0.1,20.0,0.6273412961075959,0.1388745095867665,0.46756838861127514,0.39355710180195835,3.2169121700000003e-21,-2.0686591817494817e-20,-3.0942205027796704e-20,-4.883437028578612e-21,-3.0942205027796716e-20,-4.8834370285786125e-21,0.14758902716563221,-6.205977545248445e-20,-9.282661508339011e-20,1.0255613210301887e-20,-6.430574017659555,-9.618604236806597,-1.5180510907696343,-9.6186042368066,-1.5180510907696345,-19.291722052978663,-28.855812710419787,3.1880302191470418
face,234.0,0.1,20.0,0.6219933518425996,0.1428890260511927,0.47023524421241536,0.38687572973639195,3.2307186600000003e-21,-2.0856000587631718e-20,-3.093454009808494e-20,-4.883437028578612e-21,-3.093454009808493e-20,-4.8834370285786125e-21,0.14508384686901887,-6.256800176289515e-20,-9.280362029425481e-20,1.0078539510453222e-20,-6.455529800800332,-9.575126575114695,-1.5115636929458325,-9.575126575114691,-1.5115636929458327,-19.366589402400997,-28.725379725344084,3.119596774314363
face,235.0,0.1,20.0,0.6166447647991872,0.14696123635587052,0.4727879976898846,0.38025076595424484,3.2445251500000003e-21,-2.1023794919938617e-20,-3.0926805869867713e-20,-4.883437028578612e-21,-3.092680586986772e-20,-4.8834370285786125e-21,0.1425998376755923,-6.307138475981585e-20,-9.278041760960313e-20,9.903010949929096e-21,-6.47977560597384,-9.53199757747839,-1.5051315070184033,-9.531997577478391,-1.5051315070184035,-19.439326817921522,-28.595992732435167,3.0522219715045495
face,236.0,0.1,20.0,0.6112965895268446,0.15109034131346233,0.4752261383193861,0.3736835203671516,3.2583316400000004e-21,-2.118994079536393e-20,-3.0919002588572053e-20,-4.883437028578612e-21,-3.091900258857203e-20,-4.8834370285786125e-21,0.14013749153970284,-6.356982238609179e-20,-9.275700776571616e-20,9.729061793208122e-21,-6.503310017688662,-9.489212887050396,-1.4987538311412067,-9.489212887050389,-1.498753831141207,-19.509930053065986,-28.467638661151188,2.985902869361733
face,237.0,0.1,20.0,0.6059498670189992,0.1552755073023444,0.47754925135731274,0.36717524134034285,3.2721381300000004e-21,-2.135440587114062e-20,-3.091113050480739e-20,-4.883437028578612e-21,-3.091113050480738e-20,-4.8834370285786125e-21,0.13769727735454484,-6.406321761342186e-20,-9.273339151442217e-20,9.55672463366677e-21,-6.526132156633809,-9.446768222100511,-1.4924299753136068,-9.446768222100507,-1.492429975313607,-19.578396469901428,-28.34030466630153,2.9206360654667014
face,238.0,0.1,20.0,0.6006056243215913,0.1595158673235459,0.4797570167097257,0.3607271159667284,3.2859446200000004e-21,-2.1517159472044908e-20,-3.090318987422034e-20,-4.883437028578612e-21,-3.0903189874220303e-20,-4.8834370285786125e-21,0.13527964105497178,-6.455147841613472e-20,-9.270956962266102e-20,9.386030402175431e-21,-6.548241665754216,-9.404659374393333,-1.4861592611316168,-9.40465937439332,-1.486159261131617,-19.64472499726265,-28.213978123179995,2.856417708639116
face,239.0,0.1,20.0,0.5952648741599842,0.16381052208873342,0.48184920750256477,0.3543402704087018,3.2997511100000004e-21,-2.1678172579827732e-20,-3.089518095735076e-20,-4.883437028578612e-21,-3.089518095735076e-20,-4.8834370285786125e-21,0.13288500574569412,-6.50345177394832e-20,-9.268554287205228e-20,9.217008377523027e-21,-6.5696386961220625,-9.362882207607093,-1.479941021545292,-9.362882207607093,-1.4799410215452922,-19.708916088366188,-28.08864662282128,2.79324351148503
face,240.0,0.1,20.0,0.5899286145860602,0.16815854113530798,0.4838256885572637,0.3480157703074283,3.3135576e-21,-2.1837417820830317e-20,-3.0887104019490313e-20,-4.883437028578612e-21,-3.088710401949028e-20,-4.8834370285786125e-21,0.13051377185477026,-6.551225346249095e-20,-9.266131205847094e-20,9.049686198659996e-21,-6.59032389261328,-9.32143265579277,-1.4737746006221868,-9.32143265579276,-1.473774600622187,-19.77097167783984,-27.964297967378307,2.731108763179489
face,241.0,0.1,20.0,0.5845978286498459,0.1725589639624228,0.48568641477546265,0.3417546212621146,3.32736409e-21,-2.1994869451723708e-20,-3.08789593305421e-20,-4.883437028578612e-21,-3.0878959330542086e-20,-4.8834370285786125e-21,0.12816631731332767,-6.598460835517113e-20,-9.263687799162629e-20,8.88408987881839e-21,-6.610298379376844,-9.280306721871876,-1.4676593533167006,-9.280306721871872,-1.4676593533167008,-19.830895138130533,-27.84092016561563,2.6700083424950316
face,242.0,0.1,20.0,0.5792734840947322,0.17701080118578555,0.48743142943896445,0.33555776937525,3.34117058e-21,-2.2150503343481843e-20,-3.087074716488294e-20,-4.883437028578612e-21,-3.087074716488295e-20,-4.8834370285786125e-21,0.12584299776001054,-6.645151003044552e-20,-9.261224149464882e-20,8.720243821401097e-21,-6.6295637451356475,-9.239500476172317,-1.4615946452451438,-9.23950047617232,-1.461594645245144,-19.888691235406938,-27.718501428516955,2.6099367310366706
face,243.0,0.1,20.0,0.5739565330711924,0.18151303571271796,0.4890608624321792,0.3294261018551028,3.35497707e-21,-2.2304296963819712e-20,-3.086246780122704e-20,-4.883437028578612e-21,-3.086246780122704e-20,-4.8834370285786125e-21,0.1235441467668856,-6.691289089145913e-20,-9.258740340368113e-20,8.55817083740733e-21,-6.648122028392794,-9.199010055000775,-1.4555798524663572,-9.199010055000775,-1.4555798524663575,-19.94436608517838,-27.597030165002327,2.550888026607982
face,244.0,0.1,20.0,0.5686479118676568,0.18606462393613274,0.49057492839242084,0.32336044767144645,3.36878356e-21,-2.2456229358206002e-20,-3.085412152249161e-20,-4.883437028578612e-21,-3.08541215224916e-20,-4.8834370285786125e-21,0.12127007608529679,-6.7368688074618e-20,-9.256236456747483e-20,8.397892164285608e-21,-6.66597570257853,-9.158831659250797,-1.4496143612677246,-9.158831659250794,-1.4496143612677248,-19.99792710773559,-27.47649497775239,2.4928559566722677
face,245.0,0.1,20.0,0.5633485406624673,0.19066449694159696,0.49197392479187146,0.3173615782665316,3.38259005e-21,-2.2606281129402565e-20,-3.0845708615664473e-20,-4.883437028578612e-21,-3.084570861566445e-20,-4.8834370285786125e-21,0.11902107591242476,-6.781884338820769e-20,-9.253712584699342e-20,8.239427486261908e-21,-6.683127661125404,-9.118961553045564,-1.443697567956428,-9.118961553045557,-1.4436975679564281,-20.049382983376212,-27.356884659136693,2.43583389192016
face,246.0,0.1,20.0,0.5580593232990542,0.19531156172288994,0.4932582299561118,0.31143020832099827,3.39639654e-21,-2.275443441554362e-20,-3.083722937167365e-20,-4.883437028578612e-21,-3.0837229371673624e-20,-4.8834370285786125e-21,0.11679741517843727,-6.826330324663087e-20,-9.251168811502094e-20,8.082794956130028e-21,-6.6995812024775,-9.079396062414327,-1.437828878655792,-9.07939606241432,-1.4378288786557922,-20.0987436074325,-27.238188187242983,2.379814859936828
face,247.0,0.1,20.0,0.552781147080696,0.20000470240645804,0.49442830102569185,0.3055669965678501,3.4102030300000005e-21,-2.2900672866938113e-20,-3.082868408525868e-20,-4.883437028578612e-21,-3.082868408525871e-20,-4.8834370285786125e-21,0.11459934185165095,-6.870201860081435e-20,-9.248605225577605e-20,7.928011218320567e-21,-6.715340015089398,-9.040131574001526,-1.432007709106578,-9.040131574001535,-1.4320077091065782,-20.146020045268195,-27.120394722004583,2.324791558912129
face,248.0,0.1,20.0,0.5475148825807575,0.20474278148590563,0.49548467186667366,0.2997725466474207,3.42400952e-21,-2.3044981621783267e-20,-3.082007305484414e-20,-4.883437028578612e-21,-3.082007305484412e-20,-4.8834370285786125e-21,0.11242708325905391,-6.91349448653498e-20,-9.246021916453242e-20,7.775091433060875e-21,-6.730408162470082,-9.001164533807762,-1.426233484473084,-9.001164533807755,-1.4262334844730842,-20.191224487410242,-27.003493601423287,2.270756371337681
face,249.0,0.1,20.0,0.5422613834697007,0.20952464106307245,0.4964279509344538,0.29404740800247375,3.4378160100000005e-21,-2.318734728081603e-20,-3.081139658241446e-20,-4.883437028578612e-21,-3.081139658241442e-20,-4.8834370285786125e-21,0.11028084642186742,-6.95620418424481e-20,-9.243418974724337e-20,7.624049301598426e-21,-6.744790068278269,-8.962491445961488,-1.4205056391539148,-8.962491445961478,-1.420505639153915,-20.23437020483481,-26.887474337884463,2.2177013776832184
face,250.0,0.1,20.0,0.5370214863627601,0.2143491040897479,0.49725881909498393,0.2883920768152682,3.4516225e-21,-2.332775788085933e-20,-3.080265497339148e-20,-4.883437028578612e-21,-3.0802654973391477e-20,-4.8834370285786125e-21,0.10816081840683373,-6.998327364257799e-20,-9.240796492017445e-20,7.474897092532153e-21,-6.758490501455281,-8.924108871520996,-1.4148236165972992,-8.924108871520994,-1.4148236165972994,-20.27547150436584,-26.772326614562992,2.165618370065716
face,251.0,0.1,20.0,0.5317960106879782,0.21921497560769182,0.49797802740865993,0.28280699698364825,3.4654289900000005e-21,-2.3466202867343868e-20,-3.0793848536513506e-20,-4.883437028578612e-21,-3.079384853651348e-20,-4.8834370285786125e-21,0.10606716669212768,-7.039860860203161e-20,-9.238154560954052e-20,7.327645669169638e-21,-6.771514561417652,-8.886013427305432,-1.4091868691208158,-8.886013427305425,-1.409186869120816,-20.314543684252957,-26.658040281916296,2.1144988658877804
face,252.0,0.1,20.0,0.5265857585700402,0.22412104398870428,0.49858639488251105,0.27729256112878464,3.47923548e-21,-2.3602673066000906e-20,-3.0784977583716075e-20,-4.883437028578612e-21,-3.078497758371604e-20,-4.8834370285786125e-21,0.10400003954512753,-7.080801919800271e-20,-9.235493275114822e-20,7.182304517715168e-21,-6.783867663364052,-8.848201784754181,-1.4035948577354158,-8.848201784754172,-1.403594857735416,-20.351602990092154,-26.544605354262547,2.06433412139013
