assembly,temperature_K,window_s,volume_fraction,escape_length_nm,site_volume_nm3,number_density_per_m3,alpha_face,alpha_tip,kBT_J,p_free_eq,p_face_eq,p_tip_eq,p_bound_eq,U_total_per_NC_eq_J,U_bound_conditional_eq_J,p_free_window,p_face_window,p_tip_window,p_bound_window,U_total_per_NC_window_J,U_bound_conditional_window_J,p_free_end,p_face_end,p_tip_end,p_bound_end,U_total_per_NC_end_J,U_bound_conditional_end_J,tau_N_isolated_s,tau_B_free_s,encounter_time_s,escape_attempt_time_s,slowest_relaxation_s,strongest_bond_per_NC_J,pair_lifetime_deepest_s,pair_survival_deepest,pair_lifetime_neel_blocked_s,pair_survival_neel_blocked,pair_lifetime_rotation_blocked_s,pair_survival_rotation_blocked,pair_lifetime_direct_escape_s,pair_lifetime_equilibrated_s,pair_survival_equilibrated,regime,persistent_SL_fraction_eq,persistent_SL_fraction_window,vdW_face_J,vdW_tip_J,face_center_distance_nm,tip_center_distance_nm,mean_free_separation_nm,free_state_dipole_diagnostic_J,detailed_balance_relative_error,propagator_normalisation_drift,kBT_kBT,U_total_per_NC_eq_kBT,U_bound_conditional_eq_kBT,U_total_per_NC_window_kBT,U_bound_conditional_window_kBT,U_total_per_NC_end_kBT,U_bound_conditional_end_kBT,strongest_bond_per_NC_kBT,vdW_face_kBT,vdW_tip_kBT,free_state_dipole_diagnostic_kBT,closed_form_p_bound_eq,closed_form_p_bound_error
superlattice,202.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.7889109800000003e-21,2.0167070470648438e-11,0.9999999781158011,2.1864030570726154e-08,0.9999999999798317,-9.412128163796311e-20,-9.412128163986138e-20,1.1831715966876623e-06,0.9987608718958734,0.0012379449325299833,0.9999988168284033,-9.406404994309287e-20,-9.406416123713672e-20,2.0167070528027217e-11,0.9999999781158024,2.186403060615013e-08,0.999999999979833,-9.412128163796325e-20,-9.412128163986138e-20,41299.64123826569,3.917065764442711e-06,9.307223617421508e-06,8.137948264077654e-09,1471784.1598073326,-9.412133423313784e-20,1072144.5889151692,0.9999811310773291,1072440.5143230935,0.999981359762487,1362832.7212776183,0.9999853028007599,3692042.9646615656,1072144.5655281548,0.9999811181554329,"Neel blocked, Brownian only",0.9999811310571611,0.9999799479280576,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,1.3496345086944482e-24,5.141465186930816e-08,1.0,-33.74839939780477,-33.74839939848542,-33.72787823550139,-33.727918141416154,-33.74839939780482,-33.74839939848542,-33.74841825648298,-5.253057982415716,-0.35185120000004044,0.3578790456295655,0.9999999999798329,1.2212453270876722e-15
superlattice,203.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.8027174700000003e-21,2.381461264742185e-11,0.9999999762558691,2.3720315092593143e-08,0.9999999999761842,-9.412127780139773e-20,-9.412127780363931e-20,1.1612921545067319e-06,0.998881674927323,0.001117163780522304,0.9999988387078453,-9.406962033610988e-20,-9.406972957854882e-20,2.3814612684150118e-11,0.9999999762558702,2.372031513201763e-08,0.9999999999761854,-9.412127780139783e-20,-9.412127780363929e-20,35385.83358523123,3.83715006427453e-06,9.117338295924003e-06,7.971918416082815e-09,1204445.671678945,-9.412133423313784e-20,891051.0986599601,0.9999776191051731,891302.9967528983,0.9999774499284799,1132734.1275359376,0.9999823499894639,3062766.719827208,891051.0775612848,0.9999777998688648,"Neel blocked, Brownian only",0.9999776190813578,0.9999764578390092,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,1.4322744439734083e-24,2.4797672137921722e-08,1.0,-33.58214975603578,-33.58214975683557,-33.563718549237095,-33.56375752656539,-33.58214975603582,-33.58214975683556,-33.582169890687496,-5.227180849497412,-0.35011794285718306,0.3561160946658731,0.9999999999761854,1.2212453270876722e-15
superlattice,204.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.8165239600000003e-21,2.8076073778774022e-11,0.9999999742582605,2.5713665454393915e-08,0.9999999999719259,-9.412127372658562e-20,-9.4121273729228e-20,1.139892622248193e-06,0.9989897973934928,0.001009062713884892,0.9999988601073777,-9.407460550845871e-20,-9.407471274352972e-20,2.807607380036488e-11,0.9999999742582584,2.5713665479008213e-08,0.9999999999719239,-9.412127372658543e-20,-9.412127372922798e-20,30364.811593723123,3.75918151676907e-06,8.932079546033673e-06,7.809933899104717e-09,1026409.812870447,-9.412133423313784e-20,741800.7204209307,0.9999734505086999,742015.4285978788,0.9999731211317446,943123.0360178106,0.9999790864610798,2545104.0063772188,741800.7013161848,0.9999732433351568,"Neel blocked, Brownian only",0.9999734504806266,0.9999723106463412,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,1.0793628029223978e-25,2.9847635474311573e-09,1.0,-33.417529928126584,-33.417529929064756,-33.400960490482994,-33.400998564034836,-33.41752992812652,-33.41752992906475,-33.41755141083118,-5.20155741396066,-0.34840167843141256,0.354370427535158,0.9999999999719239,1.9984014443252818e-15
superlattice,205.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.8303304500000003e-21,3.304697665161936e-11,0.9999999721143431,2.785261120830416e-08,0.9999999999669543,-9.412126940147229e-20,-9.412126940458259e-20,1.1189614365077226e-06,0.9990866602000773,0.000912220838486295,0.9999988810385636,-9.407907099504499e-20,-9.40791762660152e-20,3.3046976662376654e-11,0.9999999721143418,2.785261120989799e-08,0.999999999966953,-9.412126940147219e-20,-9.412126940458262e-20,26095.169955762103,3.683108468787375e-06,8.751324636261256e-06,7.651887400527786e-09,837621.6328401797,-9.412133423313784e-20,618581.4988328206,0.9999676688074413,618764.749700223,0.999967832538062,786598.9917634508,0.9999748526092471,2118514.014688805,618581.4816231423,0.9999676594186511,"Neel blocked, Brownian only",0.9999676687743967,0.9999665498821823,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,2.8553047692023226e-24,1.0219215251794367e-08,1.0,-33.25451605888361,-33.25451605998253,-33.239606702123766,-33.23964389600345,-33.254516058883574,-33.254516059982535,-33.25453896492469,-5.1761839631608515,-0.3467021580488203,0.3526417913032792,0.999999999966953,1.3322676295501878e-15
superlattice,206.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.8441369400000004e-21,3.883647062944365e-11,0.9999999698150588,3.0146106069105565e-08,0.9999999999611648,-9.412126481354684e-20,-9.412126481720205e-20,1.098487306240347e-06,0.9991735153891207,0.0008253861235731595,0.9999989015126939,-9.408307454077932e-20,-9.408317788995595e-20,3.8836470637303135e-11,0.9999999698150575,3.014610609246116e-08,0.9999999999611635,-9.412126481354672e-20,-9.412126481720206e-20,22458.906400859145,3.608880616601097e-06,8.574954041411952e-06,7.497674411221114e-09,696633.0377900566,-9.412133423313784e-20,516679.80161340744,0.9999612362516235,516836.40801418654,0.999961279109462,657162.840547914,0.9999699156669994,1766368.357111978,516679.7860282968,0.9999612014576882,"Neel blocked, Brownian only",0.9999612362127899,0.9999601378068989,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,3.315864239082515e-24,3.8690624926118744e-08,1.0,-33.09308475616045,-33.093084757445624,-33.07965703675974,-33.079693374383,-33.09308475616041,-33.09308475744563,-33.09310916412408,-5.151056856543566,-0.3450191378641173,0.35092993794743804,0.9999999999611635,1.3322676295501878e-15
superlattice,207.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.8579434300000004e-21,4.5569094766550785e-11,0.9999999673508879,3.26035430069457e-08,0.9999999999544309,-9.412125994982979e-20,-9.412125995411882e-20,1.078459152478543e-06,0.9992514673544571,0.0007474541863904144,0.9999989215408476,-9.408666707921716e-20,-9.408676854795382e-20,4.556909476712608e-11,0.9999999673508883,3.2603542988806554e-08,0.9999999999544312,-9.412125994982983e-20,-9.412125995411882e-20,19357.388092125642,3.5364489789478584e-06,8.402851378563081e-06,7.34719316955926e-09,585816.8763349146,-9.412133423313784e-20,432265.8889525338,0.9999538754087012,432399.897237132,0.9999538293052674,549942.5023523598,0.9999638223269625,1475181.5031874652,432265.8748833871,0.999954039212398,"Neel blocked, Brownian only",0.9999538753631342,0.9999527969992923,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,1.6246569738115778e-24,1.7484823144897632e-08,1.0,-32.933213079668896,-32.93321308116963,-32.921108966533026,-32.92114447064259,-32.9332130796689,-32.93321308116963,-32.933239071543774,-5.126172523903259,-0.3433523787440008,0.34923462423754703,0.9999999999544309,0.0
superlattice,208.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.8717499200000004e-21,5.33867448464291e-11,0.9999999647118434,3.5234769604911e-08,0.999999999946613,-9.412125479686366e-20,-9.412125480188851e-20,1.0588664339124567e-06,0.9993214909920702,0.0006774501414958503,0.9999989411335661,-9.408989356978645e-20,-9.408999319852201e-20,5.338674485211222e-11,0.9999999647118437,3.523476964220408e-08,0.9999999999466134,-9.41212547968637e-20,-9.412125480188851e-20,16708.039908692757,3.465765869781389e-06,8.234903342316481e-06,7.200344604808979e-09,495135.14334145415,-9.412133423313784e-20,362222.65091284586,0.9999446229620964,362337.4676165155,0.9999449441354655,460974.09182455787,0.9999568794264047,1233997.2329480571,362222.638149489,0.9999443744257968,"Neel blocked, Brownian only",0.9999446229087124,0.9999435641542994,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,3.582416501196654e-24,7.15085888280953e-08,1.0,-32.77487853011367,-32.77487853186342,-32.76395793188929,-32.76399262458132,-32.77487853011368,-32.77487853186342,-32.77490619139212,-5.101527463692186,-0.34170164615388543,0.3475556116210204,0.9999999999466133,2.220446049250313e-16
superlattice,209.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.88555641e-21,6.24508649921893e-11,0.9999999618874469,3.805010367642829e-08,0.9999999999375505,-9.412124934070191e-20,-9.412124934657974e-20,1.0396985575359185e-06,0.9993844481020351,0.0006145121994073067,0.9999989603014424,-9.409279375441864e-20,-9.40928915826623e-20,6.245086498886912e-11,0.9999999618874457,3.805010364789105e-08,0.9999999999375493,-9.412124934070179e-20,-9.412124934657973e-20,14441.620798587173,3.3967848708143046e-06,8.07099963955822e-06,7.057032280085121e-09,410325.4551733483,-9.412133423313784e-20,304008.5657005552,0.9999341283686184,304107.0626455904,0.9999340927248823,387026.8858531061,0.9999486504520602,1033898.5629830931,304008.55413602095,0.9999341044467428,"Neel blocked, Brownian only",0.999934128306173,0.9999330887385475,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,3.901238021138672e-24,1.1638392161117395e-07,1.0,-32.61805903863855,-32.61805904067553,-32.60819765239614,-32.60823155512745,-32.61805903863851,-32.61805904067553,-32.61808845841895,-5.077118241377869,-0.340066710047886,0.345892666110872,0.9999999999375492,1.3322676295501878e-15
superlattice,210.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.8993629e-21,7.294488626832453e-11,0.9999999588667068,4.1060349137254205e-08,0.9999999999270559,-9.412124356689796e-20,-9.412124357376355e-20,1.0209457651633424e-06,0.9994411007201163,0.0005578783341185342,0.9999989790542348,-9.409540277245909e-20,-9.409549883886015e-20,7.294488626810451e-11,0.9999999588667059,4.106034913451878e-08,0.999999999927055,-9.412124356689786e-20,-9.412124357376354e-20,12499.980022432545,3.3294608039415905e-06,7.911032923934864e-06,6.917162335058705e-09,345256.8465825684,-9.412133423313784e-20,255547.8401758013,0.9999218886653076,255632.44160936374,0.9999216293400852,325463.094238227,0.9999387924218668,867615.574535232,255547.8296822239,0.9999213745778389,"Neel blocked, Brownian only",0.9999218885923692,0.9999208677992899,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,4.01511208720672e-24,9.686046409385085e-09,1.0,-32.462732956573994,-32.46273295894196,-32.45382037980105,-32.453853513425365,-32.462732956573966,-32.462732958941956,-32.46276422766458,-5.052941487847499,-0.33844734476194366,0.3442455581770107,0.9999999999270551,7.771561172376096e-16
superlattice,211.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.91316939e-21,8.507693658565556e-11,0.9999999556381108,4.427681212652311e-08,0.9999999999149229,-9.412123746049582e-20,-9.412123746850338e-20,1.0025980893546558e-06,0.9994921238820595,0.0005068735198512208,0.9999989974019108,-9.40977517495246e-20,-9.40978460918453e-20,8.507693658752935e-11,0.999999955638111,4.4276812138052606e-08,0.999999999914923,-9.412123746049585e-20,-9.41212374685034e-20,10834.205678580041,3.263749703624022e-06,7.754898730234536e-06,6.780643428581763e-09,290852.01339551253,-9.412133423313784e-20,215142.1811355406,0.9999070444969886,215214.9361831337,0.9999072261601255,274125.3070371935,0.9999269722706181,729211.0140566969,215142.1716051704,0.9999069922325717,"Neel blocked, Brownian only",0.9999070444119195,0.9999060419920964,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,1.8742235209143435e-25,7.428375159435063e-08,1.0,-32.308879045476935,-32.30887904822568,-32.300817134950265,-32.30084951972027,-32.30887904547694,-32.308879048225684,-32.30891226450029,-5.0289938978577,-0.33684332890999136,0.34261406264062677,0.999999999914923,1.1102230246251565e-16
superlattice,212.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.92697588e-21,9.908284824107838e-11,0.9999999521895988,4.771131737107301e-08,0.9999999999009161,-9.412123100601895e-20,-9.412123101534484e-20,9.846459710285355e-07,0.9995381157891784,0.00046089956485046433,0.9999990153540289,-9.40998682663858e-20,-9.40999609215332e-20,9.908284823987633e-11,0.9999999521895998,4.7711317364129685e-08,0.9999999999009171,-9.412123100601904e-20,-9.412123101534484e-20,9403.094435349327,3.199608789302608e-06,7.602495408841689e-06,6.647386681376608e-09,244016.68012787407,-9.412133423313784e-20,181399.81126625143,0.9998896965060833,181462.45418662662,0.9998898161785241,231245.99241473264,0.9999138001787509,613827.7898245445,181399.80260135414,0.9998894295843229,"Neel blocked, Brownian only",0.9998896964070103,0.9998887119687221,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,4.7772155502990705e-24,9.009234380741304e-08,1.0,-32.156476467451775,-32.15647647063796,-32.14917789701287,-32.14920955260253,-32.1564764674518,-32.15647647063796,-32.15651173495076,-5.005272228528183,-0.3352544452830574,0.3409979585715672,0.9999999999009171,9.992007221626409e-16
superlattice,213.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.94078237e-21,1.1522949157647919e-10,0.9999999485085465,5.1376224787009554e-08,0.9999999998847713,-9.41212241874599e-20,-9.412122419830536e-20,9.670804561209295e-07,0.9995796069684633,0.0004194259510806949,0.999999032919544,-9.410177678149352e-20,-9.410186778557074e-20,1.1522949157734523e-10,0.9999999485085458,5.137622479201498e-08,0.9999999998847706,-9.412122418745984e-20,-9.412122419830536e-20,8171.884711161828,3.136996437907761e-06,7.4537240604169765e-06,6.51730561892194e-09,206706.80052440046,-9.412133423313784e-20,153178.25863124547,0.9998693480719422,153232.25921060878,0.9998695820030332,195374.5948486032,0.9998979281569519,517485.8192024278,153178.25076045643,0.9998690597770467,"Neel blocked, Brownian only",0.9998693479567285,0.999868381117837,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,5.044019290162225e-24,6.9922481138462445e-09,1.0,-32.005504775744384,-32.005504779432336,-31.998891771611618,-31.998922717144396,-32.00550477574436,-32.005504779432336,-32.00554219628902,-4.981773297877815,-0.3336804807512121,0.3393970291886021,0.9999999998847705,7.771561172376096e-16
superlattice,214.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.95458886e-21,1.3381846553288006e-10,0.9999999445817338,5.528444631222909e-08,0.9999999998661802,-9.41212169882691e-20,-9.412121700086438e-20,9.498925059427639e-07,0.9996170686543737,0.00038198145312035026,0.999999050107494,-9.410349901765518e-20,-9.41035884059486e-20,1.3381846553616368e-10,0.9999999445817351,5.528444632870328e-08,0.9999999998661815,-9.412121698826922e-20,-9.412121700086438e-20,7111.206284311353,3.0758721565197892e-06,7.30848847093665e-06,6.390316114653301e-09,175128.55345161923,-9.412133423313784e-20,129538.1668483128,0.9998456669194242,129584.77214784556,0.9998454969759534,165318.70716887192,0.9998797119291613,436918.2948657366,129538.15968811618,0.9998450975982602,"Neel blocked, Brownian only",0.999845666785625,0.9998447171735181,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,5.299004584079372e-24,5.731526153684996e-08,1.0,-31.855943905599474,-31.85594390986243,-31.849947142105986,-31.849977396160828,-31.855943905599513,-31.85594390986243,-31.85598358789515,-4.958493983401751,-0.3321212261682625,0.33781106176248715,0.9999999998661815,1.3322676295501878e-15
superlattice,215.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.96839535e-21,1.5519017831256862e-10,0.9999999403953468,5.9449462963388944e-08,0.9999999998448097,-9.412120939134625e-20,-9.412120940595295e-20,9.330734200207915e-07,0.9996509196151812,0.00034814731139872054,0.9999990669265799,-9.410505427689362e-20,-9.41051420839004e-20,1.551901783098269e-10,0.9999999403953468,5.944946295092437e-08,0.9999999998448097,-9.412120939134625e-20,-9.412120940595295e-20,6196.207993581466,3.01619655523131e-06,7.1666950472117395e-06,6.266336333583053e-09,148516.73624580205,-9.412133423313784e-20,109705.93848344375,0.9998178382852788,109746.20800330254,0.9998179103662589,140096.5166870743,0.9998575322087394,369439.4930871587,109705.93195910961,0.9998175404303317,"Neel blocked, Brownian only",0.9998178381301168,0.999816905381829,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,3.464132356749764e-25,6.134800756285586e-08,1.0,-31.70777416537398,-31.70777417029472,-31.70233179245939,-31.70236137309014,-31.70777416537398,-31.70777417029472,-31.707816222370056,-4.935431220688255,-0.3305764762791078,0.33623984752173136,0.9999999998448098,1.1102230246251565e-16
superlattice,216.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.98220184e-21,1.7972835394969072e-10,0.9999999359349298,6.388534211057434e-08,0.9999999998202719,-9.412120137902774e-20,-9.412120139594397e-20,9.166150088663261e-07,0.9996815322689736,0.0003175511160175029,0.9999990833849911,-9.410645972255397e-20,-9.410654598202645e-20,1.7972835394384548e-10,0.9999999359349296,6.388534208562086e-08,0.9999999998202718,-9.412120137902774e-20,-9.412120139594398e-20,5405.832216515084,2.9579313202561624e-06,7.028252752992957e-06,6.145286676432471e-09,125846.63699653554,-9.412133423313784e-20,93043.47147753202,0.999784839754558,93078.30647533161,0.9997852947827921,118898.2986224076,0.9998328821987402,312837.86554578907,93043.4655316521,0.9997845258207775,"Neel blocked, Brownian only",0.9997848395748685,0.9997839233367682,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,4.665364590801311e-29,3.242557666816026e-08,1.0,-31.56097622789601,-31.560976233568404,-31.556033015710955,-31.556061940470954,-31.56097622789601,-31.560976233568407,-31.561020776896118,-4.9125820020739575,-0.32904602962966745,0.3346831815609826,0.9999999998202717,2.220446049250313e-16
superlattice,217.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,2.99600833e-21,2.0786500333481962e-10,0.9999999311853807,6.860675496273024e-08,0.9999999997921356,-9.412119293307782e-20,-9.412119295264226e-20,9.005091539145129e-07,0.9997092382577379,0.000289861233108219,0.9999990994908462,-9.410773063644866e-20,-9.410781538139786e-20,2.0786500333555943e-10,0.9999999311853802,6.860675496609279e-08,0.9999999997921352,-9.412119293307777e-20,-9.412119295264226e-20,4722.210508594326,2.901039187324292e-06,6.89307304575505e-06,6.0270897243579466e-09,107085.35183061277,-9.412133423313784e-20,79023.6007393155,0.9997465384565108,79053.76877207625,0.9997471532455294,101055.18254862945,0.9998025573097946,265289.43310514715,79023.59531482056,0.9997467132234182,"Neel blocked, Brownian only",0.9997465382486992,0.9997456381756015,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,2.9986868836993346e-24,4.0218024244254025e-08,1.0,-31.415531122063943,-31.41553112859411,-31.41103771111633,-31.411065997068793,-31.415531122063925,-31.41553112859411,-31.41557828483669,-4.889943375336289,-0.3275296884793003,0.3331408627519458,0.9999999997921349,6.661338147750939e-16
superlattice,218.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.00981482e-21,2.400859011473069e-10,0.9999999261309206,7.36289942566839e-08,0.9999999997599148,-9.412118403467752e-20,-9.412118405727462e-20,8.847479881829205e-07,0.9997343331059838,0.0002647821460278106,0.9999991152520116,-9.410888063373633e-20,-9.410896389645283e-20,2.400859011431561e-10,0.9999999261309198,7.362899424189691e-08,0.999999999759914,-9.412118403467747e-20,-9.412118405727464e-20,4130.159413029858,2.845483915397124e-06,6.761069814242705e-06,5.911670184343055e-09,90711.13282033143,-9.412133423313784e-20,67210.1362271862,0.9997023909589032,67236.29180146196,0.9997026068063906,86013.77563479119,0.9997682660303558,225287.50944322508,67210.13127725053,0.9997025166475788,"Neel blocked, Brownian only",0.9997023907188896,0.9997015064742238,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,3.2680692188351573e-24,1.0416275841862443e-08,1.0,-31.271420224675985,-31.271420232183793,-31.26733246457213,-31.26736012830611,-31.27142022467597,-31.2714202321838,-31.271470127566797,-4.867512442421902,-0.3260272587156338,0.3316126936567534,0.999999999759914,7.771561172376096e-16
superlattice,219.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.02362131e-21,2.769366132272558e-10,0.9999999207550718,7.896799214242625e-08,0.999999999723064,-9.412117466441465e-20,-9.41211746904802e-20,8.69324127615779e-07,0.9997570803139242,0.00024205036194841606,0.9999991306758726,-9.410992185171508e-20,-9.411000366381188e-20,2.769366132369923e-10,0.9999999207550712,7.896799217625503e-08,0.9999999997230633,-9.41211746644146e-20,-9.412117469048021e-20,3616.759214443383,2.791230260733629e-06,6.632159316849677e-06,5.798954835319174e-09,77586.70093542477,-9.412133423313784e-20,57241.61101210945,0.9996506464640919,57264.312873047784,0.9996507792587024,73315.5102662992,0.9997281450149754,191585.58179365657,57241.606488078294,0.9996503226269742,"Neel blocked, Brownian only",0.9996506461872525,0.999649777443666,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,7.826560189635251e-29,1.1347015294038698e-07,1.0,-31.128625252483964,-31.128625261104602,-31.12490361820974,-31.124930675862938,-31.12862525248395,-31.12862526110461,-31.128678026527677,-4.84528635820993,-0.3245385497717268,0.3300984804437089,0.9999999997230634,5.551115123125783e-16
superlattice,220.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.0374278e-21,3.190291221726666e-10,0.9999999150406313,8.464033825711629e-08,0.9999999996809696,-9.412116480227326e-20,-9.412116483230077e-20,8.542301714235394e-07,0.9997777151652303,0.00022143060459823449,0.9999991457698285,-9.41108651254918e-20,-9.411094551790093e-20,3.190291221731222e-10,0.9999999150406328,8.464033825945901e-08,0.9999999996809711,-9.412116480227338e-20,-9.412116483230076e-20,3171.001476338732,2.738243951333194e-06,6.506260120893264e-06,5.688872475068962e-09,66020.39979431641,-9.412133423313784e-20,48818.028246715156,0.9995903076107795,48837.75397579846,0.9995907234570409,62579.80900218226,0.9996812235066522,163150.81020383912,48818.02411303746,0.9995902456872076,"Neel blocked, Brownian only",0.9995903072918798,0.9995894537305796,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,7.547770700086165e-24,4.491479432822132e-08,1.0,-30.987128254463613,-30.98712826434945,-30.983737333770303,-30.98376380103617,-30.987128254463656,-30.987128264349447,-30.987184035498007,-4.823262329308976,-0.32306337454549167,0.3285980328053284,0.9999999996809709,1.2212453270876722e-15
superlattice,221.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.05123429e-21,3.6704910238315404e-10,0.9999999089696516,9.066329798012119e-08,0.9999999996329496,-9.412115442762398e-20,-9.412115446217119e-20,8.394592818964121e-07,0.9997964477735075,0.00020271276721055325,0.999999160540718,-9.41117201284718e-20,-9.411179913149513e-20,3.670491023906341e-10,0.9999999089696526,9.066329800223621e-08,0.9999999996329506,-9.41211544276241e-20,-9.412115446217122e-20,2783.493704962788,2.6864916617777424e-06,6.383293042837411e-06,5.581353867959298e-09,56321.60598442018,-9.412133423313784e-20,41690.03670114062,0.999520318295209,41707.19496021377,0.9995207245964568,53490.339099160505,0.9996272265715243,139126.11066447137,41690.03291996161,0.999520220875987,"Neel blocked, Brownian only",0.9995203179283347,0.9995194792386003,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,8.022214612627945e-24,7.148732072970176e-08,1.0,-30.84691160429505,-30.846911615617426,-30.8438196427295,-30.843845534881925,-30.84691160429509,-30.846911615617433,-30.846970533074938,-4.8014376128867635,-0.3216015493213039,0.32711116387860745,0.9999999996329509,1.3322676295501878e-15
superlattice,222.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.06504078e-21,4.217638993955275e-10,0.9999999025234072,9.705483086122367e-08,0.999999999578238,-9.412114351921333e-20,-9.412114355891004e-20,8.250047134536652e-07,0.9998134660463358,0.00018570894895075628,0.9999991749952866,-9.41124955091071e-20,-9.411257315242355e-20,4.2176389939570527e-10,0.9999999025234051,9.705483086155315e-08,0.9999999995782359,-9.412114351921312e-20,-9.412114355891004e-20,2446.211527872362,2.6359409884922465e-06,6.263181089509952e-06,5.476331693543447e-09,48177.356914730895,-9.412133423313784e-20,35650.07577860723,0.9994390441017063,35665.01666146654,0.9994391692150562,45783.77168852238,0.9995637403531367,118799.18863741113,35650.07231558085,0.9994395338448204,"Neel blocked, Brownian only",0.9994390436801809,0.9994382195597841,-1.465031108573584e-20,-9.812816750062888e-22,19.0,28.516660498395403,74.26542133780454,9.980927998682165e-22,4.8438559027217136e-24,4.677090492677394e-08,1.0,-30.707957993046122,-30.70795800599757,-30.705136493846943,-30.705161825750174,-30.707957993046055,-30.70795800599757,-30.708020215358385,-4.779809515531418,-0.3201528936937305,0.32563769016744254,0.9999999995782362,1.887379141862766e-15
