assembly,temperature_K,volume_fraction,escape_length_nm,p_free,p_bound,kBT_J,p_face,p_tip,U_total_per_NC_J,U_total_per_NC_kBT
dimer,600.0,0.1,0.5,0.9201809985198232,0.07981900148017698,8.283894e-21,0.06676884567511192,0.013050155805065062,-8.834463708821391e-22,-0.1066462669466967
dimer,602.0,0.1,0.5,0.9208298100317701,0.07917018996822993,8.311506980000001e-21,0.0661264142341476,0.01304377573408233,-8.740615417292067e-22,-0.10516282352074817
dimer,604.0,0.1,0.5,0.9214679456225774,0.07853205437742254,8.33911996e-21,0.06549466420053567,0.013037390176886873,-8.648354797363273e-22,-0.10370824306217646
dimer,606.0,0.1,0.5,0.922095629965524,0.07790437003447616,8.366732940000001e-21,0.06487336930896999,0.013031000725506175,-8.557647660303445e-22,-0.10228183117200636
dimer,608.0,0.1,0.5,0.9227130821576627,0.07728691784233742,8.39434592e-21,0.06426230893588039,0.013024608906457026,-8.468460682183769e-22,-0.10088291289029662
dimer,610.0,0.1,0.5,0.9233205158744985,0.07667948412550156,8.421958900000001e-21,0.06366126794234338,0.013018216183158182,-8.380761379462741e-22,-0.09951083208756505
dimer,612.0,0.1,0.5,0.9239181395200933,0.07608186047990675,8.44957188e-21,0.0630700365216528,0.013011823958253963,-8.29451808530635e-22,-0.09816495087685259
dimer,614.0,0.1,0.5,0.9245061563727375,0.0754938436272625,8.477184860000001e-21,0.06248841005141043,0.013005433575852068,-8.209699926621312e-22,-0.09684464904568933
dimer,616.0,0.1,0.5,0.9250847647263173,0.07491523527368264,8.50479784e-21,0.061916188950003635,0.012999046323679006,-8.126276801779933e-22,-0.09554932350725849
dimer,618.0,0.1,0.5,0.9256541580275078,0.07434584197249226,8.532410820000001e-21,0.061353178537336295,0.012992663435155954,-8.044219359015117e-22,-0.09427838777007125
dimer,620.0,0.1,0.5,0.9262145250089133,0.07378547499108677,8.5600238e-21,0.06079918889968853,0.01298628609139825,-7.963498975465319e-22,-0.09303127142549907
dimer,622.0,0.1,0.5,0.9267660498182813,0.07323395018171874,8.587636780000001e-21,0.06025403475857745,0.012979915423141293,-7.884087736849236e-22,-0.09180741965252559
dimer,624.0,0.1,0.5,0.9273089121439035,0.07269108785609647,8.61524976e-21,0.059717535343500924,0.012973552512595549,-7.805958417751016e-22,-0.09060629273910935
dimer,626.0,0.1,0.5,0.927843287336321,0.07215671266367893,8.642862740000001e-21,0.059189514268445466,0.012967198395233462,-7.729084462497038e-22,-0.08942736561956596
dimer,628.0,0.1,0.5,0.928369346526445,0.07163065347355498,8.67047572e-21,0.05866979941204438,0.012960854061510606,-7.653439966606105e-22,-0.08827012742740377
dimer,630.0,0.1,0.5,0.9288872567402009,0.0711127432597991,8.698088700000001e-21,0.0581582228012752,0.012954520458523909,-7.578999658795197e-22,-0.08713408106306385
dimer,632.0,0.1,0.5,0.9293971810098016,0.07060281899019834,8.72570168e-21,0.05765462049858964,0.012948198491608701,-7.505738883523678e-22,-0.08601874277603859
dimer,634.0,0.1,0.5,0.929899278481753,0.07010072151824691,8.753314660000001e-21,0.05715883249236925,0.012941889025877663,-7.433633584059151e-22,-0.08492364176085897
dimer,636.0,0.1,0.5,0.9303937045216888,0.06960629547831121,8.78092764e-21,0.05667070259060816,0.012935592887703035,-7.362660286048859e-22,-0.08384831976646215
dimer,638.0,0.1,0.5,0.9308806108161334,0.06911938918386665,8.808540620000001e-21,0.05619007831772172,0.012929310866144923,-7.292796081580837e-22,-0.08279233071846623
dimer,640.0,0.1,0.5,0.931360145471286,0.0686398545287141,8.8361536e-21,0.055716810814386966,0.012923043714327129,-7.224018613719667e-22,-0.08175524035389863
dimer,642.0,0.1,0.5,0.9318324531089156,0.06816754689108435,8.86376658e-21,0.05525075474032143,0.012916792150762923,-7.156306061501969e-22,-0.08073662586793852
dimer,644.0,0.1,0.5,0.9322976749594567,0.06770232504054324,8.89137956e-21,0.054791768179910896,0.01291055686063235,-7.089637125377405e-22,-0.07973607557225242
dimer,646.0,0.1,0.5,0.9327559489523893,0.06724405104761068,8.91899254e-21,0.054339712550597746,0.01290433849701293,-7.023991013081285e-22,-0.07875318856451566
dimer,648.0,0.1,0.5,0.9332074098039882,0.06679259019601179,8.94660552e-21,0.05389445251394617,0.012898137682065618,-6.95934742592528e-22,-0.07778757440872704
dimer,650.0,0.1,0.5,0.9336521891025208,0.06634781089747921,8.9742185e-21,0.053455855889301726,0.012891955008177487,-6.8956865454933175e-22,-0.07683885282594041
dimer,652.0,0.1,0.5,0.9340904153909715,0.06590958460902856,9.00183148e-21,0.0530237935699656,0.012885791039062958,-6.832989020729937e-22,-0.07590665339504818
dimer,654.0,0.1,0.5,0.9345222142473686,0.06547778575263141,9.02944446e-21,0.05259813944180648,0.012879646310824935,-6.7712359554089755e-22,-0.07499061526326699
dimer,656.0,0.1,0.5,0.9349477083627873,0.06505229163721274,9.057057440000001e-21,0.0521787703042353,0.012873521332977441,-6.71040889597061e-22,-0.07409038686598646
dimer,658.0,0.1,0.5,0.9353670176170985,0.0646329823829014,9.08467042e-21,0.05176556579347021,0.012867416589431184,-6.6504898197154375e-22,-0.07320562565565739
dimer,660.0,0.1,0.5,0.9357802591525352,0.06421974084746487,9.112283400000001e-21,0.0513584083080215,0.012861332539443373,-6.591461123344363e-22,-0.07233599783940392
dimer,662.0,0.1,0.5,0.9361875474451384,0.06381245255486166,9.13989638e-21,0.05095718293632853,0.012855269618533125,-6.533305611833604e-22,-0.07148117812505883
dimer,664.0,0.1,0.5,0.9365889943741534,0.06341100562584652,9.167509360000001e-21,0.05056177738648271,0.01284922823936381,-6.476006487634354e-22,-0.07064084947532961
dimer,666.0,0.1,0.5,0.9369847092894342,0.06301529071056575,9.19512234e-21,0.05017208191797229,0.012843208792593463,-6.419547340187046e-22,-0.06981470286981571
dimer,668.0,0.1,0.5,0.9373747990769178,0.06262520092308216,9.222735320000001e-21,0.04978798927538766,0.01283721164769449,-6.363912135740428e-22,-0.06900243707460561
dimer,670.0,0.1,0.5,0.9377593682222302,0.06224063177776992,9.2503483e-21,0.04940939462402619,0.01283123715374374,-6.309085207466033e-22,-0.06820375841919414
dimer,672.0,0.1,0.5,0.938138518872476,0.06186148112752391,9.277961280000001e-21,0.0490361954873397,0.01282528564018422,-6.255051245858794e-22,-0.06741838058046729
dimer,674.0,0.1,0.5,0.9385123508962735,0.06148764910372642,9.30557426e-21,0.04866829168616723,0.01281935741755919,-6.201795289415101e-22,-0.0666460243735146
dimer,676.0,0.1,0.5,0.9388809619420806,0.06111903805791929,9.333187240000001e-21,0.04830558527969925,0.012813452778220037,-6.149302715579532e-22,-0.06588641754903368
dimer,678.0,0.1,0.5,0.9392444474948713,0.06075555250512865,9.36080022e-21,0.04794798050812021,0.012807571997008448,-6.09755923195212e-22,-0.06513929459710358
dimer,680.0,0.1,0.5,0.9396029009312076,0.06039709906879243,9.388413200000001e-21,0.04759538373687813,0.012801715331914307,-6.046550867747981e-22,-0.06440439655710914
dimer,682.0,0.1,0.5,0.939956413572758,0.06004358642724208,9.41602618e-21,0.047247703402532315,0.012795883024709765,-5.996263965501644e-22,-0.06368147083360853
dimer,684.0,0.1,0.5,0.9403050747383088,0.05969492526169117,9.443639160000001e-21,0.046904849960130494,0.012790075301560686,-5.946685173008427e-22,-0.06297027101794121
dimer,686.0,0.1,0.5,0.9406489717943144,0.059351028205685545,9.47125214e-21,0.046566735832069446,0.012784292373616096,-5.897801435495693e-22,-0.06227055671538371
dimer,688.0,0.1,0.5,0.9409881902040299,0.05901180979597002,9.498865120000001e-21,0.04623327535839346,0.012778534437576561,-5.849599988016789e-22,-0.06158209337766434
dimer,690.0,0.1,0.5,0.9413228135752695,0.058677186424730535,9.5264781e-21,0.045904384748488375,0.012772801676242165,-5.80206834806098e-22,-0.06090465214065815
dimer,692.0,0.1,0.5,0.9416529237068318,0.05834707629316813,9.554091080000001e-21,0.04557998203412722,0.01276709425904091,-5.755194308372644e-22,-0.060238009667086444
dimer,694.0,0.1,0.5,0.9419786006336339,0.05802139936636617,9.58170406e-21,0.04525998702382801,0.012761412342538157,-5.708965929973419e-22,-0.059581947994054606
dimer,696.0,0.1,0.5,0.9422999226705884,0.05770007732941165,9.609317040000001e-21,0.04494432125848364,0.012755756070928015,-5.66337153538102e-22,-0.05893625438526502
dimer,698.0,0.1,0.5,0.9426169664552677,0.05738303354473225,9.63693002e-21,0.04463290796822528,0.012750125576506979,-5.618399702018823e-22,-0.05830072118775044
dimer,700.0,0.1,0.5,0.9429298069893867,0.057070193010613425,9.664543000000001e-21,0.04432567203048259,0.012744520980130831,-5.574039255810319e-22,-0.05767514569297604
superlattice,120.0,0.0001,0.5,1.946239627220119e-19,1.0,1.6567788e-21,0.9999999999997301,2.6983732317284523e-13,-9.412133423007566e-20,-56.80983739656474
superlattice,122.0,0.0001,0.5,4.93922247111669e-19,1.0,1.68439178e-21,0.9999999999995741,4.259198520611088e-13,-9.412133422859943e-20,-55.878528585908576
superlattice,124.0,0.0001,0.5,1.2163923909211452e-18,1.0,1.71200476e-21,0.9999999999993375,6.624595545675221e-13,-9.412133422649649e-20,-54.97726199458492
superlattice,126.0,0.0001,0.5,2.9111388839548497e-18,1.0,1.73961774e-21,0.999999999998984,1.016016992472868e-12,-9.412133422353539e-20,-54.10460704058777
superlattice,128.0,0.0001,0.5,6.7796729184149254e-18,1.0,1.76723072e-21,0.9999999999984625,1.5375815438021264e-12,-9.412133421941283e-20,-53.259222553245806
superlattice,130.0,0.0001,0.5,1.538359240666538e-17,1.0,1.7948437e-21,0.9999999999977025,2.297411677922429e-12,-9.412133421373461e-20,-52.439849895416856
superlattice,132.0,0.0001,0.5,3.405049920785503e-17,1.0,1.82245668e-21,0.9999999999966088,3.391209612890712e-12,-9.412133420599322e-20,-51.645306710935486
superlattice,134.0,0.0001,0.5,7.36018504033582e-17,0.9999999999999999,1.8500696600000002e-21,0.9999999999950518,4.947914958582491e-12,-9.412133419554168e-20,-50.874481231988675
superlattice,136.0,0.0001,0.5,1.5552777024834871e-16,0.9999999999999999,1.8776826400000002e-21,0.9999999999928604,7.13944281423361e-12,-9.412133418156105e-20,-50.12632708877845
superlattice,138.0,0.0001,0.5,3.215949424427146e-16,0.9999999999999997,1.9052956200000002e-21,0.9999999999898069,1.0192734713263118e-11,-9.412133416302619e-20,-49.39985857051735
superlattice,140.0,0.0001,0.5,6.513226074059795e-16,0.9999999999999993,1.9329086000000003e-21,0.9999999999855949,1.4404535280111319e-11,-9.412133413866172e-20,-48.694146292619166
superlattice,142.0,0.0001,0.5,1.2931522514961484e-15,0.9999999999999987,1.9605215800000003e-21,0.9999999999798395,2.015935289351491e-11,-9.412133410689296e-20,-48.00831323004001
superlattice,144.0,0.0001,0.5,2.5190074918206854e-15,0.9999999999999974,1.9881345600000003e-21,0.9999999999720465,2.7951108381183872e-11,-9.412133406579171e-20,-47.34153108117174
superlattice,146.0,0.0001,0.5,4.818097283746564e-15,0.9999999999999952,2.01574754e-21,0.9999999999615862,3.840902109153705e-11,-9.412133401301259e-20,-46.69301693058873
superlattice,148.0,0.0001,0.5,9.055441165315116e-15,0.9999999999999909,2.04336052e-21,0.9999999999476626,5.232832584966733e-11,-9.412133394571971e-20,-46.06203018237805
superlattice,150.0,0.0001,0.5,1.6735399607822977e-14,0.9999999999999832,2.0709735e-21,0.9999999999292769,7.070645653544874e-11,-9.412133386051093e-20,-45.447869738802034
superlattice,152.0,0.0001,0.5,3.0432907261229266e-14,0.9999999999999696,2.09858648e-21,0.9999999999051842,9.478537154477128e-11,-9.412133375332205e-20,-44.84987140168846
superlattice,154.0,0.0001,0.5,5.4488537618265394e-14,0.9999999999999455,2.12619946e-21,0.9999999998738448,1.261007324453046e-10,-9.412133361933533e-20,-44.267405476311865
superlattice,156.0,0.0001,0.5,9.611267484974113e-14,0.9999999999999039,2.15381244e-21,0.9999999998333652,1.6653867897929972e-10,-9.412133345286358e-20,-43.6998745595803
superlattice,158.0,0.0001,0.5,1.6711532920429624e-13,0.9999999999998329,2.18142542e-21,0.999999999781432,2.1840097050570725e-10,-9.41213332472356e-20,-43.14671149620857
superlattice,160.0,0.0001,0.5,2.865800950935992e-13,0.9999999999997135,2.2090384e-21,0.9999999997152341,2.844792853787071e-10,-9.412133299466222e-20,-42.60737748816961
superlattice,162.0,0.0001,0.5,4.84944798195972e-13,0.999999999999515,2.23665138e-21,0.9999999996313755,3.681394850681488e-10,-9.412133268609592e-20,-42.08136034418378
superlattice,164.0,0.0001,0.5,8.101524068662089e-13,0.9999999999991899,2.2642643600000002e-21,0.9999999995257732,4.734166585600463e-10,-9.412133231107647e-20,-41.56817285728795
superlattice,166.0,0.0001,0.5,1.3368130577569189e-12,0.9999999999986632,2.2918773400000002e-21,0.9999999993935413,6.051217643446627e-10,-9.412133185756631e-20,-41.06735129968443
superlattice,168.0,0.0001,0.5,2.1796961886527064e-12,0.9999999999978203,2.3194903200000002e-21,0.9999999992288595,7.689606818162339e-10,-9.412133131177202e-20,-40.57845402509462
superlattice,170.0,0.0001,0.5,3.5133819048142065e-12,0.9999999999964866,2.3471033000000003e-21,0.9999999990248202,9.716664709844177e-10,-9.412133065795382e-20,-40.10106016976492
superlattice,172.0,0.0001,0.5,5.600581741207161e-12,0.9999999999943994,2.3747162800000003e-21,0.9999999987732539,1.2211456189510361e-09,-9.412132987822587e-20,-39.634768444096345
superlattice,174.0,0.0001,0.5,8.832539069464431e-12,0.9999999999911675,2.4023292600000003e-21,0.9999999984645284,1.5266390236568178e-09,-9.412132895233727e-20,-39.17919600760192
superlattice,176.0,0.0001,0.5,1.3786097510035776e-11,0.9999999999862139,2.42994224e-21,0.9999999980873155,1.898898430077119e-09,-9.41213278574458e-20,-38.733977420568564
superlattice,178.0,0.0001,0.5,2.130355337914128e-11,0.9999999999786965,2.45755522e-21,0.9999999976283175,2.3503789915633405e-09,-9.412132656787764e-20,-38.298763666387785
superlattice,180.0,0.0001,0.5,3.2603371370912546e-11,0.9999999999673966,2.4851682e-21,0.999999997071948,2.8954485797034225e-09,-9.41213250548693e-20,-37.8732212390571
superlattice,182.0,0.0001,0.5,4.943234365950374e-11,0.9999999999505677,2.51278118e-21,0.9999999963999532,3.550614410310814e-09,-9.41213232862981e-20,-37.45703129084169
superlattice,184.0,0.0001,0.5,7.427293211556525e-11,0.9999999999257271,2.54039416e-21,0.9999999955909595,4.3347674914238385e-09,-9.41213212264e-20,-37.049888835518345
superlattice,186.0,0.0001,0.5,1.1062349255119114e-10,0.9999999998893765,2.56800714e-21,0.9999999946199313,5.269445332051416e-09,-9.41213188354662e-20,-36.651502003014755
superlattice,188.0,0.0001,0.5,1.6337400257261823e-10,0.999999999836626,2.59562012e-21,0.9999999934575128,6.379113278442352e-09,-9.412131606952283e-20,-36.26159134161852
superlattice,190.0,0.0001,0.5,2.3930598905245204e-10,0.999999999760694,2.6232331e-21,0.9999999920692292,7.691464768534718e-09,-9.412131287999408e-20,-35.87988916425081
superlattice,192.0,0.0001,0.5,3.477527922882575e-10,0.9999999996522472,2.65084608e-21,0.9999999904145065,9.23774071564811e-09,-9.412130921333987e-20,-35.506138935588396
superlattice,194.0,0.0001,0.5,5.014653547851293e-10,0.9999999994985347,2.6784590600000002e-21,0.9999999884454664,1.1053068150132164e-08,-9.412130501066669e-20,-35.14009469708553
superlattice,196.0,0.0001,0.5,7.177396564254596e-10,0.9999999992822604,2.7060720400000002e-21,0.9999999861054422,1.3176818163312504e-08,-9.41213002073091e-20,-34.781520527187844
superlattice,198.0,0.0001,0.5,1.019875039008655e-09,0.9999999989801249,2.7336850200000003e-21,0.9999999833271419,1.565298311241869e-08,-9.412129473237756e-20,-34.430190034248184
superlattice,200.0,0.0001,0.5,1.4390483085408286e-09,0.9999999985609517,2.7612980000000003e-21,0.9999999800303788,1.8530572958970308e-08,-9.412128850825357e-20,-34.08588587984838
superlattice,202.0,0.0001,0.5,2.016707043038405e-09,0.999999997983293,2.7889109800000003e-21,0.9999999761192624,2.186403052707368e-08,-9.412128145004619e-20,-33.74839933042473
superlattice,204.0,0.0001,0.5,2.807607370073565e-09,0.9999999971923926,2.8165239600000003e-21,0.9999999714787272,2.5713665382921904e-08,-9.412127346497254e-20,-33.417529835241496
superlattice,206.0,0.0001,0.5,3.883647048012473e-09,0.9999999961163529,2.8441369400000004e-21,0.999999965970247,3.014610595319937e-08,-9.412126445166837e-20,-33.0930846289238
superlattice,208.0,0.0001,0.5,5.3386744564264906e-09,0.9999999946613255,2.8717499200000004e-21,0.9999999594265561,3.523476941868507e-08,-9.412125429940605e-20,-32.77487835688911
superlattice,210.0,0.0001,0.5,7.2944885741549734e-09,0.9999999927055114,2.8993629e-21,0.9999999516451625,4.106034884073494e-08,-9.41212428871972e-20,-32.462732722142924
superlattice,212.0,0.0001,0.5,9.908284726915509e-09,0.9999999900917153,2.92697588e-21,0.9999999423803984,4.771131690306314e-08,-9.412123008276524e-20,-32.156476152022556
superlattice,214.0,0.0001,0.5,1.3381846376004962e-08,0.9999999866181536,2.95458886e-21,0.9999999313337081,5.528444557981919e-08,-9.41212157413485e-20,-31.855943483571007
superlattice,216.0,0.0001,0.5,1.7972835075176558e-08,0.9999999820271649,2.98220184e-21,0.999999918141824,6.388534097385589e-08,-9.412119970431924e-20,-31.56097566632822
superlattice,218.0,0.0001,0.5,2.400858954408246e-08,0.9999999759914104,3.00981482e-21,0.999999902362418,7.362899250663275e-08,-9.41211817975577e-20,-31.271419481401082
superlattice,220.0,0.0001,0.5,3.190291120964894e-08,0.9999999680970888,3.0374278e-21,0.9999998834567532,8.464033558384593e-08,-9.412116182956149e-20,-30.987127275769808
superlattice,222.0,0.0001,0.5,4.217638817849346e-08,0.9999999578236118,3.06504078e-21,0.999999860768785,9.705482680873553e-08,-9.412113958922014e-20,-30.70795671084681
superlattice,224.0,0.0001,0.5,5.5480893057062374e-08,0.9999999445191069,3.0926537600000002e-21,0.9999998335000762,1.110190307684897e-07,-9.412111484320569e-20,-30.433770524381522
superlattice,226.0,0.0001,0.5,7.262898296467043e-08,0.9999999273710171,3.1202667400000002e-21,0.9999998006797998,1.2669121737824296e-07,-9.412108733290998e-20,-30.164436304862182
superlattice,228.0,0.0001,0.5,9.462903311503922e-08,0.9999999053709668,3.1478797200000003e-21,0.9999997611289981,1.442419687320467e-07,-9.41210567708489e-20,-29.899826277621845
superlattice,230.0,0.0001,0.5,1.227270490884157e-07,0.9999998772729509,3.1754927000000003e-21,0.9999997134181565,1.6385479438084907e-07,-9.412102283644738e-20,-29.63981710190906
superlattice,232.0,0.0001,0.5,1.5845622797328157e-07,0.999999841543772,3.2031056800000003e-21,0.9999996558170181,1.8572675393399847e-07,-9.412098517110448e-20,-29.384289678230182
superlattice,234.0,0.0001,0.5,2.0369547549139608e-07,0.9999997963045245,3.2307186600000003e-21,0.9999995862354386,2.1006908586290446e-07,-9.412094337242683e-20,-29.13312896531412
superlattice,236.0,0.0001,0.5,2.6073823556538877e-07,0.9999997392617644,3.2583316400000004e-21,0.9999995021539231,2.3710784137321962e-07,-9.412089698749939e-20,-28.8862238060885
superlattice,238.0,0.0001,0.5,3.3237315103537315e-07,0.999999667626849,3.2859446200000004e-21,0.9999994005423268,2.670845222049714e-07,-9.412084550505828e-20,-28.64346676209603
superlattice,240.0,0.0001,0.5,4.2197824982153146e-07,0.9999995780217502,3.3135576e-21,0.999999277765029,3.002567212182561e-07,-9.412078834639864e-20,-28.404753955808292
superlattice,242.0,0.0001,0.5,5.336305401479793e-07,0.9999994663694598,3.34117058e-21,0.9999991294706952,3.368987646251229e-07,-9.41207248548466e-20,-28.16998492032891
superlattice,244.0,0.0001,0.5,6.722331018094075e-07,0.9999993277668981,3.36878356e-21,0.9999989504645435,3.7730235473572105e-07,-9.412065428359778e-20,-27.939062456003487
superlattice,246.0,0.0001,0.5,8.436619781247911e-07,0.9999991563380218,3.39639654e-21,0.9999987345608098,4.217772120983203e-07,-9.412057578170473e-20,-27.711892493479198
superlattice,248.0,0.0001,0.5,1.0549354053514308e-06,0.9999989450645946,3.42400952e-21,0.9999984744128787,4.7065171592791694e-07,-9.412048837797521e-20,-27.48838396278034
superlattice,250.0,0.0001,0.5,1.314408163012562e-06,0.999998685591837,3.4516225e-21,0.9999981613182952,5.242735417362971e-07,-9.41203909625216e-20,-27.268448667987766
superlattice,252.0,0.0001,0.5,1.6319940898152612e-06,0.9999983680059101,3.47923548e-21,0.9999977849956152,5.830102950972496e-07,-9.412028226567332e-20,-27.052001167128047
superlattice,254.0,0.0001,0.5,2.0194200854972227e-06,0.9999979805799145,3.50684846e-21,0.999997333329774,6.472501405031223e-07,-9.412016083393991e-20,-26.838958656896143
superlattice,256.0,0.0001,0.5,2.4905152088320335e-06,0.9999975094847912,3.53446144e-21,0.9999967920823669,7.174024242928604e-07,-9.41200250026862e-20,-26.629240861851414
superlattice,258.0,0.0001,0.5,3.0615387858246724e-06,0.9999969384612142,3.56207442e-21,0.9999961445629236,7.938982906560566e-07,-9.411987286515128e-20,-26.422769927740948
superlattice,260.0,0.0001,0.5,3.7515517594086246e-06,0.9999962484482406,3.5896874e-21,0.9999953712569509,8.771912897415388e-07,-9.411970223741249e-20,-26.219470318616736
superlattice,262.0,0.0001,0.5,4.5828358421606065e-06,0.9999954171641579,3.61730038e-21,0.9999944494061809,9.677579769221947e-07,-9.411951061886705e-20,-26.019268717425962
superlattice,264.0,0.0001,0.5,5.5813653759998545e-06,0.999994418634624,3.64491336e-21,0.9999933525361216,1.0660985022884491e-06,-9.411929514776549e-20,-25.822093929762293
superlattice,266.0,0.0001,0.5,6.777337156729206e-06,0.9999932226628433,3.67252634e-21,0.9999920499256538,1.172737189461066e-06,-9.411905255130954e-20,-25.627876790479203
superlattice,268.0,0.0001,0.5,8.205763845658173e-06,0.9999917942361544,3.7001393200000004e-21,0.9999905060130515,1.288223102827475e-06,-9.411877908977764e-20,-25.43655007287067
superlattice,270.0,0.0001,0.5,9.907136964342483e-06,0.9999900928630356,3.7277523000000004e-21,0.9999886797324333,1.4131306023149352e-06,-9.411847049411925e-20,-25.248048400136252
superlattice,272.0,0.0001,0.5,1.1928165850442083e-05,0.9999880718341495,3.7553652800000004e-21,0.9999865237742648,1.5480598848158823e-06,-9.41181218964159e-20,-25.06230815885263
superlattice,274.0,0.0001,0.5,1.4322599341453223e-05,0.9999856774006586,3.7829782600000005e-21,0.9999839837631472,1.6936375113755136e-06,-9.41177277525715e-20,-24.879267414180564
superlattice,276.0,0.0001,0.5,1.7152137347059183e-05,0.9999828478626529,3.8105912400000005e-21,0.9999809973457338,1.8505169192374388e-06,-9.411728175656003e-20,-24.698865826542974
superlattice,278.0,0.0001,0.5,2.0487439868333227e-05,0.9999795125601316,3.8382042200000005e-21,0.9999774931812139,2.0193789178179206e-06,-9.411677674551731e-20,-24.52104456951415
superlattice,280.0,0.0001,0.5,2.4409241421111902e-05,0.9999755907585789,3.8658172000000005e-21,0.9999733898264113,2.2009321676425057e-06,-9.411620459493093e-20,-24.345746248666625
superlattice,282.0,0.0001,0.5,2.900957921941185e-05,0.9999709904207806,3.8934301800000006e-21,0.9999685945071394,2.3959136412275643e-06,-9.411555610313826e-20,-24.172914821125225
superlattice,284.0,0.0001,0.5,3.4393143870464174e-05,0.9999656068561296,3.9210431600000006e-21,0.9999630017670647,2.605089064823156e-06,-9.411482086431426e-20,-24.002495515584748
superlattice,286.0,0.0001,0.5,4.067876172320428e-05,0.9999593212382768,3.9486561400000006e-21,0.9999564919849369,2.829253339849049e-06,-9.411398712908431e-20,-23.834434752549583
superlattice,288.0,0.0001,0.5,4.800101839406079e-05,0.9999519989816059,3.976269120000001e-21,0.9999489297506632,3.06923094275277e-06,-9.411304165186979e-20,-23.66868006456006
superlattice,290.0,0.0001,0.5,5.651203336449117e-05,0.9999434879666355,4.0038821e-21,0.9999401620903337,3.325876301892519e-06,-9.411196952403317e-20,-23.505180016173096
superlattice,292.0,0.0001,0.5,6.638339590047873e-05,0.9999336166040995,4.03149508e-21,0.9999300165299496,3.600074149899077e-06,-9.411075399186148e-20,-23.343884123470513
superlattice,294.0,0.0001,0.5,7.780827288130124e-05,0.9999221917271187,4.05910806e-21,0.9999182989872688,3.892739849794365e-06,-9.410937625838947e-20,-23.184742772871505
superlattice,296.0,0.0001,0.5,9.100369943911509e-05,0.9999089963005608,4.08672104e-21,0.999904791480868,4.204819692940768e-06,-9.410781526804182e-20,-23.027707139032376
superlattice,298.0,0.0001,0.5,0.00010621306359752795,0.9998937869364025,4.11433402e-21,0.9998892496452357,4.537291166657414e-06,-9.410604747303669e-20,-22.872729101619388
superlattice,300.0,0.0001,0.5,0.00012370879635123286,0.9998762912036487,4.141947e-21,0.9998714000404597,4.891163189070566e-06,-9.410404658048108e-20,-22.71976116074906
superlattice,302.0,0.0001,0.5,0.00014379527884408698,0.9998562047211559,4.16955998e-21,0.9998509372448474,5.267476308456447e-06,-9.410178327906031e-20,-22.568756350894443
superlattice,304.0,0.0001,0.5,0.0001668119784733301,0.9998331880215267,4.19717296e-21,0.9998275207186627,5.667302863986827e-06,-9.409922494420693e-20,-22.419668153062467
superlattice,306.0,0.0001,0.5,0.00019313682586577513,0.9998068631741343,4.22478594e-21,0.9998007714270299,6.091747104396714e-06,-9.409633532063588e-20,-22.272450405057892
superlattice,308.0,0.0001,0.5,0.00022318984472968208,0.9997768101552703,4.25239892e-21,0.9997702682100097,6.54194526065528e-06,-9.409307418110723e-20,-22.127057209653138
superlattice,310.0,0.0001,0.5,0.00025743704657477004,0.9997425629534252,4.2800119e-21,0.999735543887857,7.019065568233963e-06,-9.408939696030097e-20,-21.983442840497936
superlattice,312.0,0.0001,0.5,0.0002963946022023511,0.9997036053977977,4.30762488e-21,0.9996960810895636,7.524308234025927e-06,-9.408525436267933e-20,-21.841561645609058
superlattice,314.0,0.0001,0.5,0.00034063330168676483,0.9996593666983132,4.33523786e-21,0.9996513077929708,8.058905342374651e-06,-9.408059194324395e-20,-21.701367948296138
superlattice,316.0,0.0001,0.5,0.00039078331428564505,0.9996092166857143,4.36285084e-21,0.9996005925650203,8.624120694014684e-06,-9.407534966010768e-20,-21.56281594538943
superlattice,318.0,0.0001,0.5,0.00044753925931626204,0.9995524607406837,4.39046382e-21,0.9995432394911127,9.221249571011557e-06,-9.406946139785434e-20,-21.42585960265454
superlattice,320.0,0.0001,0.5,0.000511665598502653,0.9994883344014973,4.4180768e-21,0.9994784827830774,9.851618420005578e-06,-9.406285446069747e-20,-21.29045254729331
superlattice,322.0,0.0001,0.5,0.0005840023596164653,0.9994159976403836,4.44568978e-21,0.9994054810559383,1.0516584445216456e-05,-9.405544903452197e-20,-21.15654795745149
superlattice,324.0,0.0001,0.5,0.0006654712003842876,0.9993345287996157,4.47330276e-21,0.999323311264514,1.1217535101748542e-05,-9.404715761696826e-20,-21.0240984486747
superlattice,326.0,0.0001,0.5,0.0007570818205946716,0.9992429181794054,4.50091574e-21,0.9992309622919266,1.1955887478748019e-05,-9.403788441482e-20,-20.893055957279483
superlattice,328.0,0.0001,0.5,0.0008599387290859484,0.999140061270914,4.5285287200000004e-21,0.9991273281833533,1.273308756090321e-05,-9.402752470807492e-20,-20.7633716206342
superlattice,330.0,0.0001,0.5,0.0009752483708058067,0.9990247516291942,4.5561417000000004e-21,0.9990112010198385,1.3550609355648379e-05,-9.40159641802146e-20,-20.63499565437453
superlattice,332.0,0.0001,0.5,0.0011043266173775988,0.9988956733826224,4.5837546800000004e-21,0.9988812634287502,1.4409953872227992e-05,-9.400307821436258e-20,-20.50787722661514
superlattice,334.0,0.0001,0.5,0.0012486066225560666,0.9987513933774439,4.6113676600000005e-21,0.9987360807295064,1.5312647937505297e-05,-9.398873115520616e-20,-20.381964329256313
