assembly,channel,dipole_manifold,temperature_K,twist_halfwidth_deg,volume_fraction,twist_registry_weight,twist_free_energy_cost_kBT,orbit_count,alpha,p_pair,p_free,kBT_J,vdW_pair_J,U_bound_conditional_per_NC_J,U_total_per_NC_J,vdW_pair_kBT,U_bound_conditional_per_NC_kBT,U_total_per_NC_kBT
dimer,face,bondaxis,243.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.011825583872765296,0.9881744161272347,3.35497707e-21,-4.8834370285786125e-21,-1.5431114632130676e-20,-1.824819403325171e-22,-1.4555798524663575,-4.599469477784144,-0.054391412079760386
dimer,face,bondaxis,244.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.011398078251828874,0.9886019217481711,3.36878356e-21,-4.8834370285786125e-21,-1.542694213325893e-20,-1.7583749362132116e-22,-1.4496143612677248,-4.579380615731493,-0.05219613860301585
dimer,face,bondaxis,245.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.010989095431109777,0.9890109045688902,3.38259005e-21,-4.8834370285786125e-21,-1.5422736310704914e-20,-1.6948192112717823e-22,-1.4436975679564281,-4.559445892860979,-0.05010418602963082
dimer,face,bondaxis,246.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.010597726473931793,0.9894022735260682,3.39639654e-21,-4.8834370285786125e-21,-1.541849731012434e-20,-1.6340101713175087e-22,-1.4378288786557922,-4.539663472311846,-0.04811011176326038
dimer,face,bondaxis,247.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.010223111064551803,0.9897768889354482,3.4102030300000005e-21,-4.8834370285786125e-21,-1.5414225279073914e-20,-1.5758133700199465e-22,-1.4320077091065782,-4.520031547527513,-0.046208784525651726
dimer,face,bondaxis,248.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.009864434773706512,0.9901355652262935,3.42400952e-21,-4.8834370285786125e-21,-1.540992036694819e-20,-1.5201015432777192e-22,-1.4262334844730842,-4.500548341626161,-0.04439536556188428
dimer,face,bondaxis,249.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.009520926478338533,0.9904790735216614,3.4378160100000005e-21,-4.8834370285786125e-21,-1.540558272491732e-20,-1.466754204799e-22,-1.420505639153915,-4.481212106786749,-0.042665291002557164
dimer,face,bondaxis,250.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.009191855927564845,0.9908081440724351,3.4516225e-21,-4.8834370285786125e-21,-1.5401212505865713e-20,-1.4156572646372757e-22,-1.4148236165972994,-4.462021123650026,-0.04101425531434204
dimer,face,bondaxis,251.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.008876531447210866,0.9911234685527891,3.4654289900000005e-21,-4.8834370285786125e-21,-1.5396809864331763e-20,-1.3667026694746736e-22,-1.409186869120816,-4.442973700734165,-0.03943819577369766
dimer,face,bondaxis,252.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.008574297775514309,0.9914257022244857,3.47923548e-21,-4.8834370285786125e-21,-1.5392374956448488e-20,-1.3197880634895842e-22,-1.403594857735416,-4.4240681738645895,-0.03793327790189079
dimer,face,bondaxis,253.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.008284534022891745,0.9917154659771082,3.4930419700000006e-21,-4.8834370285786125e-21,-1.538790793988511e-20,-1.2748164686910423e-22,-1.398047051973616,-4.4053029056175665,-0.036495881802732597
dimer,face,bondaxis,254.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.008006651748959245,0.9919933482510408,3.50684846e-21,-4.8834370285786125e-21,-1.5383408973789444e-20,-1.231695983649466e-22,-1.3925429297217513,-4.3866762847772,-0.03512258934762941
dimer,face,bondaxis,255.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.007740093150296628,0.9922599068497033,3.5206549500000006e-21,-4.8834370285786125e-21,-1.5378878218731644e-20,-1.1903394996005082e-22,-1.3870819770561758,-4.368186725805561,-0.033810172155624284
dimer,face,bondaxis,256.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.00748432935274635,0.9925156706472537,3.53446144e-21,-4.8834370285786125e-21,-1.5374315836648342e-20,-1.1506644329462025e-22,-1.3816636880833002,-4.349832668325373,-0.032555580319082573
dimer,face,bondaxis,257.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.007238858802332262,0.9927611411976678,3.54826793e-21,-4.8834370285786125e-21,-1.536972199078831e-20,-1.1125924732241769e-22,-1.3762875647833654,-4.331612576615179,-0.03135593182852392
dimer,face,bondaxis,258.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.007003205749176563,0.9929967942508234,3.56207442e-21,-4.8834370285786125e-21,-1.536509684565851e-20,-1.0760493456617037e-22,-1.3709531168578484,-4.313524939116379,-0.03020850265283631
dimer,face,bondaxis,259.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.006776918819077113,0.9932230811809228,3.57588091e-21,-4.8834370285786125e-21,-1.5360440566971545e-20,-1.04096458747625e-22,-1.365659861580405,-4.295568267952063,-0.029110717433714815
dimer,face,bondaxis,260.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.006559569667683923,0.9934404303323161,3.5896874e-21,-4.8834370285786125e-21,-1.535575332159371e-20,-1.0072713371276275e-22,-1.3604073236512495,-4.277741098457128,-0.028060140755644277
dimer,face,bondaxis,261.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.006350751712482445,0.9936492482875176,3.60349389e-21,-4.8834370285786125e-21,-1.535103527749415e-20,-9.74906135769244e-23,-1.3551950350548847,-4.260041988719495,-0.027054468955107453
dimer,face,bondaxis,262.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.006150078938048366,0.9938499210619516,3.61730038e-21,-4.8834370285786125e-21,-1.5346286603694955e-20,-9.438087401863813e-23,-1.3500225349210873,-4.242469519132097,-0.02609152243492649
dimer,face,bondaxis,263.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.005957184770288284,0.9940428152297117,3.63110687e-21,-4.8834370285786125e-21,-1.5341507470221904e-20,-9.139219465486986e-23,-1.344889369389068,-4.225022291955264,-0.025169238451764397
dimer,face,bondaxis,264.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.005771721015617389,0.9942282789843826,3.64491336e-21,-4.8834370285786125e-21,-1.533669804805655e-20,-8.851914243414618e-23,-1.3397950914747154,-4.207698930889416,-0.02428566434680526
dimer,face,bondaxis,265.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.005593356861254079,0.9944066431387459,3.65871985e-21,-4.8834370285786125e-21,-1.5331858509088774e-20,-8.575655598758844e-23,-1.3347392609408486,-4.1904980806575765,-0.023438951191518103
dimer,face,bondaxis,266.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.005421777933027413,0.9945782220669726,3.67252634e-21,-4.8834370285786125e-21,-1.532698902607062e-20,-8.3099530881303e-23,-1.3297214441703942,-4.173418406597627,-0.022627347822181443
dimer,face,bondaxis,267.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.005256685407301243,0.9947433145926987,3.68633283e-21,-4.8834370285786125e-21,-1.5322089772570657e-20,-8.054340571683179e-23,-1.3247412140424153,-4.156458594263898,-0.02184919523851887
dimer,face,bondaxis,268.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0050977951738140894,0.994902204826186,3.7001393200000004e-21,-4.8834370285786125e-21,-1.5317160922929452e-20,-7.808374902944353e-23,-1.3197981498109137,-4.139617349037941,-0.021102921343362693
dimer,face,bondaxis,269.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.004944837046421528,0.9950551629535784,3.71394581e-21,-4.8834370285786125e-21,-1.5312202652215917e-20,-7.571634693699124e-23,-1.3148918369863378,-4.1228933957482585,-0.02038703600174264
dimer,face,bondaxis,270.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.004797554018903826,0.9952024459810962,3.7277523000000004e-21,-4.8834370285786125e-21,-1.530721513618436e-20,-7.343719149482676e-23,-1.3100218672197217,-4.10628547829864,-0.019700126399178064
dimer,face,bondaxis,271.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.004655701563169358,0.9953442984368306,3.74155879e-21,-4.8834370285786125e-21,-1.530219855123256e-20,-7.124246971490133e-23,-1.3051878381893907,-4.089792359305027,-0.019040852680254513
dimer,face,bondaxis,272.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.004519046967342116,0.9954809530326579,3.7553652800000004e-21,-4.8834370285786125e-21,-1.5297153074360642e-20,-6.912855320965758e-23,-1.300389353490165,-4.073412819740572,-0.018407943849781127
dimer,face,bondaxis,273.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0043873687113719145,0.9956126312886281,3.76917177e-21,-4.8834370285786125e-21,-1.5292078883130725e-20,-6.709198842367891e-23,-1.2956260225249996,-4.057145658588737,-0.017800193919970623
dimer,face,bondaxis,274.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.004260455877945959,0.995739544122054,3.7829782600000005e-21,-4.8834370285786125e-21,-1.528697615562736e-20,-6.51294874182623e-23,-1.2908974603989958,-4.040989692504169,-0.01721645828814842
dimer,face,bondaxis,275.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.004138107596614435,0.9958618924033855,3.79678475e-21,-4.8834370285786125e-21,-1.528184507041912e-20,-6.323791917618623e-23,-1.2862032878157268,-4.0249437554812975,-0.016655650330502994
dimer,face,bondaxis,276.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.004020132519167615,0.9959798674808323,3.8105912400000005e-21,-4.8834370285786125e-21,-1.5276685806520552e-20,-6.141430139589961e-23,-1.2815431309758145,-4.009006698530213,-0.016116738198322107
dimer,face,bondaxis,277.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.003906348324420551,0.9960936516755794,3.82439773e-21,-4.8834370285786125e-21,-1.5271498543355162e-20,-5.965579274622632e-23,-1.276916621477707,-3.9931773893598566,-0.015598741804039905
dimer,face,bondaxis,278.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0037965812506721903,0.9962034187493278,3.8382042200000005e-21,-4.8834370285786125e-21,-1.5266283460719333e-20,-5.795968555441397e-23,-1.2723233962205929,-3.977454712068273,-0.015100729985236159
dimer,face,bondaxis,279.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0036906656542108653,0.9963093343457892,3.85201071e-21,-4.8834370285786125e-21,-1.5261040738746646e-20,-5.632339890200506e-23,-1.267763097309408,-3.961837566839643,-0.014621817835497413
dimer,face,bondaxis,280.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0035884435923361404,0.9964115564076639,3.8658172000000005e-21,-4.8834370285786125e-21,-1.5255770557873373e-20,-5.474447210455105e-23,-1.2632353719618743,-3.946324869648097,-0.014161164191765467
dimer,face,bondaxis,281.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0034897644294598646,0.9965102355705401,3.87962369e-21,-4.8834370285786125e-21,-1.5250473098804566e-20,-5.322055855264273e-23,-1.2587398724175263,-3.930915551968022,-0.013717969268468595
dimer,face,bondaxis,282.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0033944844649359423,0.996605515535064,3.8934301800000006e-21,-4.8834370285786125e-21,-1.524514854248069e-20,-5.1749419893091524e-23,-1.2542762558486695,-3.9156085604906594,-0.01329147242935573
dimer,face,bondaxis,283.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.003302466581350343,0.9966975334186496,3.90723667e-21,-4.8834370285786125e-21,-1.5239797070045493e-20,-5.0328920530386107e-23,-1.2498441842732326,-3.900402856847034,-0.012880950088540734
dimer,face,bondaxis,284.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0032135799120793225,0.9967864200879207,3.9210431600000006e-21,-4.8834370285786125e-21,-1.5234418862814143e-20,-4.895702242974185e-23,-1.2454433244694536,-3.885297417336804,-0.012485713732807225
dimer,face,bondaxis,285.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.003127699526996254,0.9968723004730038,3.93484965e-21,-4.8834370285786125e-21,-1.5229014102242435e-20,-4.7631780204202946e-23,-1.241073347892368,-3.8702912326630914,-0.0121051080577381
dimer,face,bondaxis,286.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0030447061352747956,0.9969552938647253,3.9486561400000006e-21,-4.8834370285786125e-21,-1.5223582969896408e-20,-4.635133646930849e-23,-1.2367339305920448,-3.855383307672976,-0.011738509210707945
dimer,face,bondaxis,287.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0029644858042999606,0.9970355141957,3.96246263e-21,-4.8834370285786125e-21,-1.5218125647422916e-20,-4.511391744983838e-23,-1.2324247531335362,-3.840572661103662,-0.011385323134224329
dimer,face,bondaxis,288.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.002886929693758011,0.997113070306242,3.976269120000001e-21,-4.8834370285786125e-21,-1.5212642316520783e-20,-4.3917828824083503e-23,-1.228145500518489,-3.825858325334071,-0.011044984003518226
dimer,face,bondaxis,289.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0028119338040323923,0.9971880661959676,3.99007561e-21,-4.8834370285786125e-21,-1.5207133158912733e-20,-4.276145179196861e-23,-1.2238958621083904,-3.811239346141797,-0.01071695275267443
dimer,face,bondaxis,290.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0027393987380850983,0.9972606012619148,4.0038821e-21,-4.8834370285786125e-21,-1.5201598356317872e-20,-4.1643239354173684e-23,-1.2196755315493961,-3.796714782465216,-0.010400715683954252
dimer,face,bondaxis,291.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.002669229476052527,0.9973307705239475,4.01768859e-21,-4.8834370285786125e-21,-1.5196038090424847e-20,-4.0561712790178956e-23,-1.2154842066987108,-3.782283706170678,-0.010095783155303968
dimer,face,bondaxis,292.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.002601335161830732,0.9973986648381693,4.03149508e-21,-4.8834370285786125e-21,-1.519045254286589e-20,-3.9515458323878095e-23,-1.2113215895524825,-3.767945201824701,-0.00980168834135799
dimer,face,bondaxis,293.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0025356289009687855,0.9974643710990312,4.04530157e-21,-4.8834370285786125e-21,-1.5184841895191204e-20,-3.8503123966088446e-23,-1.20718738617517,-3.7536983664709087,-0.009517986063542956
dimer,face,bondaxis,294.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0024720275692294053,0.9975279724307706,4.05910806e-21,-4.8834370285786125e-21,-1.517920632884414e-20,-3.752341652392419e-23,-1.2030813066303567,-3.7395423094117235,-0.00924425168516558
dimer,face,bondaxis,295.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0024104516312142958,0.9975895483687857,4.07291455e-21,-4.8834370285786125e-21,-1.5173546025137058e-20,-3.6575098767596816e-23,-1.1990030649129655,-3.7254761519946586,-0.008980080067625483
dimer,face,bondaxis,296.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.0023508249684876387,0.9976491750315124,4.08672104e-21,-4.8834370285786125e-21,-1.516786116522768e-20,-3.565698674577124e-23,-1.1949523788828544,-3.7114990274030744,-0.008725084584136733
dimer,face,bondaxis,297.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.002293074716664562,0.9977069252833355,4.1005275300000004e-21,-4.8834370285786125e-21,-1.5162151930096075e-20,-3.47679472411301e-23,-1.190928970199747,-3.697610080451301,-0.008478896187566894
dimer,face,bondaxis,298.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.002237131110963288,0.9977628688890368,4.11433402e-21,-4.8834370285786125e-21,-1.5156418500522327e-20,-3.3906895358298043e-23,-1.1869325642594795,-3.683808467384067,-0.008241162529214885
dimer,face,bondaxis,299.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.002182927339748992,0.997817072660251,4.1281405100000004e-21,-4.8834370285786125e-21,-1.515066105706483e-20,-3.307279223673718e-23,-1.1829628901315212,-3.6700933556800925,-0.008011547125545195
dimer,face,bondaxis,300.0,5.0,0.01,0.006944444444444444,4.969813299576001,4,8.096009713840885e-06,0.002130399405625602,0.9978696005943744,4.141947e-21,-4.8834370285786125e-21,-1.514487978003884e-20,-3.226464288166594e-23,-1.1790196804977495,-3.656463923859682,-0.007789728570082122
dimer,face,bondaxis,200.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.20723374357395682,0.7927662564260431,2.7612980000000003e-21,-4.8834370285786125e-21,-1.557688021392327e-20,-3.2280551999344166e-21,-1.7685295207466243,-5.641144206066592,-1.1690354318637164
dimer,face,bondaxis,201.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.20045696999563897,0.799543030004361,2.7751044900000003e-21,-4.8834370285786125e-21,-1.5574243774288682e-20,-3.1219657169673533e-21,-1.7597308664145515,-5.612128779442348,-1.1249903303523368
dimer,face,bondaxis,202.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.19382224270557952,0.8061777572944204,2.7889109800000003e-21,-4.8834370285786125e-21,-1.5571570508635563e-20,-3.0181167184318066e-21,-1.7510193274719053,-5.5833874298259465,-1.0821846735430065
dimer,face,bondaxis,203.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.18733508134167584,0.8126649186583241,2.8027174700000003e-21,-4.8834370285786125e-21,-1.556886041118724e-20,-2.9165937315269585e-21,-1.7423936164991372,-5.554916104757158,-1.0406306603308675
dimer,face,bondaxis,204.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.181000124088677,0.8189998759113231,2.8165239600000003e-21,-4.8834370285786125e-21,-1.556611348143924e-20,-2.81746847171893e-21,-1.73385247132022,-5.526710833107643,-1.0003353465947187
dimer,face,bondaxis,205.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.17482116046041585,0.8251788395395842,2.8303304500000003e-21,-4.8834370285786125e-21,-1.5563329724075024e-20,-2.720799362990879e-21,-1.7253946543869505,-5.498767723067468,-0.9613009544489333
dimer,face,bondaxis,206.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.1688011696175202,0.8311988303824798,2.8441369400000004e-21,-4.8834370285786125e-21,-1.5560509148881004e-20,-2.626632144175237e-21,-1.7170189521811885,-5.471082960190026,-0.923525202754561
dimer,face,bondaxis,207.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.1629423631207608,0.8370576368792392,2.8579434300000004e-21,-4.8834370285786125e-21,-1.5557651770661442e-20,-2.5350005441214638e-21,-1.7087241746344195,-5.443652805493579,-0.8870016521360828
dimer,face,bondaxis,208.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.15724623107160907,0.8427537689283909,2.8717499200000004e-21,-4.8834370285786125e-21,-1.555475760915282e-20,-2.4459270092717134e-21,-1.7005091545640616,-5.416473593617378,-0.8517200582952269
dimer,face,bondaxis,209.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.15171359065989035,0.8482864093401097,2.88555641e-21,-4.8834370285786125e-21,-1.5551826688937995e-20,-2.359423468299097e-21,-1.6923727471259564,-5.389541731030652,-0.8176667280259813
dimer,face,bondaxis,210.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.14634463621919636,0.8536553637808036,2.8993629e-21,-4.8834370285786125e-21,-1.554885903936034e-20,-2.2754921197387515e-21,-1.6843138292824995,-5.362853694292749,-0.7848248729880456
dimer,face,bondaxis,211.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.14113898997984944,0.8588610100201506,2.91316939e-21,-4.8834370285786125e-21,-1.5545854694437524e-20,-2.194126229946413e-21,-1.6763312992858999,-5.336406028362643,-0.7531749569654832
dimer,face,bondaxis,212.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.13609575280294509,0.8639042471970549,2.92697588e-21,-4.8834370285786125e-21,-1.5542813692775593e-20,-2.1153109301942173e-21,-1.6684240761760607,-5.310195344956376,-0.7226950330025327
dimer,face,bondaxis,213.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.13121355427416828,0.8687864457258317,2.94078237e-21,-4.8834370285786125e-21,-1.5539736077482746e-20,-2.039024003209033e-21,-1.660591099292605,-5.284218320950674,-0.6933610674526157
dimer,face,bondaxis,214.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.1264906016299518,0.8735093983700482,2.95458886e-21,-4.8834370285786125e-21,-1.5536621896083468e-20,-1.9652366509326803e-21,-1.6528313278005835,-5.258471696831439,-0.6651472485862823
dimer,face,bondaxis,215.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.12192472707896271,0.8780752729210373,2.96839535e-21,-4.8834370285786125e-21,-1.553347120043263e-20,-1.8939142367016756e-21,-1.645143740229418,-5.232952275185524,-0.638026277969232
dimer,face,bondaxis,216.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.11751343316718767,0.8824865668328123,2.98220184e-21,-4.8834370285786125e-21,-1.553028404662989e-20,-1.8250169963810822e-21,-1.6375273340246521,-5.207656919234511,-0.611969643336107
dimer,face,bondaxis,217.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.1132539359138307,0.8867460640861693,2.99600833e-21,-4.8834370285786125e-21,-1.552706049493427e-20,-1.7585007142234582e-21,-1.6299811251120961,-5.182582551409085,-0.5869478721454217
dimer,face,bondaxis,218.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.10914320551701705,0.8908567944829829,3.00981482e-21,-4.8834370285786125e-21,-1.5523800609679213e-20,-1.694317360347413e-21,-1.6225041474739672,-5.157726151962802,-0.5629307654041696
dimer,face,bondaxis,219.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.10517800449249422,0.8948219955075057,3.02362131e-21,-4.8834370285786125e-21,-1.5520504459187736e-20,-1.6324156877342243e-21,-1.6150954527366432,-5.133084757623876,-0.5398876116977176
dimer,face,bondaxis,220.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.10135492316496401,0.898645076835036,3.0374278e-21,-4.8834370285786125e-21,-1.5517172115688106e-20,-1.57274178752309e-21,-1.6077541097696584,-5.108655460283897,-0.5177873816533483
dimer,face,bondaxis,221.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.09767041248047764,0.9023295875195223,3.05123429e-21,-4.8834370285786125e-21,-1.551380365523005e-20,-1.5152396021474605e-21,-1.6004792042955875,-5.084435405722334,-0.49659890330724504
dimer,face,bondaxis,222.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.09412081414975454,0.9058791858502455,3.06504078e-21,-4.8834370285786125e-21,-1.5510399157601294e-20,-1.4598513965011008e-21,-1.5932698385104724,-5.060421792365612,-0.47629101903861154
dimer,face,bondaxis,223.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.09070238816677113,0.9092976118332289,3.0788472700000002e-21,-4.8834370285786125e-21,-1.5506958706244626e-20,-1.406518187859891e-21,-1.5861251307144613,-5.0366118700797475,-0.45683272488534027
dimer,face,bondaxis,224.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.0874113377750259,0.9125886622249741,3.0926537600000002e-21,-4.8834370285786125e-21,-1.5503482388175635e-20,-1.3551801357219855e-21,-1.5790442149523432,-5.013002938995548,-0.4381932931677374
dimer,face,bondaxis,225.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.08424383197610671,0.9157561680238933,3.1064602500000002e-21,-4.8834370285786125e-21,-1.5499970293900874e-20,-1.3057768930740307e-21,-1.572026240663666,-4.989592348365273,-0.4203423794249518
dimer,face,bondaxis,226.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.08119602569217416,0.9188039743078258,3.1202667400000002e-21,-4.8834370285786125e-21,-1.5496422517336797e-20,-1.2582479208544648e-21,-1.5650703723421453,-4.966377495449891,-0.40325011471758493
dimer,face,bondaxis,227.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.0782640777063486,0.9217359222936514,3.1340732300000002e-21,-4.8834370285786125e-21,-1.5492839155729133e-20,-1.2125327675759451e-21,-1.5581757892040742,-4.9433558244358995,-0.38688718437378217
dimer,face,bondaxis,228.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.0754441665133564,0.9245558334866436,3.1478797200000003e-21,-4.8834370285786125e-21,-1.548922030957323e-20,-1.1685713161975046e-21,-1.55134168486546,-4.920524825380949,-0.37122489425914423
dimer,face,bondaxis,229.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.0727325042177271,0.9272674957822729,3.1616862100000003e-21,-4.8834370285786125e-21,-1.5485566082534794e-20,-1.1263040004118536e-21,-1.5445672670276194,-4.897882033187219,-0.35623522563671917
dimer,face,bondaxis,230.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.07012534861888069,0.9298746513811194,3.1754927000000003e-21,-4.8834370285786125e-21,-1.5481876581371548e-20,-1.0856719925431646e-21,-1.5378517571709776,-4.875425026601871,-0.34189087965567183
dimer,face,bondaxis,231.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.06761901362209458,0.9323809863779055,3.1892991900000003e-21,-4.8834370285786125e-21,-1.5478151915855625e-20,-1.0466173652430907e-21,-1.5311943902568175,-4.8531514272436835,-0.32816531246887837
dimer,face,bondaxis,232.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.0652098781120533,0.9347901218879467,3.2031056800000003e-21,-4.8834370285786125e-21,-1.547439219869654e-20,-1.0090832291351098e-21,-1.524594414436745,-4.831058898655051,-0.3150327619334463
dimer,face,bondaxis,233.0,10.0,0.01,0.027777777777777776,3.58351893845611,4,3.238403885536354e-05,0.06289439342184533,0.9371056065781547,3.2169121700000003e-21,-4.8834370285786125e-21,-1.5470597545465294e-20,-9.73013848495529e-22,-1.5180510907696345,-4.809145145378741,-0.30246826679620814
