assembly,temperature_K,state_index,contact,spin1_index,spin2_index,energy_per_NC_J,p_equilibrium,p_window_mean
superlattice,228.0,93,face,3,5,2.5085200487965158e-20,4.473850054043725e-18,3.773941455195828e-15
superlattice,228.0,94,face,3,6,2.5085200487965158e-20,4.473850054043725e-18,3.773941455195828e-15
superlattice,228.0,95,face,3,7,6.482071206166617e-20,1.4743690413558196e-23,1.2632965147789546e-20
superlattice,228.0,96,face,4,0,6.482071206166617e-20,1.4743690413558196e-23,1.263296514774709e-20
superlattice,228.0,97,face,4,1,2.5085200487965158e-20,4.473850054043725e-18,3.773941455191667e-15
superlattice,228.0,98,face,4,2,2.5085200487965158e-20,4.473850054043725e-18,3.773941455191665e-15
superlattice,228.0,99,face,4,3,-1.465031108573584e-20,1.3575525356705037e-12,1.134541005795852e-09
superlattice,228.0,100,face,4,4,-1.465031108573584e-20,1.3575525356705037e-12,7.288299359494664e-10
superlattice,228.0,101,face,4,5,-5.438582265943684e-20,4.119380097327253e-07,4.1706021416920916e-07
superlattice,228.0,102,face,4,6,-5.438582265943684e-20,4.119380097327253e-07,4.1706021416871317e-07
superlattice,228.0,103,face,4,7,-9.412133423313784e-20,0.12499915797273149,0.12498283067347274
superlattice,228.0,104,face,5,0,2.5085200487965158e-20,4.473850054043725e-18,3.786626965793897e-15
superlattice,228.0,105,face,5,1,6.482071206166617e-20,1.4743690413558196e-23,1.2716622946920013e-20
superlattice,228.0,106,face,5,2,-1.465031108573584e-20,1.3575525356705037e-12,1.1380395540392609e-09
superlattice,228.0,107,face,5,3,2.5085200487965158e-20,4.473850054043725e-18,3.773941455195762e-15
superlattice,228.0,108,face,5,4,-5.438582265943684e-20,4.119380097327253e-07,4.17060214250612e-07
superlattice,228.0,109,face,5,5,-1.465031108573584e-20,1.3575525356705037e-12,7.312953626657351e-10
superlattice,228.0,110,face,5,6,-9.412133423313784e-20,0.12499915797273149,0.12498746319394677
superlattice,228.0,111,face,5,7,-5.438582265943684e-20,4.119380097327253e-07,4.170762766639384e-07
superlattice,228.0,112,face,6,0,2.5085200487965158e-20,4.473850054043725e-18,3.786626965793907e-15
superlattice,228.0,113,face,6,1,-1.465031108573584e-20,1.3575525356705037e-12,1.1380395540392638e-09
superlattice,228.0,114,face,6,2,6.482071206166617e-20,1.4743690413558196e-23,1.271662294692004e-20
superlattice,228.0,115,face,6,3,2.5085200487965158e-20,4.473850054043725e-18,3.773941455195779e-15
superlattice,228.0,116,face,6,4,-5.438582265943684e-20,4.119380097327253e-07,4.1706021425110836e-07
superlattice,228.0,117,face,6,5,-9.412133423313784e-20,0.12499915797273149,0.12498746319424786
superlattice,228.0,118,face,6,6,-1.465031108573584e-20,1.3575525356705037e-12,7.312953626657413e-10
superlattice,228.0,119,face,6,7,-5.438582265943684e-20,4.119380097327253e-07,4.1707627666443426e-07
superlattice,228.0,120,face,7,0,-1.465031108573584e-20,1.3575525356705037e-12,1.1371070836896605e-09
superlattice,228.0,121,face,7,1,2.5085200487965158e-20,4.473850054043725e-18,3.786626965797953e-15
superlattice,228.0,122,face,7,2,2.5085200487965158e-20,4.473850054043725e-18,3.7866269657979615e-15
superlattice,228.0,123,face,7,3,6.482071206166617e-20,1.4743690413558196e-23,1.2632965147789694e-20
superlattice,228.0,124,face,7,4,-9.412133423313784e-20,0.12499915797273149,0.1249828307231765
superlattice,228.0,125,face,7,5,-5.438582265943684e-20,4.119380097327253e-07,4.170762767463332e-07
superlattice,228.0,126,face,7,6,-5.438582265943684e-20,4.119380097327253e-07,4.1707627674583714e-07
superlattice,228.0,127,face,7,7,-1.465031108573584e-20,1.3575525356705037e-12,7.303173740351568e-10
superlattice,228.0,128,tip,0,0,-4.7992727416049647e-20,7.20697125543436e-08,5.565565902068753e-05
superlattice,228.0,129,tip,0,1,-1.665176358868741e-20,3.4184090690462606e-12,2.4974542868153887e-09
superlattice,228.0,130,tip,0,2,-1.665176358868741e-20,3.4184090690462606e-12,2.4974542868153854e-09
superlattice,228.0,131,tip,0,3,1.468920023867483e-20,1.6214190606804912e-16,1.1352126535273304e-13
superlattice,228.0,132,tip,0,4,-1.665176358868741e-20,3.4184090690462606e-12,2.8361616095573936e-09
superlattice,228.0,133,tip,0,5,1.468920023867483e-20,1.6214190606804912e-16,1.3722201454420684e-13
superlattice,228.0,134,tip,0,6,1.468920023867483e-20,1.6214190606804912e-16,1.372220145442068e-13
superlattice,228.0,135,tip,0,7,4.603016406603707e-20,7.6907114310679e-21,6.451750943331314e-18
superlattice,228.0,136,tip,1,0,-1.665176358868741e-20,3.4184090690462606e-12,2.4974542868155658e-09
superlattice,228.0,137,tip,1,1,1.4689200238674836e-20,1.6214190606804912e-16,1.253850677125565e-13
superlattice,228.0,138,tip,1,2,-1.6651763588687413e-20,3.4184090690462606e-12,2.5016750066097567e-09
superlattice,228.0,139,tip,1,3,1.4689200238674833e-20,1.6214190606804912e-16,1.1588202514997535e-13
superlattice,228.0,140,tip,1,4,-1.6651763588687413e-20,3.4184090690462606e-12,2.8375389778235945e-09
superlattice,228.0,141,tip,1,5,1.4689200238674833e-20,1.6214190606804912e-16,1.3985494472477402e-13
superlattice,228.0,142,tip,1,6,-1.6651763588687416e-20,3.4184090690462606e-12,2.8700563041535906e-09
superlattice,228.0,143,tip,1,7,1.468920023867483e-20,1.6214190606804912e-16,1.372220145443539e-13
superlattice,228.0,144,tip,2,0,-1.665176358868741e-20,3.4184090690462606e-12,2.4974542868155757e-09
superlattice,228.0,145,tip,2,1,-1.6651763588687413e-20,3.4184090690462606e-12,2.5016750066097724e-09
superlattice,228.0,146,tip,2,2,1.4689200238674836e-20,1.6214190606804912e-16,1.2538506771255773e-13
superlattice,228.0,147,tip,2,3,1.4689200238674833e-20,1.6214190606804912e-16,1.158820251499762e-13
superlattice,228.0,148,tip,2,4,-1.6651763588687413e-20,3.4184090690462606e-12,2.8375389778236106e-09
superlattice,228.0,149,tip,2,5,-1.6651763588687416e-20,3.4184090690462606e-12,2.8700563041536105e-09
superlattice,228.0,150,tip,2,6,1.4689200238674833e-20,1.6214190606804912e-16,1.3985494472477458e-13
superlattice,228.0,151,tip,2,7,1.468920023867483e-20,1.6214190606804912e-16,1.372220145443543e-13
superlattice,228.0,152,tip,3,0,1.468920023867483e-20,1.6214190606804912e-16,1.1352126535275235e-13
superlattice,228.0,153,tip,3,1,1.4689200238674833e-20,1.6214190606804912e-16,1.1588202514998522e-13
superlattice,228.0,154,tip,3,2,1.4689200238674833e-20,1.6214190606804912e-16,1.158820251499854e-13
superlattice,228.0,155,tip,3,3,1.4689200238674836e-20,1.6214190606804912e-16,1.2498529875876437e-13
superlattice,228.0,156,tip,3,4,-1.6651763588687416e-20,3.4184090690462606e-12,2.8612268200757474e-09
superlattice,228.0,157,tip,3,5,-1.6651763588687413e-20,3.4184090690462606e-12,2.8375389778267853e-09
superlattice,228.0,158,tip,3,6,-1.6651763588687413e-20,3.4184090690462606e-12,2.8375389778267816e-09
superlattice,228.0,159,tip,3,7,-1.665176358868741e-20,3.4184090690462606e-12,2.8361616095672412e-09
superlattice,228.0,160,tip,4,0,-1.665176358868741e-20,3.4184090690462606e-12,2.836161609557459e-09
superlattice,228.0,161,tip,4,1,-1.6651763588687413e-20,3.4184090690462606e-12,2.8375389778235696e-09
superlattice,228.0,162,tip,4,2,-1.6651763588687413e-20,3.4184090690462606e-12,2.8375389778235663e-09
superlattice,228.0,163,tip,4,3,-1.6651763588687416e-20,3.4184090690462606e-12,2.8612268200755612e-09
superlattice,228.0,164,tip,4,4,1.4689200238674836e-20,1.6214190606804912e-16,1.2498529875865499e-13
superlattice,228.0,165,tip,4,5,1.4689200238674833e-20,1.6214190606804912e-16,1.158820251500232e-13
superlattice,228.0,166,tip,4,6,1.4689200238674833e-20,1.6214190606804912e-16,1.1588202515002318e-13
superlattice,228.0,167,tip,4,7,1.468920023867483e-20,1.6214190606804912e-16,1.1352126535291316e-13
superlattice,228.0,168,tip,5,0,1.468920023867483e-20,1.6214190606804912e-16,1.3722201454421277e-13
superlattice,228.0,169,tip,5,1,1.4689200238674833e-20,1.6214190606804912e-16,1.3985494472477508e-13
superlattice,228.0,170,tip,5,2,-1.6651763588687416e-20,3.4184090690462606e-12,2.8700563041536663e-09
superlattice,228.0,171,tip,5,3,-1.6651763588687413e-20,3.4184090690462606e-12,2.8375389778267477e-09
superlattice,228.0,172,tip,5,4,1.4689200238674833e-20,1.6214190606804912e-16,1.15882025150031e-13
superlattice,228.0,173,tip,5,5,1.4689200238674836e-20,1.6214190606804912e-16,1.2538506771272918e-13
superlattice,228.0,174,tip,5,6,-1.6651763588687413e-20,3.4184090690462606e-12,2.5016750066133955e-09
superlattice,228.0,175,tip,5,7,-1.665176358868741e-20,3.4184090690462606e-12,2.4974542868251114e-09
superlattice,228.0,176,tip,6,0,1.468920023867483e-20,1.6214190606804912e-16,1.3722201454421312e-13
superlattice,228.0,177,tip,6,1,-1.6651763588687416e-20,3.4184090690462606e-12,2.8700563041536767e-09
superlattice,228.0,178,tip,6,2,1.4689200238674833e-20,1.6214190606804912e-16,1.3985494472477543e-13
superlattice,228.0,179,tip,6,3,-1.6651763588687413e-20,3.4184090690462606e-12,2.837538977826758e-09
superlattice,228.0,180,tip,6,4,1.4689200238674833e-20,1.6214190606804912e-16,1.1588202515003187e-13
superlattice,228.0,181,tip,6,5,-1.6651763588687413e-20,3.4184090690462606e-12,2.5016750066134133e-09
superlattice,228.0,182,tip,6,6,1.4689200238674836e-20,1.6214190606804912e-16,1.2538506771273042e-13
superlattice,228.0,183,tip,6,7,-1.665176358868741e-20,3.4184090690462606e-12,2.4974542868251127e-09
superlattice,228.0,184,tip,7,0,4.603016406603707e-20,7.6907114310679e-21,6.451750943331818e-18
superlattice,228.0,185,tip,7,1,1.468920023867483e-20,1.6214190606804912e-16,1.3722201454436012e-13
superlattice,228.0,186,tip,7,2,1.468920023867483e-20,1.6214190606804912e-16,1.3722201454436047e-13
superlattice,228.0,187,tip,7,3,-1.665176358868741e-20,3.4184090690462606e-12,2.836161609567301e-09
superlattice,228.0,188,tip,7,4,1.468920023867483e-20,1.6214190606804912e-16,1.1352126535292951e-13
superlattice,228.0,189,tip,7,5,-1.665176358868741e-20,3.4184090690462606e-12,2.497454286825268e-09
superlattice,228.0,190,tip,7,6,-1.665176358868741e-20,3.4184090690462606e-12,2.4974542868252636e-09
superlattice,228.0,191,tip,7,7,-4.7992727416049647e-20,7.20697125543436e-08,5.565565902573053e-05
superlattice,229.0,0,free,0,0,0.0,1.6848023748291307e-11,1.1234006363822669e-08
superlattice,229.0,1,free,0,1,0.0,1.6848023748291307e-11,1.0424303607909364e-08
superlattice,229.0,2,free,0,2,0.0,1.6848023748291307e-11,1.0424303607909356e-08
superlattice,229.0,3,free,0,3,0.0,1.6848023748291307e-11,1.0175460913634499e-08
superlattice,229.0,4,free,0,4,0.0,1.6848023748291307e-11,1.2460093033734513e-08
superlattice,229.0,5,free,0,5,0.0,1.6848023748291307e-11,1.2304802434522305e-08
superlattice,229.0,6,free,0,6,0.0,1.6848023748291307e-11,1.2304802434522265e-08
superlattice,229.0,7,free,0,7,0.0,1.6848023748291307e-11,1.2194753368112247e-08
superlattice,229.0,8,free,1,0,0.0,1.6848023748291307e-11,1.042430360790963e-08
superlattice,229.0,9,free,1,1,0.0,1.6848023748291307e-11,1.1248827774410081e-08
superlattice,229.0,10,free,1,2,0.0,1.6848023748291307e-11,1.0245656218913141e-08
superlattice,229.0,11,free,1,3,0.0,1.6848023748291307e-11,1.0389061446150897e-08
superlattice,229.0,12,free,1,4,0.0,1.6848023748291307e-11,1.2264162739544046e-08
superlattice,229.0,13,free,1,5,0.0,1.6848023748291307e-11,1.2541657053933611e-08
superlattice,229.0,14,free,1,6,0.0,1.6848023748291307e-11,1.220459940665881e-08
superlattice,229.0,15,free,1,7,0.0,1.6848023748291307e-11,1.2304802434525711e-08
superlattice,229.0,16,free,2,0,0.0,1.6848023748291307e-11,1.0424303607909715e-08
superlattice,229.0,17,free,2,1,0.0,1.6848023748291307e-11,1.0245656218913206e-08
superlattice,229.0,18,free,2,2,0.0,1.6848023748291307e-11,1.124882777441011e-08
superlattice,229.0,19,free,2,3,0.0,1.6848023748291307e-11,1.0389061446150962e-08
superlattice,229.0,20,free,2,4,0.0,1.6848023748291307e-11,1.226416273954411e-08
superlattice,229.0,21,free,2,5,0.0,1.6848023748291307e-11,1.2204599406658872e-08
superlattice,229.0,22,free,2,6,0.0,1.6848023748291307e-11,1.2541657053933632e-08
superlattice,229.0,23,free,2,7,0.0,1.6848023748291307e-11,1.230480243452579e-08
superlattice,229.0,24,free,3,0,0.0,1.6848023748291307e-11,1.0175460913635157e-08
superlattice,229.0,25,free,3,1,0.0,1.6848023748291307e-11,1.0389061446151284e-08
superlattice,229.0,26,free,3,2,0.0,1.6848023748291307e-11,1.0389061446151276e-08
superlattice,229.0,27,free,3,3,0.0,1.6848023748291307e-11,1.1211465894320578e-08
superlattice,229.0,28,free,3,4,0.0,1.6848023748291307e-11,1.2167657324764052e-08
superlattice,229.0,29,free,3,5,0.0,1.6848023748291307e-11,1.2264162739547631e-08
superlattice,229.0,30,free,3,6,0.0,1.6848023748291307e-11,1.2264162739547628e-08
superlattice,229.0,31,free,3,7,0.0,1.6848023748291307e-11,1.2460093033745353e-08
superlattice,229.0,32,free,4,0,0.0,1.6848023748291307e-11,1.2460093033734669e-08
superlattice,229.0,33,free,4,1,0.0,1.6848023748291307e-11,1.226416273954408e-08
superlattice,229.0,34,free,4,2,0.0,1.6848023748291307e-11,1.2264162739544066e-08
superlattice,229.0,35,free,4,3,0.0,1.6848023748291307e-11,1.2167657324763751e-08
superlattice,229.0,36,free,4,4,0.0,1.6848023748291307e-11,1.1211465894323437e-08
superlattice,229.0,37,free,4,5,0.0,1.6848023748291307e-11,1.038906144615869e-08
superlattice,229.0,38,free,4,6,0.0,1.6848023748291307e-11,1.0389061446158643e-08
superlattice,229.0,39,free,4,7,0.0,1.6848023748291307e-11,1.0175460913645593e-08
superlattice,229.0,40,free,5,0,0.0,1.6848023748291307e-11,1.2304802434522712e-08
superlattice,229.0,41,free,5,1,0.0,1.6848023748291307e-11,1.2541657053933895e-08
superlattice,229.0,42,free,5,2,0.0,1.6848023748291307e-11,1.2204599406658986e-08
superlattice,229.0,43,free,5,3,0.0,1.6848023748291307e-11,1.2264162739547592e-08
superlattice,229.0,44,free,5,4,0.0,1.6848023748291307e-11,1.0389061446159164e-08
superlattice,229.0,45,free,5,5,0.0,1.6848023748291307e-11,1.1248827774419392e-08
superlattice,229.0,46,free,5,6,0.0,1.6848023748291307e-11,1.0245656218924012e-08
superlattice,229.0,47,free,5,7,0.0,1.6848023748291307e-11,1.0424303607926305e-08
superlattice,229.0,48,free,6,0,0.0,1.6848023748291307e-11,1.2304802434522786e-08
superlattice,229.0,49,free,6,1,0.0,1.6848023748291307e-11,1.220459940665904e-08
superlattice,229.0,50,free,6,2,0.0,1.6848023748291307e-11,1.2541657053933953e-08
superlattice,229.0,51,free,6,3,0.0,1.6848023748291307e-11,1.2264162739547658e-08
superlattice,229.0,52,free,6,4,0.0,1.6848023748291307e-11,1.038906144615922e-08
superlattice,229.0,53,free,6,5,0.0,1.6848023748291307e-11,1.0245656218924088e-08
superlattice,229.0,54,free,6,6,0.0,1.6848023748291307e-11,1.1248827774419413e-08
superlattice,229.0,55,free,6,7,0.0,1.6848023748291307e-11,1.0424303607926397e-08
superlattice,229.0,56,free,7,0,0.0,1.6848023748291307e-11,1.219475336811309e-08
superlattice,229.0,57,free,7,1,0.0,1.6848023748291307e-11,1.2304802434526206e-08
superlattice,229.0,58,free,7,2,0.0,1.6848023748291307e-11,1.2304802434526211e-08
superlattice,229.0,59,free,7,3,0.0,1.6848023748291307e-11,1.2460093033745517e-08
superlattice,229.0,60,free,7,4,0.0,1.6848023748291307e-11,1.0175460913646619e-08
superlattice,229.0,61,free,7,5,0.0,1.6848023748291307e-11,1.0424303607926847e-08
superlattice,229.0,62,free,7,6,0.0,1.6848023748291307e-11,1.0424303607926828e-08
superlattice,229.0,63,free,7,7,0.0,1.6848023748291307e-11,1.1234006363874675e-08
superlattice,229.0,64,face,0,0,-1.465031108573584e-20,1.5157754369262016e-12,7.084576923087741e-10
superlattice,229.0,65,face,0,1,-5.438582265943684e-20,4.352821851282804e-07,4.4032434772659165e-07
superlattice,229.0,66,face,0,2,-5.438582265943684e-20,4.352821851282804e-07,4.403243477258741e-07
superlattice,229.0,67,face,0,3,-9.412133423313784e-20,0.12499911007548319,0.1249840866252179
superlattice,229.0,68,face,0,4,6.482071206166617e-20,1.8380732261224684e-23,1.3592825962769034e-20
superlattice,229.0,69,face,0,5,2.5085200487965158e-20,5.278357933513204e-18,3.854917115186336e-15
superlattice,229.0,70,face,0,6,2.5085200487965158e-20,5.278357933513204e-18,3.854917115186323e-15
superlattice,229.0,71,face,0,7,-1.465031108573584e-20,1.5157754369262016e-12,1.0954247234058418e-09
superlattice,229.0,72,face,1,0,-5.438582265943684e-20,4.352821851282804e-07,4.4032434775529505e-07
superlattice,229.0,73,face,1,1,-1.465031108573584e-20,1.5157754369262016e-12,7.093917709095039e-10
superlattice,229.0,74,face,1,2,-9.412133423313784e-20,0.12499911007548319,0.1249883304596589
superlattice,229.0,75,face,1,3,-5.438582265943684e-20,4.352821851282804e-07,4.403088064894752e-07
superlattice,229.0,76,face,1,4,2.5085200487965158e-20,5.278357933513204e-18,3.842202629492055e-15
superlattice,229.0,77,face,1,5,6.482071206166617e-20,1.8380732261224684e-23,1.3681441860120744e-20
superlattice,229.0,78,face,1,6,-1.465031108573584e-20,1.5157754369262016e-12,1.0963091629802884e-09
superlattice,229.0,79,face,1,7,2.5085200487965158e-20,5.278357933513204e-18,3.854917115187405e-15
superlattice,229.0,80,face,2,0,-5.438582265943684e-20,4.352821851282804e-07,4.403243477560132e-07
superlattice,229.0,81,face,2,1,-9.412133423313784e-20,0.12499911007548319,0.12498833046007087
superlattice,229.0,82,face,2,2,-1.465031108573584e-20,1.5157754369262016e-12,7.093917709095058e-10
superlattice,229.0,83,face,2,3,-5.438582265943684e-20,4.352821851282804e-07,4.403088064901922e-07
superlattice,229.0,84,face,2,4,2.5085200487965158e-20,5.278357933513204e-18,3.842202629492074e-15
superlattice,229.0,85,face,2,5,-1.465031108573584e-20,1.5157754369262016e-12,1.0963091629802948e-09
superlattice,229.0,86,face,2,6,6.482071206166617e-20,1.8380732261224684e-23,1.3681441860120768e-20
superlattice,229.0,87,face,2,7,2.5085200487965158e-20,5.278357933513204e-18,3.8549171151874346e-15
superlattice,229.0,88,face,3,0,-9.412133423313784e-20,0.12499911007548319,0.12498408664211565
superlattice,229.0,89,face,3,1,-5.438582265943684e-20,4.352821851282804e-07,4.4030880651961296e-07
superlattice,229.0,90,face,3,2,-5.438582265943684e-20,4.352821851282804e-07,4.403088065188958e-07
superlattice,229.0,91,face,3,3,-1.465031108573584e-20,1.5157754369262016e-12,7.070371127364175e-10
superlattice,229.0,92,face,3,4,-1.465031108573584e-20,1.5157754369262016e-12,1.0929907559039028e-09
superlattice,229.0,93,face,3,5,2.5085200487965158e-20,5.278357933513204e-18,3.842202629493179e-15
superlattice,229.0,94,face,3,6,2.5085200487965158e-20,5.278357933513204e-18,3.842202629493172e-15
superlattice,229.0,95,face,3,7,6.482071206166617e-20,1.8380732261224684e-23,1.3592825962780857e-20
superlattice,229.0,96,face,4,0,6.482071206166617e-20,1.8380732261224684e-23,1.3592825962769208e-20
superlattice,229.0,97,face,4,1,2.5085200487965158e-20,5.278357933513204e-18,3.842202629492067e-15
superlattice,229.0,98,face,4,2,2.5085200487965158e-20,5.278357933513204e-18,3.8422026294920615e-15
superlattice,229.0,99,face,4,3,-1.465031108573584e-20,1.5157754369262016e-12,1.0929907559038753e-09
superlattice,229.0,100,face,4,4,-1.465031108573584e-20,1.5157754369262016e-12,7.070371127374291e-10
superlattice,229.0,101,face,4,5,-5.438582265943684e-20,4.352821851282804e-07,4.4030880727664887e-07
superlattice,229.0,102,face,4,6,-5.438582265943684e-20,4.352821851282804e-07,4.403088072744775e-07
superlattice,229.0,103,face,4,7,-9.412133423313784e-20,0.12499911007548319,0.12498408685297019
superlattice,229.0,104,face,5,0,2.5085200487965158e-20,5.278357933513204e-18,3.8549171151864635e-15
superlattice,229.0,105,face,5,1,6.482071206166617e-20,1.8380732261224684e-23,1.3681441860121057e-20
superlattice,229.0,106,face,5,2,-1.465031108573584e-20,1.5157754369262016e-12,1.0963091629803043e-09
superlattice,229.0,107,face,5,3,2.5085200487965158e-20,5.278357933513204e-18,3.842202629493166e-15
superlattice,229.0,108,face,5,4,-5.438582265943684e-20,4.352821851282804e-07,4.403088073322669e-07
superlattice,229.0,109,face,5,5,-1.465031108573584e-20,1.5157754369262016e-12,7.093917709109263e-10
superlattice,229.0,110,face,5,6,-9.412133423313784e-20,0.12499911007548319,0.12498833068276663
superlattice,229.0,111,face,5,7,-5.438582265943684e-20,4.352821851282804e-07,4.403243485108787e-07
superlattice,229.0,112,face,6,0,2.5085200487965158e-20,5.278357933513204e-18,3.854917115186484e-15
superlattice,229.0,113,face,6,1,-1.465031108573584e-20,1.5157754369262016e-12,1.0963091629803097e-09
superlattice,229.0,114,face,6,2,6.482071206166617e-20,1.8380732261224684e-23,1.3681441860121108e-20
superlattice,229.0,115,face,6,3,2.5085200487965158e-20,5.278357933513204e-18,3.842202629493186e-15
superlattice,229.0,116,face,6,4,-5.438582265943684e-20,4.352821851282804e-07,4.403088073344382e-07
superlattice,229.0,117,face,6,5,-9.412133423313784e-20,0.12499911007548319,0.12498833068401385
superlattice,229.0,118,face,6,6,-1.465031108573584e-20,1.5157754369262016e-12,7.093917709109277e-10
superlattice,229.0,119,face,6,7,-5.438582265943684e-20,4.352821851282804e-07,4.4032434851305067e-07
superlattice,229.0,120,face,7,0,-1.465031108573584e-20,1.5157754369262016e-12,1.0954247234059175e-09
superlattice,229.0,121,face,7,1,2.5085200487965158e-20,5.278357933513204e-18,3.854917115187558e-15
superlattice,229.0,122,face,7,2,2.5085200487965158e-20,5.278357933513204e-18,3.8549171151875584e-15
superlattice,229.0,123,face,7,3,6.482071206166617e-20,1.8380732261224684e-23,1.3592825962781038e-20
superlattice,229.0,124,face,7,4,-9.412133423313784e-20,0.12499911007548319,0.12498408688616126
superlattice,229.0,125,face,7,5,-5.438582265943684e-20,4.352821851282804e-07,4.403243485708401e-07
superlattice,229.0,126,face,7,6,-5.438582265943684e-20,4.352821851282804e-07,4.4032434856866844e-07
superlattice,229.0,127,face,7,7,-1.465031108573584e-20,1.5157754369262016e-12,7.084576923128889e-10
superlattice,229.0,128,tip,0,0,-4.7992727416049647e-20,7.683222722490709e-08,5.1230488604230266e-05
superlattice,229.0,129,tip,0,1,-1.665176358868741e-20,3.8062424614652766e-12,2.3990239760122183e-09
superlattice,229.0,130,tip,0,2,-1.665176358868741e-20,3.8062424614652766e-12,2.39902397601222e-09
superlattice,229.0,131,tip,0,3,1.468920023867483e-20,1.8855995978162554e-16,1.1391481176099595e-13
superlattice,229.0,132,tip,0,4,-1.665176358868741e-20,3.8062424614652766e-12,2.7269289663899323e-09
superlattice,229.0,133,tip,0,5,1.468920023867483e-20,1.8855995978162554e-16,1.376965993287795e-13
superlattice,229.0,134,tip,0,6,1.468920023867483e-20,1.8855995978162554e-16,1.376965993287792e-13
superlattice,229.0,135,tip,0,7,4.603016406603707e-20,9.34119641426122e-21,6.7612432256761835e-18
superlattice,229.0,136,tip,1,0,-1.665176358868741e-20,3.8062424614652766e-12,2.3990239760122837e-09
superlattice,229.0,137,tip,1,1,1.4689200238674836e-20,1.8855995978162554e-16,1.258979693731954e-13
superlattice,229.0,138,tip,1,2,-1.6651763588687413e-20,3.8062424614652766e-12,2.401922729496482e-09
superlattice,229.0,139,tip,1,3,1.4689200238674833e-20,1.8855995978162554e-16,1.1630087910426764e-13
superlattice,229.0,140,tip,1,4,-1.6651763588687413e-20,3.8062424614652766e-12,2.7270409316108366e-09
superlattice,229.0,141,tip,1,5,1.4689200238674833e-20,1.8855995978162554e-16,1.4035746184774054e-13
superlattice,229.0,142,tip,1,6,-1.6651763588687416e-20,3.8062424614652766e-12,2.7572129789868025e-09
superlattice,229.0,143,tip,1,7,1.468920023867483e-20,1.8855995978162554e-16,1.3769659932881787e-13
superlattice,229.0,144,tip,2,0,-1.665176358868741e-20,3.8062424614652766e-12,2.3990239760122965e-09
superlattice,229.0,145,tip,2,1,-1.6651763588687413e-20,3.8062424614652766e-12,2.401922729496496e-09
superlattice,229.0,146,tip,2,2,1.4689200238674836e-20,1.8855995978162554e-16,1.258979693731958e-13
superlattice,229.0,147,tip,2,3,1.4689200238674833e-20,1.8855995978162554e-16,1.163008791042685e-13
superlattice,229.0,148,tip,2,4,-1.6651763588687413e-20,3.8062424614652766e-12,2.7270409316108494e-09
superlattice,229.0,149,tip,2,5,-1.6651763588687416e-20,3.8062424614652766e-12,2.757212978986818e-09
superlattice,229.0,150,tip,2,6,1.4689200238674833e-20,1.8855995978162554e-16,1.403574618477408e-13
superlattice,229.0,151,tip,2,7,1.468920023867483e-20,1.8855995978162554e-16,1.3769659932881873e-13
superlattice,229.0,152,tip,3,0,1.468920023867483e-20,1.8855995978162554e-16,1.1391481176100328e-13
superlattice,229.0,153,tip,3,1,1.4689200238674833e-20,1.8855995978162554e-16,1.16300879104272e-13
superlattice,229.0,154,tip,3,2,1.4689200238674833e-20,1.8855995978162554e-16,1.1630087910427188e-13
superlattice,229.0,155,tip,3,3,1.4689200238674836e-20,1.8855995978162554e-16,1.2550322344007705e-13
superlattice,229.0,156,tip,3,4,-1.6651763588687416e-20,3.8062424614652766e-12,2.7488609281540023e-09
superlattice,229.0,157,tip,3,5,-1.6651763588687413e-20,3.8062424614652766e-12,2.7270409316118044e-09
superlattice,229.0,158,tip,3,6,-1.6651763588687413e-20,3.8062424614652766e-12,2.7270409316118e-09
superlattice,229.0,159,tip,3,7,-1.665176358868741e-20,3.8062424614652766e-12,2.726928966392667e-09
superlattice,229.0,160,tip,4,0,-1.665176358868741e-20,3.8062424614652766e-12,2.726928966389975e-09
superlattice,229.0,161,tip,4,1,-1.6651763588687413e-20,3.8062424614652766e-12,2.727040931610852e-09
superlattice,229.0,162,tip,4,2,-1.6651763588687413e-20,3.8062424614652766e-12,2.7270409316108424e-09
superlattice,229.0,163,tip,4,3,-1.6651763588687416e-20,3.8062424614652766e-12,2.7488609281539353e-09
superlattice,229.0,164,tip,4,4,1.4689200238674836e-20,1.8855995978162554e-16,1.2550322344010886e-13
superlattice,229.0,165,tip,4,5,1.4689200238674833e-20,1.8855995978162554e-16,1.1630087910435493e-13
superlattice,229.0,166,tip,4,6,1.4689200238674833e-20,1.8855995978162554e-16,1.1630087910435448e-13
superlattice,229.0,167,tip,4,7,1.468920023867483e-20,1.8855995978162554e-16,1.1391481176111995e-13
superlattice,229.0,168,tip,5,0,1.468920023867483e-20,1.8855995978162554e-16,1.3769659932878412e-13
superlattice,229.0,169,tip,5,1,1.4689200238674833e-20,1.8855995978162554e-16,1.403574618477436e-13
superlattice,229.0,170,tip,5,2,-1.6651763588687416e-20,3.8062424614652766e-12,2.7572129789868467e-09
superlattice,229.0,171,tip,5,3,-1.6651763588687413e-20,3.8062424614652766e-12,2.727040931611805e-09
superlattice,229.0,172,tip,5,4,1.4689200238674833e-20,1.8855995978162554e-16,1.1630087910436016e-13
superlattice,229.0,173,tip,5,5,1.4689200238674836e-20,1.8855995978162554e-16,1.2589796937329971e-13
superlattice,229.0,174,tip,5,6,-1.6651763588687413e-20,3.8062424614652766e-12,2.401922729498627e-09
