geometry,temperature_K,exposure_s,state_index,p_previous_hold_end,p_hold_start,p_hold_mean,p_hold_end,p_eq
face,290.0,150.0,36,0.0001922310578412343,0.00015593647152923633,0.00015550990166909878,0.00015550866751145933,0.00015550866751144356
face,290.0,150.0,37,0.004705610163759658,0.004256082472614486,0.004250474705021297,0.00425046439131986,0.004250464391319417
face,290.0,150.0,38,0.0047056101637596446,0.004256082472614482,0.00425047470502129,0.004250464391319854,0.004250464391319417
face,290.0,150.0,39,0.11518829091377139,0.11616432643326101,0.1161764446212382,0.1161764667589784,0.11617646675896616
face,290.0,150.0,40,7.852919879201865e-06,5.713266595780363e-06,5.689519661838225e-06,5.689483182254917e-06,5.689483182254797e-06
face,290.0,150.0,41,3.2080326312352053e-07,2.0932627599545548e-07,2.081607510496047e-07,2.081570075749997e-07,2.0815700757501586e-07
face,290.0,150.0,42,0.00019223105784124239,0.0001559362905115322,0.00015550886698386215,0.00015550866751144272,0.00015550866751144356
face,290.0,150.0,43,7.852919879201693e-06,5.713266595780414e-06,5.68951966183809e-06,5.68948318225478e-06,5.689483182254797e-06
face,290.0,150.0,44,0.004705610163759633,0.004256082472614475,0.0042504747050212946,0.004250464391319858,0.004250464391319417
face,290.0,150.0,45,0.00019223105784123444,0.00015593647152923676,0.0001555099016690989,0.00015550866751145944,0.00015550866751144356
face,290.0,150.0,46,0.11518829091377056,0.11616432643326088,0.11617644462123765,0.11617646675897784,0.11617646675896616
face,290.0,150.0,47,0.004705610163759646,0.004256082472614484,0.004250474705021293,0.0042504643913198565,0.004250464391319417
face,290.0,150.0,48,7.852919879201886e-06,5.713266595780362e-06,5.689519661838193e-06,5.689483182254884e-06,5.689483182254797e-06
face,290.0,150.0,49,0.0001922310578412434,0.00015593629051153236,0.00015550886698386215,0.00015550866751144274,0.00015550866751144356
face,290.0,150.0,50,3.208032631235193e-07,2.0932627599545548e-07,2.081607510496097e-07,2.0815700757500472e-07,2.0815700757501586e-07
face,290.0,150.0,51,7.852919879201708e-06,5.713266595780412e-06,5.689519661838091e-06,5.689483182254781e-06,5.689483182254797e-06
face,290.0,150.0,52,0.004705610163759645,0.00425608247261448,0.0042504747050213,0.0042504643913198635,0.004250464391319417
face,290.0,150.0,53,0.1151882909137712,0.11616432643326115,0.11617644462123791,0.11617646675897811,0.11617646675896616
face,290.0,150.0,54,0.0001922310578412344,0.00015593647152923682,0.0001555099016690989,0.00015550866751145944,0.00015550866751144356
face,290.0,150.0,55,0.0047056101637596584,0.004256082472614489,0.004250474705021299,0.004250464391319862,0.004250464391319417
face,290.0,150.0,56,0.00019223105784124268,0.00015593629051153238,0.00015550886698386266,0.00015550866751144328,0.00015550866751144356
face,290.0,150.0,57,7.852919879201706e-06,5.713266595780407e-06,5.689519661838116e-06,5.6894831822548075e-06,5.689483182254797e-06
face,290.0,150.0,58,7.852919879201679e-06,5.713266595780412e-06,5.689519661838118e-06,5.68948318225481e-06,5.689483182254797e-06
face,290.0,150.0,59,3.20803263123569e-07,2.0932627599547986e-07,2.0816075104963383e-07,2.0815700757502886e-07,2.0815700757501586e-07
face,290.0,150.0,60,0.11518829091377081,0.11616432643326058,0.11617644462123837,0.11617646675897861,0.11617646675896616
face,290.0,150.0,61,0.004705610163759647,0.004256082472614481,0.0042504747050213015,0.004250464391319865,0.004250464391319417
face,290.0,150.0,62,0.004705610163759634,0.004256082472614476,0.004250474705021296,0.00425046439131986,0.004250464391319417
face,290.0,150.0,63,0.00019223105784123512,0.00015593647152923693,0.00015550990166909948,0.00015550866751146004,0.00015550866751144356
face,280.0,150.0,0,0.0001555086675114275,0.00012416997488050573,0.00012379050282038513,0.00012378829997832463,0.0001237882999783082
face,280.0,150.0,1,0.004250464391318965,0.0038132736728926308,0.0038077965000778134,0.003807776457561307,0.003807776457560825
face,280.0,150.0,2,0.004250464391318959,0.0038132736728926286,0.0038077965000778034,0.0038077764575612967,0.003807776457560825
face,280.0,150.0,3,0.11617646675895328,0.11711691118650883,0.11712864837827983,0.11712869110648519,0.11712869110647137
face,280.0,150.0,4,2.0815700757487253e-07,1.3166706364774555e-07,1.3083191197690571e-07,1.3082655553261502e-07,1.3082655553275457e-07
face,280.0,150.0,5,5.6894831822544035e-06,4.042471937313248e-06,4.024331000258039e-06,4.024275947473665e-06,4.024275947473957e-06
face,280.0,150.0,6,5.689483182254851e-06,4.042471937313183e-06,4.024331000258334e-06,4.024275947473961e-06,4.024275947473957e-06
face,280.0,150.0,7,0.00015550866751144884,0.00012415488188385781,0.0001237886248385637,0.00012378829997831126,0.0001237882999783082
face,280.0,150.0,8,0.004250464391318992,0.0038132736728926325,0.0038077965000778468,0.003807776457561345,0.003807776457560825
face,280.0,150.0,9,0.0001555086675114266,0.0001241699748805051,0.00012379050282038443,0.0001237882999783239,0.0001237882999783082
face,280.0,150.0,10,0.11617646675895442,0.11711691118650885,0.11712864837828138,0.11712869110648691,0.11712869110647137
face,280.0,150.0,11,0.004250464391318962,0.003813273672892626,0.0038077965000777986,0.003807776457561292,0.003807776457560825
face,280.0,150.0,12,5.689483182254901e-06,4.042471937313344e-06,4.024331000258401e-06,4.024275947474031e-06,4.024275947473957e-06
face,280.0,150.0,13,2.0815700757500207e-07,1.3166706364773697e-07,1.3083191197704497e-07,1.3082655553275467e-07,1.3082655553275457e-07
face,280.0,150.0,14,0.00015550866751144242,0.0001241548818838541,0.00012378862483855983,0.00012378829997830747,0.0001237882999783082
face,280.0,150.0,15,5.689483182254798e-06,4.042471937313305e-06,4.024331000258345e-06,4.0242759474739715e-06,4.024275947473957e-06
face,280.0,150.0,16,0.0042504643913189874,0.0038132736728926277,0.0038077965000778433,0.003807776457561342,0.003807776457560825
face,280.0,150.0,17,0.11617646675895427,0.11711691118650883,0.11712864837828146,0.117128691106487,0.11712869110647137
face,280.0,150.0,18,0.00015550866751142645,0.000124169974880505,0.00012379050282038405,0.00012378829997832351,0.0001237882999783082
face,280.0,150.0,19,0.004250464391318962,0.0038132736728926273,0.0038077965000777995,0.0038077764575612932,0.003807776457560825
face,280.0,150.0,20,5.689483182254901e-06,4.042471937313343e-06,4.024331000258403e-06,4.024275947474031e-06,4.024275947473957e-06
face,280.0,150.0,21,0.00015550866751144253,0.00012415488188385388,0.00012378862483855958,0.0001237882999783072,0.0001237882999783082
face,280.0,150.0,22,2.0815700757500234e-07,1.3166706364773885e-07,1.3083191197704315e-07,1.3082655553275284e-07,1.3082655553275457e-07
face,280.0,150.0,23,5.689483182254791e-06,4.042471937313306e-06,4.024331000258335e-06,4.0242759474739605e-06,4.024275947473957e-06
face,280.0,150.0,24,0.11617646675895467,0.11711691118650872,0.11712864837828196,0.11712869110648762,0.11712869110647137
face,280.0,150.0,25,0.004250464391318986,0.0038132736728926256,0.0038077965000778333,0.003807776457561332,0.003807776457560825
face,280.0,150.0,26,0.004250464391318988,0.003813273672892624,0.0038077965000778303,0.0038077764575613284,0.003807776457560825
face,280.0,150.0,27,0.0001555086675114258,0.000124169974880508,0.00012379050282038923,0.0001237882999783287,0.0001237882999783082
face,280.0,150.0,28,0.0001555086675114432,0.0001241548818838541,0.0001237886248385601,0.0001237882999783078,0.0001237882999783082
face,280.0,150.0,29,5.6894831822548075e-06,4.042471937313305e-06,4.024331000258356e-06,4.024275947473984e-06,4.024275947473957e-06
face,280.0,150.0,30,5.689483182254805e-06,4.042471937313306e-06,4.0243310002583454e-06,4.024275947473975e-06,4.024275947473957e-06
face,280.0,150.0,31,2.0815700757502926e-07,1.3166706364772347e-07,1.3083191197703346e-07,1.308265555327432e-07,1.3082655553275457e-07
face,280.0,150.0,32,2.0815700757502131e-07,1.31667063647728e-07,1.3083191197703957e-07,1.308265555327493e-07,1.3082655553275457e-07
face,280.0,150.0,33,5.689483182254884e-06,4.0424719373133175e-06,4.024331000258414e-06,4.024275947474041e-06,4.024275947473957e-06
face,280.0,150.0,34,5.689483182254884e-06,4.042471937313308e-06,4.024331000258432e-06,4.024275947474059e-06,4.024275947473957e-06
face,280.0,150.0,35,0.00015550866751144234,0.00012415488188385426,0.00012378862483855915,0.0001237882999783067,0.0001237882999783082
face,280.0,150.0,36,0.00015550866751145933,0.00012416997488051224,0.00012379050282036852,0.00012378829997829164,0.0001237882999783082
face,280.0,150.0,37,0.00425046439131986,0.0038132736728928333,0.003807796500077318,0.003807776457560312,0.003807776457560825
face,280.0,150.0,38,0.004250464391319854,0.0038132736728928337,0.003807796500077331,0.003807776457560326,0.003807776457560825
face,280.0,150.0,39,0.1161764667589784,0.11711691118651496,0.11712864837826582,0.11712869110645595,0.11712869110647137
face,280.0,150.0,40,5.689483182254917e-06,4.042471937313344e-06,4.024331000258401e-06,4.024275947474031e-06,4.024275947473957e-06
face,280.0,150.0,41,2.081570075749997e-07,1.3166706364773764e-07,1.3083191197704434e-07,1.3082655553275404e-07,1.3082655553275457e-07
face,280.0,150.0,42,0.00015550866751144272,0.00012415488188385405,0.0001237886248385599,0.00012378829997830755,0.0001237882999783082
face,280.0,150.0,43,5.68948318225478e-06,4.042471937313301e-06,4.024331000258335e-06,4.024275947473961e-06,4.024275947473957e-06
face,280.0,150.0,44,0.004250464391319858,0.003813273672892836,0.003807796500077329,0.0038077764575603235,0.003807776457560825
face,280.0,150.0,45,0.00015550866751145944,0.00012416997488051248,0.00012379050282036892,0.00012378829997829202,0.0001237882999783082
face,280.0,150.0,46,0.11617646675897784,0.11711691118651506,0.11712864837826605,0.11712869110645621,0.11712869110647137
face,280.0,150.0,47,0.0042504643913198565,0.0038132736728928324,0.0038077965000773316,0.0038077764575603266,0.003807776457560825
face,280.0,150.0,48,5.689483182254884e-06,4.042471937313343e-06,4.024331000258402e-06,4.024275947474031e-06,4.024275947473957e-06
face,280.0,150.0,49,0.00015550866751144274,0.00012415488188385418,0.00012378862483855956,0.00012378829997830717,0.0001237882999783082
face,280.0,150.0,50,2.0815700757500472e-07,1.3166706364773885e-07,1.3083191197704375e-07,1.3082655553275348e-07,1.3082655553275457e-07
face,280.0,150.0,51,5.689483182254781e-06,4.0424719373133005e-06,4.0243310002583226e-06,4.024275947473949e-06,4.024275947473957e-06
face,280.0,150.0,52,0.0042504643913198635,0.0038132736728928333,0.0038077965000773172,0.0038077764575603105,0.003807776457560825
face,280.0,150.0,53,0.11617646675897811,0.117116911186515,0.11712864837826531,0.11712869110645538,0.11712869110647137
face,280.0,150.0,54,0.00015550866751145944,0.00012416997488051245,0.00012379050282036898,0.00012378829997829207,0.0001237882999783082
face,280.0,150.0,55,0.004250464391319862,0.003813273672892832,0.0038077965000773185,0.0038077764575603123,0.003807776457560825
face,280.0,150.0,56,0.00015550866751144328,0.00012415488188385402,0.00012378862483856004,0.00012378829997830774,0.0001237882999783082
face,280.0,150.0,57,5.6894831822548075e-06,4.042471937313302e-06,4.024331000258347e-06,4.024275947473976e-06,4.024275947473957e-06
face,280.0,150.0,58,5.68948318225481e-06,4.042471937313296e-06,4.024331000258341e-06,4.024275947473971e-06,4.024275947473957e-06
face,280.0,150.0,59,2.0815700757502886e-07,1.3166706364772475e-07,1.3083191197703293e-07,1.3082655553274268e-07,1.3082655553275457e-07
face,280.0,150.0,60,0.11617646675897861,0.11711691118651506,0.11712864837826571,0.11712869110645581,0.11712869110647137
face,280.0,150.0,61,0.004250464391319865,0.0038132736728928333,0.003807796500077317,0.00380777645756031,0.003807776457560825
face,280.0,150.0,62,0.00425046439131986,0.0038132736728928368,0.0038077965000773276,0.0038077764575603222,0.003807776457560825
face,280.0,150.0,63,0.00015550866751146004,0.0001241699748805121,0.00012379050282036838,0.00012378829997829148,0.0001237882999783082
face,270.0,150.0,0,0.00012378829997832463,9.72349012337153e-05,9.679423193856561e-05,9.67890305458686e-05,9.678903054586381e-05
face,270.0,150.0,1,0.003807776457561307,0.0033861444189059045,0.0033801404190188537,0.0033800941294209,0.0033800941294207442
face,270.0,150.0,2,0.0038077764575612967,0.0033861444189058993,0.0033801404190188637,0.0033800941294209125,0.0033800941294207442
face,270.0,150.0,3,0.11712869110648519,0.11802772652521523,0.11804051269372613,0.11804061120677672,0.11804061120677106
face,270.0,150.0,4,1.3082655553261502e-07,8.017012027627606e-08,7.937387512116785e-08,7.936350327430243e-08,7.936350327429331e-08
face,270.0,150.0,5,4.024275947473665e-06,2.7862966274545688e-06,2.7716488752411374e-06,2.7715548961986217e-06,2.7715548961985853e-06
face,270.0,150.0,6,4.024275947473961e-06,2.7862966274545857e-06,2.7716488752412636e-06,2.771554896198749e-06,2.7715548961985853e-06
face,270.0,150.0,7,0.00012378829997831126,9.70969723713836e-05,9.67895646786303e-05,9.678903054586407e-05,9.678903054586381e-05
face,270.0,150.0,8,0.003807776457561345,0.0033861444189059063,0.0033801404190188645,0.0033800941294209125,0.0033800941294207442
face,270.0,150.0,9,0.0001237882999783239,9.723490123371469e-05,9.679423193856564e-05,9.678903054586862e-05,9.678903054586381e-05
face,270.0,150.0,10,0.11712869110648691,0.11802772652521543,0.11804051269372627,0.11804061120677684,0.11804061120677106
face,270.0,150.0,11,0.003807776457561292,0.003386144418905898,0.003380140419018862,0.0033800941294209108,0.0033800941294207442
face,270.0,150.0,12,4.024275947474031e-06,2.7862966274546806e-06,2.7716488752411395e-06,2.7715548961986217e-06,2.7715548961985853e-06
face,270.0,150.0,13,1.3082655553275467e-07,8.017012027635484e-08,7.937387512115953e-08,7.936350327429352e-08,7.936350327429331e-08
face,270.0,150.0,14,0.00012378829997830747,9.709697237138401e-05,9.678956467863002e-05,9.678903054586373e-05,9.678903054586381e-05
face,270.0,150.0,15,4.0242759474739715e-06,2.786296627454687e-06,2.7716488752411137e-06,2.771554896198598e-06,2.7715548961985853e-06
face,270.0,150.0,16,0.003807776457561342,0.003386144418905908,0.0033801404190188576,0.003380094129420903,0.0033800941294207442
face,270.0,150.0,17,0.117128691106487,0.11802772652521562,0.11804051269372597,0.11804061120677638,0.11804061120677106
face,270.0,150.0,18,0.00012378829997832351,9.723490123371476e-05,9.67942319385655e-05,9.678903054586849e-05,9.678903054586381e-05
face,270.0,150.0,19,0.0038077764575612932,0.0033861444189059,0.0033801404190188576,0.0033800941294209043,0.0033800941294207442
face,270.0,150.0,20,4.024275947474031e-06,2.7862966274546873e-06,2.77164887524114e-06,2.7715548961986217e-06,2.7715548961985853e-06
face,270.0,150.0,21,0.0001237882999783072,9.7096972371384e-05,9.678956467863023e-05,9.678903054586386e-05,9.678903054586381e-05
face,270.0,150.0,22,1.3082655553275284e-07,8.017012027635701e-08,7.937387512116011e-08,7.936350327429413e-08,7.936350327429331e-08
face,270.0,150.0,23,4.0242759474739605e-06,2.786296627454687e-06,2.7716488752411175e-06,2.771554896198601e-06,2.7715548961985853e-06
face,270.0,150.0,24,0.11712869110648762,0.11802772652521552,0.1180405126937263,0.1180406112067768,0.11804061120677106
face,270.0,150.0,25,0.003807776457561332,0.0033861444189059037,0.0033801404190188598,0.003380094129420905,0.0033800941294207442
face,270.0,150.0,26,0.0038077764575613284,0.003386144418905901,0.0033801404190188624,0.0033800941294209103,0.0033800941294207442
face,270.0,150.0,27,0.0001237882999783287,9.723490123371734e-05,9.67942319385658e-05,9.678903054586876e-05,9.678903054586381e-05
face,270.0,150.0,28,0.0001237882999783078,9.709697237138405e-05,9.678956467863005e-05,9.678903054586369e-05,9.678903054586381e-05
face,270.0,150.0,29,4.024275947473984e-06,2.7862966274546746e-06,2.771648875241109e-06,2.771554896198591e-06,2.7715548961985853e-06
face,270.0,150.0,30,4.024275947473975e-06,2.786296627454677e-06,2.771648875241111e-06,2.7715548961985934e-06,2.7715548961985853e-06
face,270.0,150.0,31,1.308265555327432e-07,8.017012027634665e-08,7.937387512115586e-08,7.936350327428996e-08,7.936350327429331e-08
face,270.0,150.0,32,1.308265555327493e-07,8.017012027634109e-08,7.937387512115279e-08,7.936350327428678e-08,7.936350327429331e-08
face,270.0,150.0,33,4.024275947474041e-06,2.7862966274547174e-06,2.771648875241184e-06,2.771554896198668e-06,2.7715548961985853e-06
face,270.0,150.0,34,4.024275947474059e-06,2.7862966274547115e-06,2.771648875241126e-06,2.7715548961986103e-06,2.7715548961985853e-06
face,270.0,150.0,35,0.0001237882999783067,9.709697237138367e-05,9.678956467863049e-05,9.678903054586426e-05,9.678903054586381e-05
face,270.0,150.0,36,0.00012378829997829164,9.723490123370333e-05,9.679423193855504e-05,9.678903054585928e-05,9.678903054586381e-05
face,270.0,150.0,37,0.003807776457560312,0.003386144418905495,0.003380140419018504,0.0033800941294205964,0.0033800941294207442
face,270.0,150.0,38,0.003807776457560326,0.003386144418905495,0.0033801404190185024,0.003380094129420594,0.0033800941294207442
face,270.0,150.0,39,0.11712869110645595,0.11802772652520109,0.11804051269371386,0.11804061120676604,0.11804061120677106
face,270.0,150.0,40,4.024275947474031e-06,2.78629662745468e-06,2.7716488752411395e-06,2.7715548961986217e-06,2.7715548961985853e-06
face,270.0,150.0,41,1.3082655553275404e-07,8.017012027635249e-08,7.93738751211595e-08,7.936350327429352e-08,7.936350327429331e-08
face,270.0,150.0,42,0.00012378829997830755,9.709697237138401e-05,9.67895646786301e-05,9.678903054586381e-05,9.678903054586381e-05
face,270.0,150.0,43,4.024275947473961e-06,2.786296627454677e-06,2.7716488752411107e-06,2.771554896198595e-06,2.7715548961985853e-06
face,270.0,150.0,44,0.0038077764575603235,0.003386144418905496,0.0033801404190184933,0.003380094129420582,0.0033800941294207442
face,270.0,150.0,45,0.00012378829997829202,9.723490123370352e-05,9.679423193855515e-05,9.678903054585939e-05,9.678903054586381e-05
face,270.0,150.0,46,0.11712869110645621,0.1180277265252012,0.1180405126937134,0.1180406112067654,0.11804061120677106
face,270.0,150.0,47,0.0038077764575603266,0.0033861444189054956,0.0033801404190185024,0.003380094129420594,0.0033800941294207442
face,270.0,150.0,48,4.024275947474031e-06,2.786296627454687e-06,2.7716488752411285e-06,2.7715548961986103e-06,2.7715548961985853e-06
face,270.0,150.0,49,0.00012378829997830717,9.709697237138402e-05,9.678956467863001e-05,9.678903054586365e-05,9.678903054586381e-05
face,270.0,150.0,50,1.3082655553275348e-07,8.01701202763538e-08,7.937387512115817e-08,7.936350327429218e-08,7.936350327429331e-08
face,270.0,150.0,51,4.024275947473949e-06,2.78629662745468e-06,2.7716488752411056e-06,2.7715548961985896e-06,2.7715548961985853e-06
face,270.0,150.0,52,0.0038077764575603105,0.003386144418905496,0.003380140419018497,0.003380094129420586,0.0033800941294207442
face,270.0,150.0,53,0.11712869110645538,0.11802772652520122,0.11804051269371353,0.11804061120676557,0.11804061120677106
face,270.0,150.0,54,0.00012378829997829207,9.723490123370358e-05,9.679423193855516e-05,9.67890305458594e-05,9.678903054586381e-05
face,270.0,150.0,55,0.0038077764575603123,0.003386144418905496,0.0033801404190185037,0.003380094129420596,0.0033800941294207442
face,270.0,150.0,56,0.00012378829997830774,9.709697237138401e-05,9.678956467863015e-05,9.678903054586378e-05,9.678903054586381e-05
face,270.0,150.0,57,4.024275947473976e-06,2.7862966274546763e-06,2.7716488752411048e-06,2.771554896198586e-06,2.7715548961985853e-06
face,270.0,150.0,58,4.024275947473971e-06,2.786296627454677e-06,2.7716488752411103e-06,2.7715548961985925e-06,2.7715548961985853e-06
face,270.0,150.0,59,1.3082655553274268e-07,8.017012027634869e-08,7.93738751211581e-08,7.936350327429222e-08,7.936350327429331e-08
face,270.0,150.0,60,0.11712869110645581,0.1180277265252012,0.1180405126937133,0.1180406112067652,0.11804061120677106
face,270.0,150.0,61,0.00380777645756031,0.003386144418905497,0.003380140419018497,0.003380094129420586,0.0033800941294207442
face,270.0,150.0,62,0.0038077764575603222,0.0033861444189054977,0.0033801404190184937,0.0033800941294205825,0.0033800941294207442
face,270.0,150.0,63,0.00012378829997829148,9.723490123370345e-05,9.679423193855514e-05,9.678903054585938e-05,9.678903054586381e-05
face,260.0,150.0,0,9.67890305458686e-05,7.490733426528257e-05,7.420131341622202e-05,7.418311404941284e-05,7.418311404940991e-05
face,260.0,150.0,1,0.0033800941294209,0.0029792589327836553,0.002970166431232059,0.0029700093536726077,0.0029700093536725097
face,260.0,150.0,2,0.0033800941294209125,0.0029792589327836743,0.0029701664312320806,0.0029700093536726285,0.0029700093536725097
face,260.0,150.0,3,0.11804061120677672,0.11888835331086292,0.11890752929417109,0.11890786298115366,0.11890786298114932
face,260.0,150.0,4,7.936350327430243e-08,4.729933125155257e-08,4.630921581336925e-08,4.628066027002017e-08,4.628066027004611e-08
face,260.0,150.0,5,2.7715548961986217e-06,1.8684409280719446e-06,1.853125642133703e-06,1.8529013732778364e-06,1.8529013732778182e-06
face,260.0,150.0,6,2.771554896198749e-06,1.8684409280718936e-06,1.8531256421336207e-06,1.8529013732777547e-06,1.8529013732778182e-06
face,260.0,150.0,7,9.678903054586407e-05,7.443730812188545e-05,7.418396945313698e-05,7.418311404940962e-05,7.418311404940991e-05
face,260.0,150.0,8,0.0033800941294209125,0.002979258932783659,0.002970166431232088,0.0029700093536726363,0.0029700093536725097
face,260.0,150.0,9,9.678903054586862e-05,7.490733426528161e-05,7.420131341622208e-05,7.418311404941293e-05,7.418311404940991e-05
face,260.0,150.0,10,0.11804061120677684,0.11888835331086316,0.11890752929417123,0.11890786298115373,0.11890786298114932
face,260.0,150.0,11,0.0033800941294209108,0.0029792589327836596,0.0029701664312320707,0.002970009353672619,0.0029700093536725097
face,260.0,150.0,12,2.7715548961986217e-06,1.8684409280718896e-06,1.8531256421336734e-06,1.8529013732778097e-06,1.8529013732778182e-06
face,260.0,150.0,13,7.936350327429352e-08,4.729933125154899e-08,4.630921581340111e-08,4.628066027005309e-08,4.628066027004611e-08
face,260.0,150.0,14,9.678903054586373e-05,7.443730812188699e-05,7.418396945313758e-05,7.418311404941029e-05,7.418311404940991e-05
face,260.0,150.0,15,2.771554896198598e-06,1.8684409280718485e-06,1.8531256421337005e-06,1.852901373277835e-06,1.8529013732778182e-06
face,260.0,150.0,16,0.003380094129420903,0.002979258932783659,0.0029701664312320685,0.0029700093536726177,0.0029700093536725097
face,260.0,150.0,17,0.11804061120677638,0.11888835331086296,0.11890752929417116,0.11890786298115373,0.11890786298114932
face,260.0,150.0,18,9.678903054586849e-05,7.49073342652815e-05,7.42013134162212e-05,7.418311404941204e-05,7.418311404940991e-05
face,260.0,150.0,19,0.0033800941294209043,0.0029792589327836574,0.0029701664312320702,0.002970009353672619,0.0029700093536725097
face,260.0,150.0,20,2.7715548961986217e-06,1.8684409280718521e-06,1.8531256421336639e-06,1.8529013732778002e-06,1.8529013732778182e-06
face,260.0,150.0,21,9.678903054586386e-05,7.443730812188692e-05,7.418396945313743e-05,7.418311404941015e-05,7.418311404940991e-05
face,260.0,150.0,22,7.936350327429413e-08,4.729933125154647e-08,4.6309215813400154e-08,4.628066027005216e-08,4.628066027004611e-08
face,260.0,150.0,23,2.771554896198601e-06,1.8684409280718477e-06,1.8531256421336895e-06,1.8529013732778237e-06,1.8529013732778182e-06
face,260.0,150.0,24,0.1180406112067768,0.11888835331086298,0.11890752929417113,0.11890786298115369,0.11890786298114932
face,260.0,150.0,25,0.003380094129420905,0.0029792589327836583,0.002970166431232071,0.0029700093536726207,0.0029700093536725097
face,260.0,150.0,26,0.0033800941294209103,0.00297925893278366,0.002970166431232073,0.0029700093536726207,0.0029700093536725097
face,260.0,150.0,27,9.678903054586876e-05,7.490733426528325e-05,7.420131341622371e-05,7.418311404941454e-05,7.418311404940991e-05
face,260.0,150.0,28,9.678903054586369e-05,7.443730812188694e-05,7.418396945313751e-05,7.41831140494103e-05,7.418311404940991e-05
face,260.0,150.0,29,2.771554896198591e-06,1.8684409280718483e-06,1.8531256421336914e-06,1.8529013732778277e-06,1.8529013732778182e-06
face,260.0,150.0,30,2.7715548961985934e-06,1.868440928071843e-06,1.8531256421337e-06,1.8529013732778364e-06,1.8529013732778182e-06
face,260.0,150.0,31,7.936350327428996e-08,4.72993312515467e-08,4.6309215813388667e-08,4.6280660270040324e-08,4.628066027004611e-08
face,260.0,150.0,32,7.936350327428678e-08,4.7299331251539485e-08,4.630921581334693e-08,4.628066026999778e-08,4.628066027004611e-08
face,260.0,150.0,33,2.771554896198668e-06,1.868440928071879e-06,1.8531256421336929e-06,1.852901373277827e-06,1.8529013732778182e-06
face,260.0,150.0,34,2.7715548961986103e-06,1.8684409280718758e-06,1.8531256421336958e-06,1.8529013732778303e-06,1.8529013732778182e-06
face,260.0,150.0,35,9.678903054586426e-05,7.443730812188714e-05,7.418396945313739e-05,7.418311404941003e-05,7.418311404940991e-05
face,260.0,150.0,36,9.678903054585928e-05,7.490733426527662e-05,7.42013134162166e-05,7.418311404940755e-05,7.418311404940991e-05
face,260.0,150.0,37,0.0033800941294205964,0.0029792589327834276,0.0029701664312318473,0.0029700093536723982,0.0029700093536725097
face,260.0,150.0,38,0.003380094129420594,0.0029792589327834267,0.0029701664312318478,0.0029700093536723995,0.0029700093536725097
face,260.0,150.0,39,0.11804061120676604,0.11888835331085382,0.1189075292941618,0.11890786298114432,0.11890786298114932
face,260.0,150.0,40,2.7715548961986217e-06,1.8684409280718881e-06,1.8531256421336736e-06,1.8529013732778097e-06,1.8529013732778182e-06
face,260.0,150.0,41,7.936350327429352e-08,4.7299331251546764e-08,4.630921581340019e-08,4.628066027005211e-08,4.628066027004611e-08
face,260.0,150.0,42,9.678903054586381e-05,7.443730812188705e-05,7.418396945313754e-05,7.418311404941026e-05,7.418311404940991e-05
face,260.0,150.0,43,2.771554896198595e-06,1.8684409280718498e-06,1.8531256421336895e-06,1.8529013732778244e-06,1.8529013732778182e-06
face,260.0,150.0,44,0.003380094129420582,0.002979258932783424,0.002970166431231855,0.002970009353672413,0.0029700093536725097
face,260.0,150.0,45,9.678903054585939e-05,7.490733426527664e-05,7.420131341621658e-05,7.418311404940754e-05,7.418311404940991e-05
face,260.0,150.0,46,0.1180406112067654,0.11888835331085369,0.11890752929416228,0.1189078629811451,0.11890786298114932
face,260.0,150.0,47,0.003380094129420594,0.0029792589327834284,0.002970166431231847,0.0029700093536723987,0.0029700093536725097
face,260.0,150.0,48,2.7715548961986103e-06,1.8684409280718521e-06,1.8531256421336734e-06,1.8529013732778097e-06,1.8529013732778182e-06
face,260.0,150.0,49,9.678903054586365e-05,7.443730812188697e-05,7.418396945313736e-05,7.41831140494101e-05,7.418311404940991e-05
face,260.0,150.0,50,7.936350327429218e-08,4.7299331251547115e-08,4.6309215813402166e-08,4.6280660270054214e-08,4.628066027004611e-08
face,260.0,150.0,51,2.7715548961985896e-06,1.86844092807185e-06,1.853125642133693e-06,1.8529013732778273e-06,1.8529013732778182e-06
face,260.0,150.0,52,0.003380094129420586,0.002979258932783425,0.0029701664312318534,0.0029700093536724104,0.0029700093536725097
face,260.0,150.0,53,0.11804061120676557,0.11888835331085368,0.11890752929416211,0.1189078629811449,0.11890786298114932
face,260.0,150.0,54,9.67890305458594e-05,7.490733426527662e-05,7.420131341621654e-05,7.418311404940751e-05,7.418311404940991e-05
face,260.0,150.0,55,0.003380094129420596,0.002979258932783428,0.0029701664312318456,0.0029700093536723965,0.0029700093536725097
face,260.0,150.0,56,9.678903054586378e-05,7.443730812188688e-05,7.418396945313737e-05,7.418311404941017e-05,7.418311404940991e-05
face,260.0,150.0,57,2.771554896198586e-06,1.8684409280718477e-06,1.8531256421336963e-06,1.852901373277833e-06,1.8529013732778182e-06
face,260.0,150.0,58,2.7715548961985925e-06,1.8684409280718475e-06,1.8531256421337026e-06,1.8529013732778392e-06,1.8529013732778182e-06
face,260.0,150.0,59,7.936350327429222e-08,4.729933125154949e-08,4.630921581338792e-08,4.628066027003955e-08,4.628066027004611e-08
face,260.0,150.0,60,0.1180406112067652,0.11888835331085364,0.1189075292941624,0.11890786298114536,0.11890786298114932
