geometry,exposure_s,time_s,temperature_K,stage,Udd_J,Udd_kBT
tip,150.0,1.3103706971044475,300.0,hold,-3.9554636356765386e-21,-0.9549768830157745
tip,150.0,2.3699070259607784,300.0,hold,-4.763396814866094e-21,-1.150038089542453
tip,150.0,4.2861606445482,300.0,hold,-5.169824336969613e-21,-1.2481628415258845
tip,150.0,7.751853920693783,300.0,hold,-5.309103624886167e-21,-1.2817893673883725
tip,150.0,14.01982897776099,300.0,hold,-5.332933734764995e-21,-1.287542726829917
tip,150.0,25.355947954715283,300.0,hold,-5.3338406872375824e-21,-1.2877616944971972
tip,150.0,45.858198249213295,300.0,hold,-5.33384301800699e-21,-1.2877622572203338
tip,150.0,82.93810787196668,300.0,hold,-5.3338430180549816e-21,-1.2877622572319205
tip,150.0,150.0,300.0,hold,-5.3338430180549816e-21,-1.2877622572319205
tip,150.0,153.0,299.75,ramp,-5.335734458520911e-21,-1.2892933232522164
tip,150.0,156.0,299.5,ramp,-5.3396892048468714e-21,-1.2913259257269627
tip,150.0,159.0,299.25,ramp,-5.343862208445582e-21,-1.2934147507953657
tip,150.0,162.0,299.0,ramp,-5.348083082318164e-21,-1.2955186649686405
tip,150.0,165.0,298.75,ramp,-5.352319023337113e-21,-1.2976297532542356
tip,150.0,168.0,298.5,ramp,-5.356563003969236e-21,-1.2997463284777018
tip,150.0,171.0,298.25,ramp,-5.360813463412033e-21,-1.3018680253975927
tip,150.0,174.0,298.0,ramp,-5.3650700426926875e-21,-1.303994769654771
tip,150.0,177.0,297.75,ramp,-5.3693326540579395e-21,-1.306126552616357
tip,150.0,180.0,297.5,ramp,-5.3736012723281156e-21,-1.308263380854694
tip,150.0,183.0,297.25,ramp,-5.377875886901976e-21,-1.3104052645165027
tip,150.0,186.0,297.0,ramp,-5.3821564904319826e-21,-1.3125522145761528
tip,150.0,189.0,296.75,ramp,-5.38644307608137e-21,-1.3147042421696624
tip,150.0,192.0,296.5,ramp,-5.3907356368390045e-21,-1.316861358428013
tip,150.0,195.0,296.25,ramp,-5.3950341653396384e-21,-1.3190235744331829
tip,150.0,198.0,296.0,ramp,-5.3993386538110796e-21,-1.321190901205011
tip,150.0,201.0,295.75,ramp,-5.40364909405378e-21,-1.3233633496959376
tip,150.0,204.0,295.5,ramp,-5.407965477428844e-21,-1.325540930787779
tip,150.0,207.0,295.25,ramp,-5.412287794847965e-21,-1.3277236552889593
tip,150.0,210.0,295.0,ramp,-5.416616036763701e-21,-1.329911533931813
tip,150.0,213.0,294.75,ramp,-5.42095019315964e-21,-1.332104577369845
tip,150.0,216.0,294.5,ramp,-5.42529025354025e-21,-1.3343027961748988
tip,150.0,219.0,294.25,ramp,-5.4296362069203706e-21,-1.3365062008342248
tip,150.0,222.0,294.0,ramp,-5.433988041814392e-21,-1.338714801747454
tip,150.0,225.0,293.75,ramp,-5.4383457462250215e-21,-1.3409286092234536
tip,150.0,228.0,293.5,ramp,-5.442709307631738e-21,-1.3431476334770944
tip,150.0,231.0,293.25,ramp,-5.447078712978778e-21,-1.345371884625881
tip,150.0,234.0,293.0,ramp,-5.451453948662802e-21,-1.347601372686487
tip,150.0,237.0,292.75,ramp,-5.455835000520102e-21,-1.3498361075711611
tip,150.0,240.0,292.5,ramp,-5.460221853813512e-21,-1.3520760990840375
tip,150.0,243.0,292.25,ramp,-5.464614493218769e-21,-1.3543213569172958
tip,150.0,246.0,292.0,ramp,-5.469012902810546e-21,-1.3565718906472153
tip,150.0,249.0,291.75,ramp,-5.4734170660480575e-21,-1.3588277097301047
tip,150.0,252.0,291.5,ramp,-5.477826965760227e-21,-1.3610888234981044
tip,150.0,255.0,291.25,ramp,-5.4822425841304635e-21,-1.363355241154865
tip,150.0,258.0,291.0,ramp,-5.4866639026809486e-21,-1.365626971771087
tip,150.0,261.0,290.75,ramp,-5.491090902256571e-21,-1.3679040242799443
tip,150.0,264.0,290.5,ramp,-5.495523563008349e-21,-1.3701864074723622
tip,150.0,267.0,290.25,ramp,-5.499961864376485e-21,-1.372474129992173
tip,150.0,270.0,290.0,ramp,-5.504405785072977e-21,-1.3747672003311429
tip,150.0,270.0001,290.0,hold,-5.504405968347495e-21,-1.3747672461053475
tip,150.0,270.0001808577551,290.0,hold,-5.504406116531566e-21,-1.374767283115446
tip,150.0,270.00032709527574,290.0,hold,-5.5044063845167074e-21,-1.3747673500467728
tip,150.0,270.0005915771726,290.0,hold,-5.504406869132241e-21,-1.3747674710831872
tip,150.0,270.00106991319393,290.0,hold,-5.5044077454126325e-21,-1.3747676899408783
tip,150.0,270.0019350209838,290.0,hold,-5.5044093296308146e-21,-1.3747680856114157
tip,150.0,270.00349963551156,290.0,hold,-5.504412192841709e-21,-1.3747688007201084
tip,150.0,270.0063293622221,290.0,hold,-5.504417364743314e-21,-1.3747700924418615
tip,150.0,270.01144714242554,290.0,hold,-5.504426697520785e-21,-1.374772423374001
tip,150.0,270.0207030448112,290.0,hold,-5.504443508143616e-21,-1.3747766219548814
tip,150.0,270.037443062078,290.0,hold,-5.504473689311028e-21,-1.37478415993094
tip,150.0,270.06771868150605,290.0,hold,-5.504527557469864e-21,-1.374797613913223
tip,150.0,270.1224744871392,290.0,hold,-5.504622694210526e-21,-1.374821375037623
tip,150.0,270.2215046079811,290.0,hold,-5.504787593925503e-21,-1.3748625599953364
tip,150.0,270.4006082613852,290.0,hold,-5.5050641631687435e-21,-1.3749316352668686
tip,150.0,270.7245311081914,290.0,hold,-5.505502620688438e-21,-1.3750411433664438
tip,150.0,271.3103706971045,290.0,hold,-5.50613640583389e-21,-1.3751994360258235
tip,150.0,272.3699070259608,290.0,hold,-5.506932153104622e-21,-1.375398179957552
tip,150.0,274.2861606445482,290.0,hold,-5.507754585318948e-21,-1.3756035886568558
tip,150.0,277.7518539206938,290.0,hold,-5.508410972512091e-21,-1.3757675263495124
tip,150.0,284.019828977761,290.0,hold,-5.508757383083261e-21,-1.3758540450237686
tip,150.0,295.3559479547153,290.0,hold,-5.508841474310618e-21,-1.3758750474472308
tip,150.0,315.8581982492133,290.0,hold,-5.5088466559318846e-21,-1.3758763415965432
tip,150.0,352.9381078719667,290.0,hold,-5.508846686584483e-21,-1.3758763492522628
tip,150.0,420.0,290.0,hold,-5.508846686587317e-21,-1.3758763492529706
tip,150.0,423.0,289.75,ramp,-5.510448743971182e-21,-1.3774639441840373
tip,150.0,426.0,289.5,ramp,-5.514018611514675e-21,-1.3795466054610075
tip,150.0,429.0,289.25,ramp,-5.518108975771585e-21,-1.3817632019294324
tip,150.0,432.0,289.0,ramp,-5.5224034024604055e-21,-1.3840347758373444
tip,150.0,435.0,288.75,ramp,-5.5267921303823165e-21,-1.386333937615258
tip,150.0,438.0,288.5,ramp,-5.531228348456457e-21,-1.3886490067713795
tip,150.0,441.0,288.25,ramp,-5.535690428477112e-21,-1.3909745900913828
tip,150.0,444.0,288.0,ramp,-5.540168019430423e-21,-1.3933081117583968
tip,150.0,447.0,287.75,ramp,-5.544656060821521e-21,-1.3956483186833128
tip,150.0,450.0,287.5,ramp,-5.5491520335909954e-21,-1.3979945936807843
tip,150.0,453.0,287.25,ramp,-5.553654659200996e-21,-1.4003466302127257
tip,150.0,456.0,287.0,ramp,-5.558163272650001e-21,-1.4027042755101014
tip,150.0,459.0,286.75,ramp,-5.562677515954145e-21,-1.4050674538201937
tip,150.0,462.0,286.5,ramp,-5.567197186371194e-21,-1.4074361283723196
tip,150.0,465.0,286.25,ramp,-5.571722160327798e-21,-1.4098102822994056
tip,150.0,468.0,286.0,ramp,-5.5762523548351305e-21,-1.4121899089534622
tip,150.0,471.0,285.75,ramp,-5.580787707687513e-21,-1.414575006931187
tip,150.0,474.0,285.5,ramp,-5.5853281671797164e-21,-1.4169655774882652
tip,150.0,477.0,285.25,ramp,-5.589873686702182e-21,-1.4193616231786599
tip,150.0,480.0,285.0,ramp,-5.594424221863561e-21,-1.4217631471290297
tip,150.0,483.0,284.75,ramp,-5.598979728936798e-21,-1.4241701526459847
tip,150.0,486.0,284.5,ramp,-5.6035401640054025e-21,-1.4265826429995299
tip,150.0,489.0,284.25,ramp,-5.6081054824842934e-21,-1.4290006213008115
tip,150.0,492.0,284.0,ramp,-5.612675638842775e-21,-1.4314240904307654
tip,150.0,495.0,283.75,ramp,-5.6172505864375425e-21,-1.4338530529964784
tip,150.0,498.0,283.5,ramp,-5.621830277406506e-21,-1.436287511302852
tip,150.0,501.0,283.25,ramp,-5.626414662596014e-21,-1.438727467332661
tip,150.0,504.0,283.0,ramp,-5.631003691506885e-21,-1.4411729227313186
tip,150.0,507.0,282.75,ramp,-5.6355973122509515e-21,-1.4436238787942515
tip,150.0,510.0,282.5,ramp,-5.640195471513429e-21,-1.446080336455704
tip,150.0,513.0,282.25,ramp,-5.644798114518665e-21,-1.4485422962783496
tip,150.0,516.0,282.0,ramp,-5.649405184997635e-21,-1.4510097584432948
tip,150.0,519.0,281.75,ramp,-5.654016625156458e-21,-1.4534827227402933
tip,150.0,522.0,281.5,ramp,-5.658632375645334e-21,-1.4559611885580137
tip,150.0,525.0,281.25,ramp,-5.663252375527731e-21,-1.4584451548743251
tip,150.0,528.0,281.0,ramp,-5.6678765622496145e-21,-1.4609346202465359
tip,150.0,531.0,280.75,ramp,-5.672504871608601e-21,-1.463429582801564
tip,150.0,534.0,280.5,ramp,-5.677137237723052e-21,-1.4659300402260385
tip,150.0,537.0,280.25,ramp,-5.6817735930010334e-21,-1.4684359897563133
tip,150.0,540.0,280.0,ramp,-5.686413868109184e-21,-1.4709474281684047
tip,150.0,540.0001,280.0,hold,-5.686414031509217e-21,-1.4709474704363197
tip,150.0,540.000180857755,280.0,hold,-5.686414163627866e-21,-1.470947504612444
tip,150.0,540.0003270952757,280.0,hold,-5.68641440256799e-21,-1.4709475664208822
tip,150.0,540.0005915771726,280.0,hold,-5.68641483468782e-21,-1.4709476782005677
tip,150.0,540.001069913194,280.0,hold,-5.686415616138387e-21,-1.470947880344261
tip,150.0,540.0019350209839,280.0,hold,-5.686417029217977e-21,-1.4709482458761827
tip,150.0,540.0034996355116,280.0,hold,-5.6864195841156566e-21,-1.4709489067707744
tip,150.0,540.0063293622221,280.0,hold,-5.686424202341013e-21,-1.4709501014018491
tip,150.0,540.0114471424255,280.0,hold,-5.6864325465737214e-21,-1.4709522598672593
tip,150.0,540.0207030448112,280.0,hold,-5.6864476110398284e-21,-1.4709561567059684
tip,150.0,540.037443062078,280.0,hold,-5.686474769171828e-21,-1.470963181904159
tip,150.0,540.0677186815061,280.0,hold,-5.686523603523067e-21,-1.4709758142529519
tip,150.0,540.1224744871391,280.0,hold,-5.686611007959792e-21,-1.4709984238157436
tip,150.0,540.221504607981,280.0,hold,-5.6867661476278364e-21,-1.4710385549600833
tip,150.0,540.4006082613852,280.0,hold,-5.6870374569404115e-21,-1.4711087365797872
tip,150.0,540.7245311081914,280.0,hold,-5.6874996845895585e-21,-1.4712283044810184
tip,150.0,541.3103706971044,280.0,hold,-5.688252502538382e-21,-1.4714230415598497
tip,150.0,542.3699070259607,280.0,hold,-5.6893903369501936e-21,-1.4717173737418812
tip,150.0,544.2861606445482,280.0,hold,-5.690921246950578e-21,-1.4721133857417203
tip,150.0,547.7518539206937,280.0,hold,-5.692666505807064e-21,-1.4725648449717341
tip,150.0,554.019828977761,280.0,hold,-5.6942565386041344e-21,-1.4729761507099026
tip,150.0,565.3559479547152,280.0,hold,-5.695279623370071e-21,-1.4732407997382986
tip,150.0,585.8581982492133,280.0,hold,-5.695625548119661e-21,-1.4733302826940862
tip,150.0,622.9381078719666,280.0,hold,-5.6956626167358016e-21,-1.473339871511721
tip,150.0,690.0,280.0,hold,-5.6956631836209315e-21,-1.4733400181521596
tip,150.0,693.0,279.75,ramp,-5.696789467213446e-21,-1.474948280504513
tip,150.0,696.0,279.5,ramp,-5.699523768712674e-21,-1.4769761220842443
tip,150.0,699.0,279.25,ramp,-5.703009544928586e-21,-1.4792025062349863
tip,150.0,702.0,279.0,ramp,-5.706902442559415e-21,-1.4815385709453064
tip,150.0,705.0,278.75,ramp,-5.711040671598273e-21,-1.4839425722077528
tip,150.0,708.0,278.5,ramp,-5.715337695506473e-21,-1.486392187352421
tip,150.0,711.0,278.25,ramp,-5.719742447267509e-21,-1.488874246357613
tip,150.0,714.0,278.0,ramp,-5.724222639333997e-21,-1.4913804246023148
tip,150.0,717.0,277.75,ramp,-5.728756889318504e-21,-1.493905211265328
tip,150.0,720.0,277.5,ramp,-5.7333305908850135e-21,-1.4964448442699059
tip,150.0,723.0,277.25,ramp,-5.737933550588903e-21,-1.4989967008083565
tip,150.0,726.0,277.0,ramp,-5.742558542034874e-21,-1.5015589244256962
tip,150.0,729.0,276.75,ramp,-5.7472003777986825e-21,-1.504130185588775
tip,150.0,732.0,276.5,ramp,-5.75185529343365e-21,-1.5067095227077059
tip,150.0,735.0,276.25,ramp,-5.75652052898047e-21,-1.5092962340772513
tip,150.0,738.0,276.0,ramp,-5.761194039894612e-21,-1.5118898031935357
tip,150.0,741.0,275.75,ramp,-5.765874294889705e-21,-1.5144898464942373
tip,150.0,744.0,275.5,ramp,-5.770560133192798e-21,-1.517096076433787
tip,150.0,747.0,275.25,ramp,-5.775250662946102e-21,-1.519708275184691
tip,150.0,750.0,275.0,ramp,-5.779945188395539e-21,-1.5223262757772977
tip,150.0,753.0,274.75,ramp,-5.784643157386469e-21,-1.5249499484899824
tip,150.0,756.0,274.5,ramp,-5.789344123285995e-21,-1.5275791909715644
tip,150.0,759.0,274.25,ramp,-5.7940477172182895e-21,-1.530213921033381
tip,150.0,762.0,274.0,ramp,-5.798753627714824e-21,-1.5328540713619707
tip,150.0,765.0,273.75,ramp,-5.803461585724248e-21,-1.5354995856208586
tip,150.0,768.0,273.5,ramp,-5.808171353516142e-21,-1.5381504155621608
tip,150.0,771.0,273.25,ramp,-5.812882716427622e-21,-1.5408065188758757
tip,150.0,774.0,273.0,ramp,-5.817595476695299e-21,-1.5434678575806322
tip,150.0,777.0,272.75,ramp,-5.82230944882405e-21,-1.546134396813684
tip,150.0,780.0,272.5,ramp,-5.827024456093456e-21,-1.5488061039166405
tip,150.0,783.0,272.25,ramp,-5.831740327910255e-21,-1.5514829477412286
tip,150.0,786.0,272.0,ramp,-5.8364568977925614e-21,-1.554164898119461
tip,150.0,789.0,271.75,ramp,-5.8411740018280625e-21,-1.5568519254572055
tip,150.0,792.0,271.5,ramp,-5.845891477489209e-21,-1.5595440004207508
tip,150.0,795.0,271.25,ramp,-5.850609162718557e-21,-1.56224109369377
tip,150.0,798.0,271.0,ramp,-5.855326895219322e-21,-1.5649431757877903
tip,150.0,801.0,270.75,ramp,-5.860044511902608e-21,-1.567650216893523
tip,150.0,804.0,270.5,ramp,-5.8647618484547215e-21,-1.5703621867635242
tip,150.0,807.0,270.25,ramp,-5.869478738996886e-21,-1.5730790546189681
tip,150.0,810.0,270.0,ramp,-5.874195015816563e-21,-1.5758007890751116
tip,150.0,810.0001,270.0,hold,-5.8741951748035e-21,-1.5758008317246561
tip,150.0,810.000180857755,270.0,hold,-5.874195303355525e-21,-1.5758008662097864
tip,150.0,810.0003270952757,270.0,hold,-5.874195535849005e-21,-1.5758009285780614
tip,150.0,810.0005915771726,270.0,hold,-5.874195956322254e-21,-1.5758010413734447
tip,150.0,810.001069913194,270.0,hold,-5.874196716750512e-21,-1.5758012453645354
tip,150.0,810.0019350209839,270.0,hold,-5.874198091945138e-21,-1.5758016142717255
tip,150.0,810.0034996355116,270.0,hold,-5.874200578767979e-21,-1.5758022813822632
tip,150.0,810.0063293622221,270.0,hold,-5.8742050753227645e-21,-1.5758034876198088
tip,150.0,810.0114471424255,270.0,hold,-5.8742132042344e-21,-1.5758056682667458
tip,150.0,810.0207030448112,270.0,hold,-5.874227894705108e-21,-1.5758096091054945
tip,150.0,810.037443062078,270.0,hold,-5.8742544266659614e-21,-1.5758167265206866
tip,150.0,810.0677186815061,270.0,hold,-5.874302291420053e-21,-1.5758295666318958
tip,150.0,810.1224744871391,270.0,hold,-5.874388466785049e-21,-1.5758526838773725
tip,150.0,810.221504607981,270.0,hold,-5.874543051463479e-21,-1.5758941524798948
tip,150.0,810.4006082613852,270.0,hold,-5.87481854081005e-21,-1.5759680547471058
tip,150.0,810.7245311081914,270.0,hold,-5.87530378680733e-21,-1.5760982259490066
tip,150.0,811.3103706971044,270.0,hold,-5.876140998116221e-21,-1.5763228147203399
tip,150.0,812.3699070259607,270.0,hold,-5.8775345062298646e-21,-1.5766966346529687
tip,150.0,814.2861606445482,270.0,hold,-5.879718044979854e-21,-1.5772823867561836
tip,150.0,817.7518539206937,270.0,hold,-5.88282625035806e-21,-1.5781161882344112
tip,150.0,824.019828977761,270.0,hold,-5.8866716925867996e-21,-1.579147759519
tip,150.0,835.3559479547152,270.0,hold,-5.8906095544926896e-21,-1.5802041231367998
tip,150.0,855.8581982492133,270.0,hold,-5.893676166045019e-21,-1.5810267667315285
tip,150.0,892.9381078719666,270.0,hold,-5.8951358287444964e-21,-1.581418333172109
tip,150.0,960.0,270.0,hold,-5.895416273201885e-21,-1.5814935646882666
tip,150.0,963.0,269.75,ramp,-5.896069726222672e-21,-1.5831347242834615
tip,150.0,966.0,269.5,ramp,-5.8977896849790914e-21,-1.5850655583713515
tip,150.0,969.0,269.25,ramp,-5.900220812280508e-21,-1.587191286219975
tip,150.0,972.0,269.0,ramp,-5.903145258601134e-21,-1.5894537940501436
tip,150.0,975.0,268.75,ramp,-5.906424147731565e-21,-1.5918160356184536
tip,150.0,978.0,268.5,ramp,-5.909965618838263e-21,-1.594253509424773
tip,150.0,981.0,268.25,ramp,-5.91370677143065e-21,-1.5967494421613353
tip,150.0,984.0,268.0,ramp,-5.917603135266381e-21,-1.5992919788940219
tip,150.0,987.0,267.75,ramp,-5.9216223407195096e-21,-1.6018724937798208
tip,150.0,990.0,267.5,ramp,-5.9257402024415386e-21,-1.6044845447475322
tip,150.0,993.0,267.25,ramp,-5.929938227764191e-21,-1.6071232084428084
tip,150.0,996.0,267.0,ramp,-5.9342019883191805e-21,-1.6097846456037939
tip,150.0,999.0,266.75,ramp,-5.938520027858253e-21,-1.6124658095853754
tip,150.0,1002.0,266.5,ramp,-5.9428831112739156e-21,-1.6151642459748052
tip,150.0,1005.0,266.25,ramp,-5.9472836958858195e-21,-1.6178779515427575
tip,150.0,1008.0,266.0,ramp,-5.9517155508535975e-21,-1.6206052727326652
tip,150.0,1011.0,265.75,ramp,-5.956173477513014e-21,-1.623344831083564
tip,150.0,1014.0,265.5,ramp,-5.960653099954733e-21,-1.6260954673941272
tip,150.0,1017.0,265.25,ramp,-5.965150705497981e-21,-1.628856199195348
tip,150.0,1020.0,265.0,ramp,-5.969663121295069e-21,-1.6316261878577747
tip,150.0,1023.0,264.75,ramp,-5.974187617575771e-21,-1.6344047128004564
tip,150.0,1026.0,264.5,ramp,-5.978721830864152e-21,-1.6371911510228077
tip,150.0,1029.0,264.25,ramp,-5.983263702399259e-21,-1.6399849606875943
tip,150.0,1032.0,264.0,ramp,-5.987811428291454e-21,-1.6427856678303743
tip,150.0,1035.0,263.75,ramp,-5.992363418850256e-21,-1.6455928555119839
tip,150.0,1038.0,263.5,ramp,-5.996918265160291e-21,-1.6484061549016034
tip,150.0,1041.0,263.25,ramp,-6.0014747114420986e-21,-1.6512252379006382
tip,150.0,1044.0,263.0,ramp,-6.006031632070868e-21,-1.6540498110073163
tip,150.0,1047.0,262.75,ramp,-6.0105880123746965e-21,-1.6568796101881222
tip,150.0,1050.0,262.5,ramp,-6.0151429325213165e-21,-1.6597143965721066
tip,150.0,1053.0,262.25,ramp,-6.0196955539437216e-21,-1.6625539528217719
tip,150.0,1056.0,262.0,ramp,-6.0242451078647154e-21,-1.6653980800634298
tip,150.0,1059.0,261.75,ramp,-6.028790885565157e-21,-1.6682465952824692
tip,150.0,1062.0,261.5,ramp,-6.033332230107138e-21,-1.6710993291066683
tip,150.0,1065.0,261.25,ramp,-6.037868529276231e-21,-1.6739561239147578
tip,150.0,1068.0,261.0,ramp,-6.0423992095488915e-21,-1.6768168322186032
tip,150.0,1071.0,260.75,ramp,-6.046923730924833e-21,-1.6796813152763443
tip,150.0,1074.0,260.5,ramp,-6.051441582491635e-21,-1.6825494419011466
tip,150.0,1077.0,260.25,ramp,-6.055952278610948e-21,-1.6854210874360755
tip,150.0,1080.0,260.0,ramp,-6.060455355633885e-21,-1.688296132870479
tip,150.0,1080.0001,260.0,hold,-6.060455505912051e-21,-1.6882961747343377
tip,150.0,1080.0001808577551,260.0,hold,-6.060455627423109e-21,-1.6882962085843767
tip,150.0,1080.0003270952757,260.0,hold,-6.060455847184152e-21,-1.6882962698044826
tip,150.0,1080.0005915771726,260.0,hold,-6.060456244635353e-21,-1.6882963805247644
tip,150.0,1080.001069913194,260.0,hold,-6.060456963444612e-21,-1.6882965807676211
tip,150.0,1080.0019350209839,260.0,hold,-6.060458263427453e-21,-1.6882969429113668
tip,150.0,1080.0034996355116,260.0,hold,-6.060460614418212e-21,-1.6882975978404726
tip,150.0,1080.006329362222,260.0,hold,-6.060464865945333e-21,-1.6882987822129951
tip,150.0,1080.0114471424256,260.0,hold,-6.060472553781801e-21,-1.6883009238581055
tip,150.0,1080.0207030448112,260.0,hold,-6.0604864533178e-21,-1.688304795932314
tip,150.0,1080.037443062078,260.0,hold,-6.060511576955971e-21,-1.6883117947696422
tip,150.0,1080.067718681506,260.0,hold,-6.060556966811046e-21,-1.688324439284336
tip,150.0,1080.1224744871392,260.0,hold,-6.060638900575512e-21,-1.6883472640474242
tip,150.0,1080.2215046079812,260.0,hold,-6.060786571529026e-21,-1.6883884015998234
tip,150.0,1080.400608261385,260.0,hold,-6.0610519805369974e-21,-1.6884623381236474
tip,150.0,1080.7245311081915,260.0,hold,-6.061526612454547e-21,-1.6885945590846008
tip,150.0,1081.3103706971044,260.0,hold,-6.062367805380182e-21,-1.6888288950676267
tip,150.0,1082.3699070259609,260.0,hold,-6.0638350461256555e-21,-1.689237632816065
tip,150.0,1084.286160644548,260.0,hold,-6.066323720269345e-21,-1.6899309171794024
tip,150.0,1087.7518539206937,260.0,hold,-6.070348360686938e-21,-1.6910520845594905
tip,150.0,1094.0198289777609,260.0,hold,-6.076370633770245e-21,-1.6927297440357187
tip,150.0,1105.3559479547152,260.0,hold,-6.084386934047649e-21,-1.6949628912109864
tip,150.0,1125.8581982492133,260.0,hold,-6.093489783235269e-21,-1.6974987246062898
tip,150.0,1162.9381078719666,260.0,hold,-6.1018678536302954e-21,-1.699832652177539
tip,150.0,1230.0,260.0,hold,-6.107332841169019e-21,-1.701355065393443
tip,150.0,1233.0,259.75,ramp,-6.107766762299831e-21,-1.7031135545018778
tip,150.0,1236.0,259.5,ramp,-6.108764307338616e-21,-1.705032746338752
tip,150.0,1239.0,259.25,ramp,-6.11021866186667e-21,-1.707083263817056
tip,150.0,1242.0,259.0,ramp,-6.112046606333674e-21,-1.709242214762033
tip,150.0,1245.0,258.75,ramp,-6.114182640216276e-21,-1.7114915784645257
tip,150.0,1248.0,258.5,ramp,-6.116574700610419e-21,-1.7138170296199986
tip,150.0,1251.0,258.25,ramp,-6.119181011938404e-21,-1.716207072673037
tip,150.0,1254.0,258.0,ramp,-6.121967746090551e-21,-1.7186523986465592
tip,150.0,1257.0,257.75,ramp,-6.124907268780102e-21,-1.7211454029584043
tip,150.0,1260.0,257.5,ramp,-6.127976813803245e-21,-1.7236798207904136
tip,150.0,1263.0,257.25,ramp,-6.131157472388084e-21,-1.7262504490458592
tip,150.0,1266.0,257.0,ramp,-6.134433416515121e-21,-1.7288529326236988
tip,150.0,1269.0,256.75,ramp,-6.1377912973836164e-21,-1.7314835988532014
tip,150.0,1272.0,256.5,ramp,-6.141219776011897e-21,-1.7341393282719475
tip,150.0,1275.0,256.25,ramp,-6.144709154273607e-21,-1.7368174530358762
tip,150.0,1278.0,256.0,ramp,-6.148251082831133e-21,-1.7395156764904847
tip,150.0,1281.0,255.75,ramp,-6.151838328358927e-21,-1.742232009061506
tip,150.0,1284.0,255.5,ramp,-6.155464586792115e-21,-1.744964716816561
tip,150.0,1287.0,255.25,ramp,-6.159124332539764e-21,-1.7477122799298552
tip,150.0,1290.0,255.0,ramp,-6.162812695981109e-21,-1.7504733589359867
tip,150.0,1293.0,254.75,ramp,-6.166525363342443e-21,-1.7532467671482501
tip,150.0,1296.0,254.5,ramp,-6.170258494390897e-21,-1.7560314479849957
tip,150.0,1299.0,254.25,ramp,-6.174008654395628e-21,-1.7588264562266602
tip,150.0,1302.0,254.0,ramp,-6.177772757578842e-21,-1.7616309424385113
tip,150.0,1305.0,253.75,ramp,-6.181548019871779e-21,-1.7644441399572903
tip,150.0,1308.0,253.5,ramp,-6.1853319192462876e-21,-1.767265353965344
tip,150.0,1311.0,253.25,ramp,-6.1891221622468746e-21,-1.7700939522733798
tip,150.0,1314.0,253.0,ramp,-6.1929166556234286e-21,-1.7729293575088156
tip,150.0,1317.0,252.75,ramp,-6.196713482180461e-21,-1.775771040466079
tip,150.0,1320.0,252.5,ramp,-6.2005108801290486e-21,-1.7786185144221558
tip,150.0,1323.0,252.25,ramp,-6.2043072253617445e-21,-1.7814713302576237
tip,150.0,1326.0,252.0,ramp,-6.2081010161778326e-21,-1.784329072252917
tip,150.0,1329.0,251.75,ramp,-6.211890860071668e-21,-1.7871913544531064
tip,150.0,1332.0,251.5,ramp,-6.215675462265329e-21,-1.790057817513343
tip,150.0,1335.0,251.25,ramp,-6.2194536157221336e-21,-1.7929281259523695
tip,150.0,1338.0,251.0,ramp,-6.223224192422209e-21,-1.7958019657538007
tip,150.0,1341.0,250.75,ramp,-6.226986135717873e-21,-1.7986790422649614
tip,150.0,1344.0,250.5,ramp,-6.230738453616134e-21,-1.8015590783512105
tip,150.0,1347.0,250.25,ramp,-6.23448021285996e-21,-1.8044418127703885
tip,150.0,1350.0,250.0,ramp,-6.2382105337003014e-21,-1.8073269987376375
tip,150.0,1350.0001,250.0,hold,-6.238210657883915e-21,-1.8073270347159676
tip,150.0,1350.0001808577551,250.0,hold,-6.23821075829583e-21,-1.807327063807189
tip,150.0,1350.0003270952757,250.0,hold,-6.238210939898182e-21,-1.8073271164208085
tip,150.0,1350.0005915771726,250.0,hold,-6.238211268338858e-21,-1.8073272115762535
tip,150.0,1350.001069913194,250.0,hold,-6.238211862345172e-21,-1.8073273836710624
tip,150.0,1350.0019350209839,250.0,hold,-6.238212936638187e-21,-1.8073276949139678
tip,150.0,1350.0034996355116,250.0,hold,-6.238214879536353e-21,-1.807328257808133
tip,150.0,1350.006329362222,250.0,hold,-6.238218393274235e-21,-1.8073292758041284
tip,150.0,1350.0114471424256,250.0,hold,-6.238224747670299e-21,-1.8073311167922619
tip,150.0,1350.0207030448112,250.0,hold,-6.238236238546703e-21,-1.8073344459154217
tip,150.0,1350.037443062078,250.0,hold,-6.238257015646394e-21,-1.8073404654322405
tip,150.0,1350.067718681506,250.0,hold,-6.238294576160008e-21,-1.8073513474199476
tip,150.0,1350.1224744871392,250.0,hold,-6.2383624533941894e-21,-1.807371012732183
tip,150.0,1350.2215046079812,250.0,hold,-6.238485038708621e-21,-1.807406528004908
tip,150.0,1350.400608261385,250.0,hold,-6.2387061699025384e-21,-1.8074705938736169
tip,150.0,1350.7245311081915,250.0,hold,-6.239104235167923e-21,-1.8075859208728424
tip,150.0,1351.3103706971044,250.0,hold,-6.239818113217564e-21,-1.8077927447794664
tip,150.0,1352.3699070259609,250.0,hold,-6.2410897362659456e-21,-1.8081611579093442
tip,150.0,1354.286160644548,250.0,hold,-6.2433276912928575e-21,-1.80880953560039
tip,150.0,1357.7518539206937,250.0,hold,-6.247183206285342e-21,-1.8099265508569786
